gene_ID	OF_ID	seqname	start	end	gea_gene
PSME_00164	163	jcf7190000233638	13562	14677	jcf7190000233638:13562-14677
PSME_00165	164	jcf7190000273062	5605	5958	jcf7190000273062:5605-5958
PSME_00166	165	jcf7190000015890	43048	44154	jcf7190000015890:43048-44154
PSME_00167	166	jcf7190000014758	705549	707054	jcf7190000014758:705549-707054
PSME_00168	167	jcf7190000005204	276060	276878	jcf7190000005204:276060-276878
PSME_00169	168	jcf7190000079173	42	1088	jcf7190000079173:42-1088
PSME_00170	169	jcf7190000145568	34600	35493	jcf7190000145568:34600-35493
PSME_00171	170	jcf7190000010526	2976	3410	jcf7190000010526:2976-3410
PSME_00172	171	jcf7190000057771	55852	56895	jcf7190000057771:55852-56895
PSME_00173	172	jcf7190000073955	200850	201284	jcf7190000073955:200850-201284
PSME_00174	173	jcf7190000116552	444039	444734	jcf7190000116552:444039-444734
PSME_00175	174	jcf7190000023113	522422	522883	jcf7190000023113:522422-522883
PSME_00176	175	jcf7190000043508	510959	512416	jcf7190000043508:510959-512416
PSME_00177	176	jcf7190000019936	36817	37245	jcf7190000019936:36817-37245
PSME_00178	177	jcf7190000206641	20516	20989	jcf7190000206641:20516-20989
PSME_00179	178	jcf7190000035929	32676	33689	jcf7190000035929:32676-33689
PSME_00180	179	jcf7190000042996	218142	219659	jcf7190000042996:218142-219659
PSME_00181	180	jcf7190000202608	65381	66184	jcf7190000202608:65381-66184
PSME_00182	181	jcf7190000011966	1590517	1590918	jcf7190000011966:1590517-1590918
PSME_00183	182	jcf7190000064148	198000	198485	jcf7190000064148:198000-198485
PSME_00184	183	jcf7190000015501	336751	337779	jcf7190000015501:336751-337779
PSME_00185	184	jcf7190000082817	615209	615745	jcf7190000082817:615209-615745
PSME_00186	185	jcf7190000104154	47055	47639	jcf7190000104154:47055-47639
PSME_00187	186	jcf7190000003545	1326	4841	jcf7190000003545:1326-4841
PSME_00188	187	jcf7190000007283	294639	295310	jcf7190000007283:294639-295310
PSME_00189	188	jcf7190000046292	371229	372347	jcf7190000046292:371229-372347
PSME_00190	189	jcf7190000079497	97307	97978	jcf7190000079497:97307-97978
PSME_00191	190	jcf7190000021385	551702	552574	jcf7190000021385:551702-552574
PSME_00192	191	jcf7190000265534	3051	4988	jcf7190000265534:3051-4988
PSME_00193	192	jcf7190000090896	104314	106020	jcf7190000090896:104314-106020
PSME_00194	193	jcf7190000302771	3076	12510	jcf7190000302771:3076-12510
PSME_00195	194	jcf7190000002440	525330	527015	jcf7190000002440:525330-527015
PSME_00196	195	jcf7190000259509	5421	5738	jcf7190000259509:5421-5738
PSME_00197	196	jcf7190000397747	5882	6943	jcf7190000397747:5882-6943
PSME_00198	197	jcf7190000029485	61058	62077	jcf7190000029485:61058-62077
PSME_00199	198	jcf7190000108886	383	736	jcf7190000108886:383-736
PSME_00200	199	jcf7190000120781	46377	47183	jcf7190000120781:46377-47183
PSME_00201	200	jcf7190000041350	1289463	1290896	jcf7190000041350:1289463-1290896
PSME_00202	201	jcf7190000077608	57249	58691	jcf7190000077608:57249-58691
PSME_00203	202	jcf7190000015503	151314	151955	jcf7190000015503:151314-151955
PSME_00204	203	jcf7190000024444	514442	514753	jcf7190000024444:514442-514753
PSME_00205	204	jcf7190000053767	105255	105773	jcf7190000053767:105255-105773
PSME_00206	205	jcf7190000071284	117727	120141	jcf7190000071284:117727-120141
PSME_00207	206	jcf7190000052870	34221	34823	jcf7190000052870:34221-34823
PSME_00208	207	jcf7190000049768	4066	5901	jcf7190000049768:4066-5901
PSME_00209	208	jcf7190000054068	246198	246545	jcf7190000054068:246198-246545
PSME_00210	209	jcf7190000035202	271376	273016	jcf7190000035202:271376-273016
PSME_00211	210	jcf7190000007476	1608306	1609514	jcf7190000007476:1608306-1609514
PSME_00212	211	jcf7190000039031	20607	21179	jcf7190000039031:20607-21179
PSME_00213	212	jcf7190000056806	720	1625	jcf7190000056806:720-1625
PSME_00214	213	jcf7190000124653	143211	143702	jcf7190000124653:143211-143702
PSME_00215	214	jcf7190000037812	24479	25534	jcf7190000037812:24479-25534
PSME_00216	215	jcf7190000074338	393958	396288	jcf7190000074338:393958-396288
PSME_00217	216	jcf7190000030240	23082	24791	jcf7190000030240:23082-24791
PSME_00218	217	jcf7190000068934	6003	6989	jcf7190000068934:6003-6989
PSME_00219	218	jcf7190000068251	437750	439336	jcf7190000068251:437750-439336
PSME_00220	219	jcf7190000028285	84008	86035	jcf7190000028285:84008-86035
PSME_00221	220	jcf7190000447383	7504	8565	jcf7190000447383:7504-8565
PSME_00222	221	jcf7190000012444	217148	218671	jcf7190000012444:217148-218671
PSME_00223	222	jcf7190000033212	404305	405723	jcf7190000033212:404305-405723
PSME_00224	223	jcf7190000093626	44428	47379	jcf7190000093626:44428-47379
PSME_00225	224	jcf7190000086312	400962	401618	jcf7190000086312:400962-401618
PSME_00226	225	jcf7190000012781	23794	24474	jcf7190000012781:23794-24474
PSME_00227	226	jcf7190000013854	210184	211542	jcf7190000013854:210184-211542
PSME_00228	227	jcf7190000225056	39129	39704	jcf7190000225056:39129-39704
PSME_00229	228	jcf7190000001471	212982	213518	jcf7190000001471:212982-213518
PSME_00230	229	jcf7190000435341	4285	5817	jcf7190000435341:4285-5817
PSME_00231	230	jcf7190000037623	85686	86645	jcf7190000037623:85686-86645
PSME_00232	231	jcf7190000302470	8550	9704	jcf7190000302470:8550-9704
PSME_00233	232	jcf7190000059183	236699	237130	jcf7190000059183:236699-237130
PSME_00234	233	jcf7190000144014	64299	65768	jcf7190000144014:64299-65768
PSME_00235	234	jcf7190000087811	25893	26729	jcf7190000087811:25893-26729
PSME_00236	235	jcf7190000049929	121841	123367	jcf7190000049929:121841-123367
PSME_00237	236	jcf7190000009652	982238	984106	jcf7190000009652:982238-984106
PSME_00238	237	jcf7190000278861	4495	5061	jcf7190000278861:4495-5061
PSME_00239	238	jcf7190000060035	104770	105264	jcf7190000060035:104770-105264
PSME_00240	239	jcf7190000160531	140595	140933	jcf7190000160531:140595-140933
PSME_00241	240	jcf7190000058124	235262	235816	jcf7190000058124:235262-235816
PSME_00242	241	jcf7190000066459	299653	300174	jcf7190000066459:299653-300174
PSME_00243	242	jcf7190000124358	6724	7773	jcf7190000124358:6724-7773
PSME_00244	243	jcf7190000061892	422736	423221	jcf7190000061892:422736-423221
PSME_00245	244	jcf7190000057034	15529	16101	jcf7190000057034:15529-16101
PSME_00246	245	jcf7190000033515	182932	184290	jcf7190000033515:182932-184290
PSME_00247	246	jcf7190000276417	1694	2602	jcf7190000276417:1694-2602
PSME_00248	247	jcf7190000075456	44469	45920	jcf7190000075456:44469-45920
PSME_00249	248	jcf7190000064208	540401	541108	jcf7190000064208:540401-541108
PSME_00250	249	jcf7190000053309	314448	316184	jcf7190000053309:314448-316184
PSME_00251	250	jcf7190016525987	5142	7142	jcf7190016525987:5142-7142
PSME_00252	251	jcf7190000039961	79115	79990	jcf7190000039961:79115-79990
PSME_00253	252	jcf7190000002394	75904	78249	jcf7190000002394:75904-78249
PSME_00254	253	jcf7190000009765	442602	443123	jcf7190000009765:442602-443123
PSME_00255	254	jcf7190000099869	93545	94915	jcf7190000099869:93545-94915
PSME_00256	255	jcf7190000019905	388359	390389	jcf7190000019905:388359-390389
PSME_00257	256	jcf7190000406652	160	657	jcf7190000406652:160-657
PSME_00258	257	jcf7190000003465	63895	64890	jcf7190000003465:63895-64890
PSME_00259	258	jcf7190000014091	298812	300812	jcf7190000014091:298812-300812
PSME_00260	259	jcf7190000167205	10739	11236	jcf7190000167205:10739-11236
PSME_00261	260	jcf7190000183349	59541	60035	jcf7190000183349:59541-60035
PSME_00262	261	jcf7190000040251	113322	113786	jcf7190000040251:113322-113786
PSME_00263	262	jcf7190000190473	4115	4459	jcf7190000190473:4115-4459
PSME_00264	263	jcf7190000143969	9291	10808	jcf7190000143969:9291-10808
PSME_00265	264	jcf7190000087452	10408	11064	jcf7190000087452:10408-11064
PSME_00266	265	jcf7190000000205	684207	684647	jcf7190000000205:684207-684647
PSME_00267	266	jcf7190000156462	72965	74644	jcf7190000156462:72965-74644
PSME_00268	267	jcf7190000059585	21297	21887	jcf7190000059585:21297-21887
PSME_00269	268	jcf7190000030349	117852	119378	jcf7190000030349:117852-119378
PSME_00270	269	jcf7190000223029	130642	131112	jcf7190000223029:130642-131112
PSME_00271	270	jcf7190000030631	122704	123231	jcf7190000030631:122704-123231
PSME_00272	271	jcf7190000019452	684392	685708	jcf7190000019452:684392-685708
PSME_00273	272	jcf7190000077597	45544	47586	jcf7190000077597:45544-47586
PSME_00274	273	jcf7190000004346	5838	7676	jcf7190000004346:5838-7676
PSME_00275	274	jcf7190000292198	10377	11294	jcf7190000292198:10377-11294
PSME_00276	275	jcf7190000024226	586663	587799	jcf7190000024226:586663-587799
PSME_00277	276	jcf7190000427009	721	1305	jcf7190000427009:721-1305
PSME_00278	277	jcf7190000008421	472680	473378	jcf7190000008421:472680-473378
PSME_00279	278	jcf7190000040101	61627	63588	jcf7190000040101:61627-63588
PSME_00280	279	jcf7190000160822	3560	4210	jcf7190000160822:3560-4210
PSME_00281	280	jcf7190000047434	240511	241656	jcf7190000047434:240511-241656
PSME_00282	281	jcf7190000073450	82326	83381	jcf7190000073450:82326-83381
PSME_00283	282	jcf7190000059034	30542	30919	jcf7190000059034:30542-30919
PSME_00284	283	jcf7190000004960	252542	253711	jcf7190000004960:252542-253711
PSME_00285	284	jcf7190000020905	343205	343867	jcf7190000020905:343205-343867
PSME_00286	285	jcf7190000038498	55593	58232	jcf7190000038498:55593-58232
PSME_00287	286	jcf7190000034080	36800	37987	jcf7190000034080:36800-37987
PSME_00288	287	jcf7190000090315	540560	541402	jcf7190000090315:540560-541402
PSME_00289	288	jcf7190000011066	75753	76229	jcf7190000011066:75753-76229
PSME_00290	289	jcf7190000190473	6286	7746	jcf7190000190473:6286-7746
PSME_00291	290	jcf7190000072173	241452	242183	jcf7190000072173:241452-242183
PSME_00292	291	jcf7190000194790	9884	10342	jcf7190000194790:9884-10342
PSME_00293	292	jcf7190000241947	64623	65339	jcf7190000241947:64623-65339
PSME_00294	293	jcf7190000041171	58779	59870	jcf7190000041171:58779-59870
PSME_00295	294	jcf7190000107675	195283	195711	jcf7190000107675:195283-195711
PSME_00296	295	jcf7190000088347	83231	83839	jcf7190000088347:83231-83839
PSME_00297	296	jcf7190000023161	279862	280350	jcf7190000023161:279862-280350
PSME_00298	297	jcf7190000080098	178839	179636	jcf7190000080098:178839-179636
PSME_00299	298	jcf7190000115596	207682	208479	jcf7190000115596:207682-208479
PSME_00300	299	jcf7190000068018	245093	247033	jcf7190000068018:245093-247033
PSME_00301	300	jcf7190000027052	1888085	1889065	jcf7190000027052:1888085-1889065
PSME_00302	301	jcf7190000029526	60642	61511	jcf7190000029526:60642-61511
PSME_00303	302	jcf7190000219928	16934	17575	jcf7190000219928:16934-17575
PSME_00304	303	jcf7190000028258	377965	378756	jcf7190000028258:377965-378756
PSME_00305	304	jcf7190000010291	53016	54590	jcf7190000010291:53016-54590
PSME_00306	305	jcf7190000272203	4930	6522	jcf7190000272203:4930-6522
PSME_00307	306	jcf7190000056217	92127	92486	jcf7190000056217:92127-92486
PSME_00308	307	jcf7190000016080	580550	581092	jcf7190000016080:580550-581092
PSME_00309	308	jcf7190000068510	110250	111065	jcf7190000068510:110250-111065
PSME_00310	309	jcf7190000032492	141754	142173	jcf7190000032492:141754-142173
PSME_00311	310	jcf7190000135337	29116	31068	jcf7190000135337:29116-31068
PSME_00312	311	jcf7190000179932	16184	18406	jcf7190000179932:16184-18406
PSME_00313	312	jcf7190000024902	556609	557004	jcf7190000024902:556609-557004
PSME_00314	313	jcf7190000125813	4613	5062	jcf7190000125813:4613-5062
PSME_00315	314	jcf7190000350503	6274	8190	jcf7190000350503:6274-8190
PSME_00316	315	jcf7190000008116	75362	76414	jcf7190000008116:75362-76414
PSME_00317	316	jcf7190000009578	49455	50936	jcf7190000009578:49455-50936
PSME_00318	317	jcf7190000101150	26518	27234	jcf7190000101150:26518-27234
PSME_00319	318	jcf7190000023836	196593	198431	jcf7190000023836:196593-198431
PSME_00320	319	jcf7190000001339	70711	72531	jcf7190000001339:70711-72531
PSME_00321	320	jcf7190000016809	505509	507002	jcf7190000016809:505509-507002
PSME_00322	321	jcf7190000020437	74691	76208	jcf7190000020437:74691-76208
PSME_00323	322	jcf7190000027482	356738	357343	jcf7190000027482:356738-357343
PSME_00324	323	jcf7190000028644	103939	106041	jcf7190000028644:103939-106041
PSME_00325	324	jcf7190000231447	3784	4857	jcf7190000231447:3784-4857
PSME_00326	325	jcf7190000233314	2971	4959	jcf7190000233314:2971-4959
PSME_00327	326	jcf7190000190097	9648	11234	jcf7190000190097:9648-11234
PSME_00328	327	jcf7190000166416	126061	126885	jcf7190000166416:126061-126885
PSME_00329	328	jcf7190000003369	73097	73798	jcf7190000003369:73097-73798
PSME_00330	329	jcf7190000033405	276202	277398	jcf7190000033405:276202-277398
PSME_00331	330	jcf7190000115702	690363	691727	jcf7190000115702:690363-691727
PSME_00332	331	jcf7190000050625	37760	38455	jcf7190000050625:37760-38455
PSME_00333	332	jcf7190000007767	332300	333532	jcf7190000007767:332300-333532
PSME_00334	333	jcf7190000063667	368965	369831	jcf7190000063667:368965-369831
PSME_00335	334	jcf7190000098377	59908	60855	jcf7190000098377:59908-60855
PSME_00336	335	jcf7190000013578	123581	123964	jcf7190000013578:123581-123964
PSME_00337	336	jcf7190000000222	207924	208406	jcf7190000000222:207924-208406
PSME_00338	337	jcf7190000033000	349185	350216	jcf7190000033000:349185-350216
PSME_00339	338	jcf7190000043618	493337	494317	jcf7190000043618:493337-494317
PSME_00340	339	jcf7190000028627	416679	418541	jcf7190000028627:416679-418541
PSME_00341	340	jcf7190000329768	5157	5891	jcf7190000329768:5157-5891
PSME_00342	341	jcf7190000000034	8529	9158	jcf7190000000034:8529-9158
PSME_00343	342	jcf7190000061423	152881	154944	jcf7190000061423:152881-154944
PSME_00344	343	jcf7190000239738	3199	3693	jcf7190000239738:3199-3693
PSME_00345	344	jcf7190000026182	83997	85346	jcf7190000026182:83997-85346
PSME_00346	345	jcf7190000088572	49915	50898	jcf7190000088572:49915-50898
PSME_00347	346	jcf7190000021854	305406	306164	jcf7190000021854:305406-306164
PSME_00348	347	jcf7190000007040	1614	2708	jcf7190000007040:1614-2708
PSME_00349	348	jcf7190000038350	12025	14106	jcf7190000038350:12025-14106
PSME_00350	349	jcf7190000223073	25024	25611	jcf7190000223073:25024-25611
PSME_00351	350	jcf7190000207115	479	2050	jcf7190000207115:479-2050
PSME_00352	351	jcf7190000276778	8173	9354	jcf7190000276778:8173-9354
PSME_00353	352	jcf7190000073424	338816	339799	jcf7190000073424:338816-339799
PSME_00354	353	jcf7190000188059	17359	18942	jcf7190000188059:17359-18942
PSME_00355	354	jcf7190000000944	29529	30395	jcf7190000000944:29529-30395
PSME_00356	355	jcf7190000027613	270210	271457	jcf7190000027613:270210-271457
PSME_00357	356	jcf7190000024390	443651	445774	jcf7190000024390:443651-445774
