Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1946569,06/05/2016 00:00,30/03/2015 13:30,62825582,12565116400,62825582,200,9029,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR1946569/SRR1946569.1,SRX973252,19951,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887552,SAMN03327413,simple,3702,Arabidopsis thaliana,19951,,,,,,,no,,,,,MPI-DB,SRA249184,,public,21B1B6B42F0BEF181E40C8B9C572DCD3,15425C2ED9AFB1B8D5B7845C5BEA68C9
SRR1946564,06/05/2016 00:00,30/03/2015 13:09,72118112,14423622400,72118112,200,9448,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946564/SRR1946564.1,SRX973247,15593,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887553,SAMN03327408,simple,3702,Arabidopsis thaliana,15593,,,,,,,no,,,,,MPI-DB,SRA249184,,public,359FFBD28DA36FE71EE468AC4E779B7A,81BF45125140130D2A7E054CF9C005C6
SRR1946565,06/05/2016 00:00,30/03/2015 13:15,45591814,9118362800,45591814,200,5942,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946565/SRR1946565.1,SRX973248,18694,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887554,SAMN03327409,simple,3702,Arabidopsis thaliana,18694,,,,,,,no,,,,,MPI-DB,SRA249184,,public,61FB7A8E78E94C973BA7DBDCD701D4CD,18124C440D5D66068703A178B0616A58
SRR1946563,06/05/2016 00:00,30/03/2015 13:09,74937565,14987513000,74937565,200,9912,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946563/SRR1946563.1,SRX973246,15592,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887555,SAMN03327407,simple,3702,Arabidopsis thaliana,15592,,,,,,,no,,,,,MPI-DB,SRA249184,,public,3060CA7332EC9125DABB2E0A55697CBF,08EA30A22EE996ABCEC4531E0253AB1A
SRR1946562,06/05/2016 00:00,30/03/2015 13:36,67332851,13466570200,67332851,200,8762,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946562/SRR1946562.1,SRX973245,15591,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887556,SAMN03327406,simple,3702,Arabidopsis thaliana,15591,,,,,,,no,,,,,MPI-DB,SRA249184,,public,22365B9A446F81C029A6D1B43685BF42,2FD1B98BB915082E5B8A5760D4B2D81C
SRR1946559,06/05/2016 00:00,30/03/2015 12:57,30263964,6052792800,30263964,200,4053,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946559/SRR1946559.1,SRX973242,14318,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887557,SAMN03327403,simple,3702,Arabidopsis thaliana,14318,,,,,,,no,,,,,MPI-DB,SRA249184,,public,B4875268F62D41732819C6B64B202EE7,96AA2A273D6AC14AC6BCA13A83B86EC9
SRR1946560,06/05/2016 00:00,30/03/2015 13:05,58751404,11750280800,58751404,200,7870,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946560/SRR1946560.1,SRX973243,14319,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887558,SAMN03327404,simple,3702,Arabidopsis thaliana,14319,,,,,,,no,,,,,MPI-DB,SRA249184,,public,C8C341A84FC16645CB16984A2692D330,B484362CDD13BC737AB0565C42EECEF0
SRR1946558,06/05/2016 00:00,30/03/2015 12:56,27507230,5501446000,27507230,200,3679,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946558/SRR1946558.1,SRX973241,14315,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887559,SAMN03327402,simple,3702,Arabidopsis thaliana,14315,,,,,,,no,,,,,MPI-DB,SRA249184,,public,AC7B708EB3F9DF4A42F89395173CC57B,996364D9B96C2066DA22B53DF6065AAF
SRR1946557,06/05/2016 00:00,30/03/2015 12:55,25754507,5150901400,25754507,200,3480,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946557/SRR1946557.1,SRX973240,14314,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887560,SAMN03327401,simple,3702,Arabidopsis thaliana,14314,,,,,,,no,,,,,MPI-DB,SRA249184,,public,C84E869069D7B3D833BD69A54EC1FF58,2CCC532B2E62609B638BC345466D39A8
SRR1946555,06/05/2016 00:00,30/03/2015 12:56,28969423,5793884600,28969423,200,3873,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946555/SRR1946555.1,SRX973238,14312,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887561,SAMN03327399,simple,3702,Arabidopsis thaliana,14312,,,,,,,no,,,,,MPI-DB,SRA249184,,public,771A20E9BBE89770288EAE377F6886A5,10B42AA8019E6E8B5A530081E2C463ED
SRR1946554,15/04/2015 13:44,15/04/2015 13:41,9203019,2705687586,9203019,294,1582,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946554/SRR1946554.1,SRX973237,10027,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,unspecified,SRP056687,PRJNA273563,,273563,SRS887562,SAMN03327398,simple,3702,Arabidopsis thaliana,10027,,,,,,,no,,,,,MPI-DB,SRA249184,,public,D3264CD714E2A65A44C41DAF1BA6C9DB,8285FCE159EBE38FE37338DE6ACCDEF5
SRR1946551,06/05/2016 00:00,31/03/2015 07:53,10852212,2912744075,10852212,268,1937,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946551/SRR1946551.1,SRX973234,10020,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887563,SAMN03327395,simple,3702,Arabidopsis thaliana,10020,,,,,,,no,,,,,MPI-DB,SRA249184,,public,61B06B5CCE194CDF2337F4B1E0BDA061,A3D2861F663FBBB782A0577A46FDB168
SRR1946553,06/05/2016 00:00,30/03/2015 12:54,29763531,4762164960,29763531,160,2218,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946553/SRR1946553.1,SRX973236,10023,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,unspecified,SRP056687,PRJNA273563,,273563,SRS887564,SAMN03327397,simple,3702,Arabidopsis thaliana,10023,,,,,,,no,,,,,MPI-DB,SRA249184,,public,4A56D8F1187B16B84BBC7AE73BE3E323,23709041EF54B224594314AD214678DB
SRR1946549,06/05/2016 00:00,31/03/2015 07:53,27585712,1097862106,0,39,968,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946549/SRR1946549.1,SRX973232,10017,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887565,SAMN03327393,simple,3702,Arabidopsis thaliana,10017,,,,,,,no,,,,,MPI-DB,SRA249184,,public,4675F3219EC9DDD5BA60A47AB7B29CFB,FC2038A87AD1CB4BA5E7A45F4291D3BD
SRR1946548,06/05/2016 00:00,31/03/2015 07:57,49228920,2523758487,0,51,1667,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946548/SRR1946548.1,SRX973231,10015,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887566,SAMN03327392,simple,3702,Arabidopsis thaliana,10015,,,,,,,no,,,,,MPI-DB,SRA249184,,public,359CFB2FEEB5EBE8B4B83E901B247E36,8CF691F0836F78EC32C577976322BC93
SRR1946550,06/05/2016 00:00,31/03/2015 08:03,69202240,3487086810,0,50,2938,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946550/SRR1946550.1,SRX973233,10018,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887567,SAMN03327394,simple,3702,Arabidopsis thaliana,10018,,,,,,,no,,,,,MPI-DB,SRA249184,,public,FE74151976F7552C3E76B9994A2C1F81,248C60E52A7B47FABC6FD9D8786B3677
SRR1946547,06/05/2016 00:00,31/03/2015 08:00,54599208,2111650157,0,38,1776,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946547/SRR1946547.1,SRX973230,10014,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887568,SAMN03327391,simple,3702,Arabidopsis thaliana,10014,,,,,,,no,,,,,MPI-DB,SRA249184,,public,171DEA4ED4DEAC14D0BC8C74D2BAA3F0,721741C65A708B7C6CB6C240BB197BEA
SRR1946546,06/05/2016 00:00,31/03/2015 07:52,23391786,884191359,0,37,759,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946546/SRR1946546.1,SRX973229,10013,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887569,SAMN03327390,simple,3702,Arabidopsis thaliana,10013,,,,,,,no,,,,,MPI-DB,SRA249184,,public,1B17157B6068C9B7C3D89A937851E7B3,6B6112A64587DB95BEA00CA2082555CF
SRR1946545,06/05/2016 00:00,31/03/2015 07:55,34130462,1764020555,0,51,1495,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946545/SRR1946545.1,SRX973228,10012,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887570,SAMN03327389,simple,3702,Arabidopsis thaliana,10012,,,,,,,no,,,,,MPI-DB,SRA249184,,public,E82740B1C5C9FBE83FDA0C3EE10D93FC,CCF79D62A1BD7819CEA5B4159AB76C39
SRR1946543,06/05/2016 00:00,31/03/2015 08:01,74119906,3523353373,0,47,3080,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946543/SRR1946543.1,SRX973226,10010,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887571,SAMN03327387,simple,3702,Arabidopsis thaliana,10010,,,,,,,no,,,,,MPI-DB,SRA249184,,public,9C9A30407D78076E9D8632E636DCEEAE,A40D46A0D33C4FCA37CF7D41ED42F60B
SRR1946541,06/05/2016 00:00,31/03/2015 07:52,24160982,938848812,0,38,823,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946541/SRR1946541.1,SRX973224,10008,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887572,SAMN03327385,simple,3702,Arabidopsis thaliana,10008,,,,,,,no,,,,,MPI-DB,SRA249184,,public,19147A82502B62D693DEFEF5B01C8F3C,262F475EBB3C495D9566B37E3D524EDF
SRR1946540,06/05/2016 00:00,31/03/2015 07:55,40226132,1602310769,0,39,1367,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946540/SRR1946540.1,SRX973223,10006,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887573,SAMN03327384,simple,3702,Arabidopsis thaliana,10006,,,,,,,no,,,,,MPI-DB,SRA249184,,public,7ECD029775D419BC8FB925F769285D30,AB6C0456B4A2FE885E300FE1CDC2E8B4
SRR1946542,06/05/2016 00:00,31/03/2015 07:55,41930070,1658789873,0,39,1406,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946542/SRR1946542.1,SRX973225,10009,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887574,SAMN03327386,simple,3702,Arabidopsis thaliana,10009,,,,,,,no,,,,,MPI-DB,SRA249184,,public,4D9476C24CA30E1F301053407CE0BB19,D6E3876CCBAE1E37BAD09909CD27E82F
SRR1946538,06/05/2016 00:00,31/03/2015 07:52,25185904,1012032088,0,40,862,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946538/SRR1946538.1,SRX973221,10004,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887575,SAMN03327382,simple,3702,Arabidopsis thaliana,10004,,,,,,,no,,,,,MPI-DB,SRA249184,,public,C4BCF5A00BF1A74CF7348EE33A1E94A3,F7FCDABD969BE50C261CD1108701E1C7
SRR1946537,06/05/2016 00:00,31/03/2015 08:00,60710932,3146232939,0,51,2662,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946537/SRR1946537.1,SRX973220,10002,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887576,SAMN03327381,simple,3702,Arabidopsis thaliana,10002,,,,,,,no,,,,,MPI-DB,SRA249184,,public,3AFD71CE5280C096E888C582D53767C7,220433571346CF1AB4639F5233E0C6B2
SRR1946536,06/05/2016 00:00,31/03/2015 07:54,35489056,1453962783,0,40,1203,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946536/SRR1946536.1,SRX973219,10001,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887577,SAMN03327380,simple,3702,Arabidopsis thaliana,10001,,,,,,,no,,,,,MPI-DB,SRA249184,,public,35A8B948819A350AB423CEBDCE815020,93BA9A6A3D39B73A0A0BCBD8E2BCDC53
SRR1946535,06/05/2016 00:00,31/03/2015 08:02,67173060,3037740619,0,45,2526,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946535/SRR1946535.1,SRX973218,9999,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887578,SAMN03327379,simple,3702,Arabidopsis thaliana,9999,,,,,,,no,,,,,MPI-DB,SRA249184,,public,B4D9BB7E232ECFB0AF36E3C0D8FDFC72,A4192131969E886C0FA0976F63BF2F37
SRR1946534,06/05/2016 00:00,31/03/2015 08:00,41265308,1663909692,0,40,1412,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946534/SRR1946534.1,SRX973217,9998,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887579,SAMN03327378,simple,3702,Arabidopsis thaliana,9998,,,,,,,no,,,,,MPI-DB,SRA249184,,public,FF7E17FAAC8DB5DD717AC9927662F7CE,AE1CB87B2DB627D1A035F3229924F181
SRR1946556,06/05/2016 00:00,30/03/2015 12:58,29395508,5879101600,29395508,200,3967,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946556/SRR1946556.1,SRX973239,14313,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887580,SAMN03327400,simple,3702,Arabidopsis thaliana,14313,,,,,,,no,,,,,MPI-DB,SRA249184,,public,73D9DC4D4682ECE8AD507260419F65B1,E28773F4832627BD75D4160C9A4B1399
SRR1946544,06/05/2016 00:00,31/03/2015 08:02,56978496,2614388910,0,45,2198,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946544/SRR1946544.1,SRX973227,10011,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887581,SAMN03327388,simple,3702,Arabidopsis thaliana,10011,,,,,,,no,,,,,MPI-DB,SRA249184,,public,1BD1C4E92AAD19AC09447979A03D4744,49E075E7707BCEA9BB0D96B2F4ADA2F4
SRR1946531,06/05/2016 00:00,31/03/2015 07:54,25270020,1032863870,0,40,853,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946531/SRR1946531.1,SRX973214,9995,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887582,SAMN03327375,simple,3702,Arabidopsis thaliana,9995,,,,,,,no,,,,,MPI-DB,SRA249184,,public,A16F89106E41EED606EB2D16F13B12DA,CC1289F3F8A559AABE2F983BC0F9F7D7
SRR1946530,06/05/2016 00:00,31/03/2015 07:59,59303338,2270418702,0,38,1888,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946530/SRR1946530.1,SRX973213,9993,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887583,SAMN03327374,simple,3702,Arabidopsis thaliana,9993,,,,,,,no,,,,,MPI-DB,SRA249184,,public,1204BB619BBF924867D1AEA76DEC09E3,B1D5B5908F42D1F8187847312A7F8908
SRR1946533,06/05/2016 00:00,31/03/2015 08:00,56374274,2829689797,0,50,2352,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946533/SRR1946533.1,SRX973216,9997,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887584,SAMN03327377,simple,3702,Arabidopsis thaliana,9997,,,,,,,no,,,,,MPI-DB,SRA249184,,public,30EC8DE43E532EB1BA76F01E878226C1,0AC34C2BCB514BA0D5259D566D947B6F
SRR1946539,06/05/2016 00:00,31/03/2015 07:51,24478686,850739710,0,34,747,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946539/SRR1946539.1,SRX973222,10005,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887585,SAMN03327383,simple,3702,Arabidopsis thaliana,10005,,,,,,,no,,,,,MPI-DB,SRA249184,,public,CD61693E91D31041AAD0C262A1CE2C08,C57E4FA8643B2B5E28495D8AE324BAC2
SRR1946527,06/05/2016 00:00,31/03/2015 07:57,44013944,1819656415,0,41,1517,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946527/SRR1946527.1,SRX973210,9988,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887586,SAMN03327371,simple,3702,Arabidopsis thaliana,9988,,,,,,,no,,,,,MPI-DB,SRA249184,,public,493F952A5AF381853A68DB32E42579DA,0B3DD27C59315BA8D3DD0EF967FD4641
SRR1946532,06/05/2016 00:00,31/03/2015 07:51,22394044,845856706,0,37,724,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1946532/SRR1946532.1,SRX973215,9996,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP056687,PRJNA273563,,273563,SRS887587,SAMN03327376,simple,3702,Arabidopsis thaliana,9996,,,,,,,no,,,,,MPI-DB,SRA249184,,public,8A85FB6D6EDBBB039F74A6F09369D440,54E4E353C9CE7F68AA7774A5FD2616E7
