Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1801001,19/03/2015 16:10,19/03/2015 16:08,3206550,641310000,3206550,200,396,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801001/SRR1801001.1,SRX874961,OHSC,WGS,RANDOM,GENOMIC,PAIRED,744,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,261C0868E06A68111346DB12089551F2,E92601E2D7DC0FAB783B34CB0C8B62ED
SRR1801002,19/03/2015 16:10,19/03/2015 16:08,3775516,755103200,3775516,200,452,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801002/SRR1801002.1,SRX874962,OHWC,WGS,RANDOM,GENOMIC,PAIRED,826,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,B8BCBEDC06956A046B428ADADBD65FC9,DCB111ECD7F713AB353883C3BE837D65
SRR1801003,19/03/2015 16:10,19/03/2015 16:08,2598757,519751400,2598757,200,323,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801003/SRR1801003.1,SRX874963,OHPG,WGS,RANDOM,GENOMIC,PAIRED,795,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,7EC761514E69EAF5B514ABACDCA2297F,6736A655E9BE17D2D838E97086062324
SRR1801004,19/03/2015 16:10,19/03/2015 16:08,3050520,610104000,3050520,200,378,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801004/SRR1801004.1,SRX874964,OYUC,WGS,RANDOM,GENOMIC,PAIRED,776,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,94ACCD687B7BA4E8E7A38DA76BB7BA04,5F09770764D2AEA9D7459D50EDB16061
SRR1801005,19/03/2015 16:10,19/03/2015 16:08,2637058,527411600,2637058,200,325,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801005/SRR1801005.1,SRX874965,OHUA,WGS,RANDOM,GENOMIC,PAIRED,751,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,93CAF94101C1BEC2CFD317FE6B63435E,35DB6E3E71E2944EC2135AA98C87A1A8
SRR1801006,19/03/2015 16:10,19/03/2015 16:08,2983025,596605000,2983025,200,359,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801006/SRR1801006.1,SRX874966,OHWZ,WGS,RANDOM,GENOMIC,PAIRED,821,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,FE85CF7CDDAF35FBEAE4F20911C4BAB8,588F7C2F43EC16139832D7EDAF4D7B12
SRR1801007,19/03/2015 16:10,19/03/2015 16:08,3121768,624353600,3121768,200,382,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801007/SRR1801007.1,SRX874967,OHWO,WGS,RANDOM,GENOMIC,PAIRED,824,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,711B051EA642D5722F9869D99DB8EC03,F9CA5A302BF170F819244E1FC78EB787
SRR1801008,19/03/2015 16:10,19/03/2015 16:08,2482090,496418000,2482090,200,306,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801008/SRR1801008.1,SRX874968,OYUZ,WGS,RANDOM,GENOMIC,PAIRED,744,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,E478D05643A7F0BE9FD491A51C3E3D56,81667B81755D4A9C42ADF866E6FF6F1C
SRR1801009,19/03/2015 16:10,19/03/2015 16:08,2332557,466511400,2332557,200,287,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801009/SRR1801009.1,SRX874969,OYTP,WGS,RANDOM,GENOMIC,PAIRED,764,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,AC6D063A3660E7568263D3967DA332B2,CE44EFB99ADB79989C7805A96553E6B3
SRR1801010,19/03/2015 16:10,19/03/2015 16:08,2812120,562424000,2812120,200,346,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801010/SRR1801010.1,SRX874970,OHXP,WGS,RANDOM,GENOMIC,PAIRED,762,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,1680CCF78CF0BDE20023037D53D1F83D,CA24C5786C82F1EC36947B9ACBEA2AF1
SRR1801011,19/03/2015 16:10,19/03/2015 16:07,2720957,544191400,2720957,200,327,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801011/SRR1801011.1,SRX874971,OHSG,WGS,RANDOM,GENOMIC,PAIRED,747,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,44F737DA27151488EDF30AB99200EF27,82FF25C87EEAF5A78EDCD66D26812E4C
SRR1801012,19/03/2015 16:10,19/03/2015 16:05,2516109,503221800,2516109,200,307,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801012/SRR1801012.1,SRX874972,OHXG,WGS,RANDOM,GENOMIC,PAIRED,801,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,944612E3817E3E150D215D43E17BE4A7,60366307CE1C43E2EB139564568F74E3
SRR1801013,19/03/2015 16:10,19/03/2015 16:06,2973945,594789000,2973945,200,362,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801013/SRR1801013.1,SRX874973,OYTO,WGS,RANDOM,GENOMIC,PAIRED,796,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,44B43C7F7EE2DB92A6A915B82814497F,CC8AAACDAF67E1C7A4B705FBFB8E1B6D
SRR1801014,19/03/2015 16:09,19/03/2015 16:05,2190739,438147800,2190739,200,270,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801014/SRR1801014.1,SRX874974,OHYT,WGS,RANDOM,GENOMIC,PAIRED,762,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,12940A715D4C9BD09DCB661A47A275A5,4DBCDB370602BF8C6FC7FEDF98CD7B1D
SRR1801015,19/03/2015 16:09,19/03/2015 16:05,3093060,618612000,3093060,200,377,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801015/SRR1801015.1,SRX874975,OHWP,WGS,RANDOM,GENOMIC,PAIRED,830,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,AFB3F9B027470D8692ABB23CE48A0FB2,3CF571D2913604FFD84C432FDFF569DE
SRR1801016,19/03/2015 16:09,19/03/2015 16:06,3500987,700197400,3500987,200,427,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801016/SRR1801016.1,SRX874976,OHTT,WGS,RANDOM,GENOMIC,PAIRED,850,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,8CCF42EC3BCC9E21B76CB8ACBE62D7F0,CEC07C09A7BD08FFEBCC7F057EBC4AF3
SRR1801017,19/03/2015 16:09,19/03/2015 16:07,2962615,592523000,2962615,200,368,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801017/SRR1801017.1,SRX874977,OHXY,WGS,RANDOM,GENOMIC,PAIRED,808,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,3499B05A453E27A6023D8A5F88CDFC92,47F882C1127EF2716BD2731537DA21DB
SRR1801018,19/03/2015 16:09,19/03/2015 16:06,3691572,738314400,3691572,200,453,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801018/SRR1801018.1,SRX874978,OHSW,WGS,RANDOM,GENOMIC,PAIRED,781,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,66B3BB2ADF14D2BB744C4A41862BF0CB,817B7BA4CDB948392130329E9D4212D1
SRR1801019,19/03/2015 16:09,19/03/2015 16:06,3262716,652543200,3262716,200,395,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801019/SRR1801019.1,SRX874979,OHPT,WGS,RANDOM,GENOMIC,PAIRED,779,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,82EB489DF76EBBDA5E251EF4F1F49493,97111ACD8C57E3CA4A26043EED5EE0CF
SRR1801020,19/03/2015 16:09,19/03/2015 16:05,2709926,541985200,2709926,200,332,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801020/SRR1801020.1,SRX874980,OHXU,WGS,RANDOM,GENOMIC,PAIRED,764,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,C41F0354FE5E833D45DD174F7B95AD07,7AAE6761E9D5CF529AC0FE3191B6FCDB
SRR1801021,19/03/2015 16:09,19/03/2015 16:06,3860036,772007200,3860036,200,466,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801021/SRR1801021.1,SRX874981,OYSP,WGS,RANDOM,GENOMIC,PAIRED,778,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,02BBF634D33466CF7CD2BB11A83E5124,77D01BF5D1F8984813016BE507C6506E
SRR1801022,19/03/2015 16:09,19/03/2015 16:07,3225553,645110600,3225553,200,401,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801022/SRR1801022.1,SRX874982,OHSO,WGS,RANDOM,GENOMIC,PAIRED,808,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,9535131FEF55D9411B3833D95ABA3463,BE19F5F671EE221F1CF5F40A590AF274
SRR1801023,19/03/2015 16:09,19/03/2015 16:06,3257070,651414000,3257070,200,402,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801023/SRR1801023.1,SRX874983,OHSU,WGS,RANDOM,GENOMIC,PAIRED,806,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,A23C4C8D115C30413F1608F4BC020F8E,C6C1EDD9C6773671E06BACA297B29DCD
SRR1801024,19/03/2015 16:09,19/03/2015 16:06,3414284,682856800,3414284,200,417,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801024/SRR1801024.1,SRX874984,OHTO,WGS,RANDOM,GENOMIC,PAIRED,771,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,B237CE54CB0A0297762D2B33E1137674,A6482372BC32E34DF3C0DC5CB49B44D2
SRR1801025,19/03/2015 16:09,19/03/2015 16:05,2474842,494968400,2474842,200,304,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801025/SRR1801025.1,SRX874985,OHUN,WGS,RANDOM,GENOMIC,PAIRED,824,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,2205821A55A9BE62AC2F0446F5FE6C03,174AFB41F37A53BFF01BF21FEFB257E0
SRR1801026,19/03/2015 16:09,19/03/2015 16:06,2938236,587647200,2938236,200,359,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801026/SRR1801026.1,SRX874986,OHPH,WGS,RANDOM,GENOMIC,PAIRED,763,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,2CC374EA9EF93D345699CEDBF1B4D79F,28797C44409DE60C80675197F00D47DB
SRR1801027,19/03/2015 16:09,19/03/2015 16:05,2379481,475896200,2379481,200,292,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801027/SRR1801027.1,SRX874987,OHUC,WGS,RANDOM,GENOMIC,PAIRED,774,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,03CA08CA6EAD9E583F4850E7FD525A29,EEBD35A86C917EEACBAFE467927D829D
SRR1801028,19/03/2015 16:09,19/03/2015 16:05,2439711,487942200,2439711,200,299,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801028/SRR1801028.1,SRX874988,OHTZ,WGS,RANDOM,GENOMIC,PAIRED,758,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,F8EF6CEF6FA65D8277DADAD3D4A17E29,9EE514491BA26450CAD1608351701D36
SRR1801029,19/03/2015 16:09,19/03/2015 16:06,4685742,937148400,4685742,200,506,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801029/SRR1801029.1,SRX874989,OYSB,WGS,RANDOM,GENOMIC,PAIRED,796,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,1221DBD075A3C16F9C097A39DA36E53E,B80D36B66C4AABC96AE428691250DB58
SRR1801030,19/03/2015 16:09,19/03/2015 16:06,3357323,671464600,3357323,200,410,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801030/SRR1801030.1,SRX874990,OHPS,WGS,RANDOM,GENOMIC,PAIRED,799,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,B6FF20BFB5E0D0BC1E5EA94D01AF66C3,3D4CBFBC478B8725067D6B11A11D6299
SRR1801031,19/03/2015 16:08,19/03/2015 16:05,2633116,526623200,2633116,200,326,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801031/SRR1801031.1,SRX874991,OHZZ,WGS,RANDOM,GENOMIC,PAIRED,774,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,31A66F273AE36F5E58BFE4E8CCD027D6,3B047CE3D1B9F18A336B5D1CE33D87BE
SRR1801032,19/03/2015 16:08,19/03/2015 16:05,2385501,477100200,2385501,200,292,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801032/SRR1801032.1,SRX874992,OHZC,WGS,RANDOM,GENOMIC,PAIRED,826,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,854D628BC86B8DD9E34638953115DDBE,8B46B45F27EDF49494B1FB4957C2F4D8
SRR1801033,19/03/2015 16:08,19/03/2015 16:04,1675707,335141400,1675707,200,213,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801033/SRR1801033.1,SRX874993,OHTC,WGS,RANDOM,GENOMIC,PAIRED,774,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,3175E7A066D3CADFB6C340AE6FF60D20,F5F48BEB24F4F1846DE929856F0BF6D3
SRR1801034,19/03/2015 16:09,19/03/2015 16:06,3225555,645111000,3225555,200,389,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801034/SRR1801034.1,SRX874994,OHXB,WGS,RANDOM,GENOMIC,PAIRED,797,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,296FC2F7314424980F91F570CCB929FD,9926AFACE6F3E6AB06F33EC67F298F17
SRR1801035,19/03/2015 16:08,19/03/2015 16:05,3056283,611256600,3056283,200,375,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801035/SRR1801035.1,SRX874995,OYTY,WGS,RANDOM,GENOMIC,PAIRED,784,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,9A280F3BE704094404139FB59FAC196B,6B1D6155031459667B4272BF144D1690
SRR1801036,19/03/2015 16:08,19/03/2015 16:05,2679037,535807400,2679037,200,331,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801036/SRR1801036.1,SRX874996,OHZW,WGS,RANDOM,GENOMIC,PAIRED,775,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,0290225D1CF667CCE4AF7467D037653B,E9FAB827E36EC25CAA9FB83B4C5E0547
SRR1801037,19/03/2015 16:08,19/03/2015 16:04,2061218,412243600,2061218,200,255,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1801037/SRR1801037.1,SRX874997,OHYW,WGS,RANDOM,GENOMIC,PAIRED,814,0,ILLUMINA,Illumina HiSeq 2000,SRP054739,PRJNA251226,,251226,SRS844365,SAMN02946044,simple,72658,Boechera stricta,1014561,,,,,,,no,,,,,JGI,SRA240156,,public,E2F27BAA5A121DEDF16D8996700C59A2,8CEE7E427DCCF7607779BC9B8A7EF4D6
