gene_ID	OF_ID	seqname	start	end	gea_gene
Potra2n1039s36942	18616	Potra02_scaffold1039	10861	12027	Potra02_scaffold1039:10861-12027
Potra2n1041s36943	15	Potra02_scaffold1041	7686	11704	Potra02_scaffold1041:7686-11704
Potra2n1042s36944	11052	Potra02_scaffold1042	7449	10570	Potra02_scaffold1042:7449-10570
Potra2n1048s36945	21314	Potra02_scaffold1048	5950	9849	Potra02_scaffold1048:5950-9849
Potra2n1048s36946	21315	Potra02_scaffold1048	9708	13135	Potra02_scaffold1048:9708-13135
Potra2n1049s36947	21228	Potra02_scaffold1049	1470	9091	Potra02_scaffold1049:1470-9091
Potra2n1049s36948	21231	Potra02_scaffold1049	4522	7055	Potra02_scaffold1049:4522-7055
Potra2n1049s36949	21230	Potra02_scaffold1049	9116	11276	Potra02_scaffold1049:9116-11276
Potra2n1049s36950	21229	Potra02_scaffold1049	11328	13495	Potra02_scaffold1049:11328-13495
Potra2n1052s36951	21388	Potra02_scaffold1052	11101	12797	Potra02_scaffold1052:11101-12797
Potra2n1055s36952	1506	Potra02_scaffold1055	15	3631	Potra02_scaffold1055:15-3631
Potra2n1055s36953	1505	Potra02_scaffold1055	12313	13326	Potra02_scaffold1055:12313-13326
Potra2n1058s36954	13032	Potra02_scaffold1058	11703	12180	Potra02_scaffold1058:11703-12180
Potra2n1059s36955	3036	Potra02_scaffold1059	1	1029	Potra02_scaffold1059:1-1029
Potra2n1059s36956	3037	Potra02_scaffold1059	11349	11585	Potra02_scaffold1059:11349-11585
Potra2n1062s36957	21227	Potra02_scaffold1062	6957	7160	Potra02_scaffold1062:6957-7160
Potra2n1069s36958	1507	Potra02_scaffold1069	701	7441	Potra02_scaffold1069:701-7441
Potra2n1069s36959	1509	Potra02_scaffold1069	921	7428	Potra02_scaffold1069:921-7428
Potra2n1069s36960	1508	Potra02_scaffold1069	9489	12252	Potra02_scaffold1069:9489-12252
Potra2n106s34534	2987	Potra02_scaffold106	5427	5947	Potra02_scaffold106:5427-5947
Potra2n106s34535	2981	Potra02_scaffold106	19601	21451	Potra02_scaffold106:19601-21451
Potra2n106s34536	2980	Potra02_scaffold106	21825	26243	Potra02_scaffold106:21825-26243
Potra2n106s34537	3000	Potra02_scaffold106	29058	29647	Potra02_scaffold106:29058-29647
Potra2n106s34538	2984	Potra02_scaffold106	30342	32558	Potra02_scaffold106:30342-32558
Potra2n106s34539	2991	Potra02_scaffold106	31311	33556	Potra02_scaffold106:31311-33556
Potra2n106s34540	2982	Potra02_scaffold106	36126	40411	Potra02_scaffold106:36126-40411
Potra2n106s34541	2983	Potra02_scaffold106	58112	60312	Potra02_scaffold106:58112-60312
Potra2n106s34542	2996	Potra02_scaffold106	60768	62267	Potra02_scaffold106:60768-62267
Potra2n106s34543	2989	Potra02_scaffold106	62291	65071	Potra02_scaffold106:62291-65071
Potra2n106s34544	2985	Potra02_scaffold106	380297	387101	Potra02_scaffold106:380297-387101
Potra2n106s34545	2997	Potra02_scaffold106	388719	392398	Potra02_scaffold106:388719-392398
Potra2n106s34546	2988	Potra02_scaffold106	396211	406492	Potra02_scaffold106:396211-406492
Potra2n106s34547	2992	Potra02_scaffold106	414307	416787	Potra02_scaffold106:414307-416787
Potra2n106s34548	2998	Potra02_scaffold106	418881	420435	Potra02_scaffold106:418881-420435
Potra2n106s34549	2994	Potra02_scaffold106	430164	434653	Potra02_scaffold106:430164-434653
Potra2n106s34550	2993	Potra02_scaffold106	451903	453576	Potra02_scaffold106:451903-453576
Potra2n106s34551	2979	Potra02_scaffold106	469601	469922	Potra02_scaffold106:469601-469922
Potra2n106s34552	2990	Potra02_scaffold106	472174	475257	Potra02_scaffold106:472174-475257
Potra2n106s34553	2995	Potra02_scaffold106	476401	476745	Potra02_scaffold106:476401-476745
Potra2n106s34554	2986	Potra02_scaffold106	480238	482039	Potra02_scaffold106:480238-482039
Potra2n106s34555	2999	Potra02_scaffold106	501308	501668	Potra02_scaffold106:501308-501668
Potra2n1070s36961	2866	Potra02_scaffold1070	1307	2146	Potra02_scaffold1070:1307-2146
Potra2n1070s36962	2867	Potra02_scaffold1070	6496	7245	Potra02_scaffold1070:6496-7245
Potra2n1070s36963	2865	Potra02_scaffold1070	7263	8789	Potra02_scaffold1070:7263-8789
Potra2n1070s36964	2864	Potra02_scaffold1070	11193	11657	Potra02_scaffold1070:11193-11657
Potra2n1075s36965	5608	Potra02_scaffold1075	4724	8673	Potra02_scaffold1075:4724-8673
Potra2n1075s36966	5607	Potra02_scaffold1075	5037	5483	Potra02_scaffold1075:5037-5483
Potra2n1075s36967	5606	Potra02_scaffold1075	8120	10010	Potra02_scaffold1075:8120-10010
Potra2n1085s36968	2850	Potra02_scaffold1085	207	1629	Potra02_scaffold1085:207-1629
Potra2n10c20097	30099	Potra02_chr10	162	4711	Potra02_chr10:162-4711
Potra2n10c20098	30106	Potra02_chr10	6010	6570	Potra02_chr10:6010-6570
Potra2n10c20099	30125	Potra02_chr10	9239	18901	Potra02_chr10:9239-18901
Potra2n10c20100	30117	Potra02_chr10	22212	30633	Potra02_chr10:22212-30633
Potra2n10c20101	30109	Potra02_chr10	29367	30774	Potra02_chr10:29367-30774
Potra2n10c20102	30096	Potra02_chr10	34953	38131	Potra02_chr10:34953-38131
Potra2n10c20103	30091	Potra02_chr10	39469	43936	Potra02_chr10:39469-43936
Potra2n10c20104	30119	Potra02_chr10	42539	47136	Potra02_chr10:42539-47136
Potra2n10c20105	30095	Potra02_chr10	53014	63492	Potra02_chr10:53014-63492
Potra2n10c20106	30115	Potra02_chr10	61188	63383	Potra02_chr10:61188-63383
Potra2n10c20107	30085	Potra02_chr10	64769	73769	Potra02_chr10:64769-73769
Potra2n10c20108	30126	Potra02_chr10	70872	73058	Potra02_chr10:70872-73058
Potra2n10c20109	30084	Potra02_chr10	74784	78392	Potra02_chr10:74784-78392
Potra2n10c20110	30090	Potra02_chr10	81650	87923	Potra02_chr10:81650-87923
Potra2n10c20111	30083	Potra02_chr10	88387	88836	Potra02_chr10:88387-88836
Potra2n10c20112	30086	Potra02_chr10	90203	92419	Potra02_chr10:90203-92419
Potra2n10c20113	30114	Potra02_chr10	90309	92849	Potra02_chr10:90309-92849
Potra2n10c20114	30089	Potra02_chr10	93862	94297	Potra02_chr10:93862-94297
Potra2n10c20115	30120	Potra02_chr10	95229	95765	Potra02_chr10:95229-95765
Potra2n10c20116	30112	Potra02_chr10	99073	112648	Potra02_chr10:99073-112648
Potra2n10c20117	30087	Potra02_chr10	117691	125289	Potra02_chr10:117691-125289
Potra2n10c20118	30121	Potra02_chr10	125196	127630	Potra02_chr10:125196-127630
Potra2n10c20119	30130	Potra02_chr10	128611	130743	Potra02_chr10:128611-130743
Potra2n10c20120	30122	Potra02_chr10	131770	137194	Potra02_chr10:131770-137194
Potra2n10c20121	30088	Potra02_chr10	137497	145951	Potra02_chr10:137497-145951
Potra2n10c20122	30127	Potra02_chr10	143411	145535	Potra02_chr10:143411-145535
Potra2n10c20123	30100	Potra02_chr10	146940	151311	Potra02_chr10:146940-151311
Potra2n10c20124	30113	Potra02_chr10	151346	155880	Potra02_chr10:151346-155880
Potra2n10c20125	30111	Potra02_chr10	159488	160631	Potra02_chr10:159488-160631
Potra2n10c20126	30101	Potra02_chr10	162834	172420	Potra02_chr10:162834-172420
Potra2n10c20127	30104	Potra02_chr10	172831	178105	Potra02_chr10:172831-178105
Potra2n10c20128	30103	Potra02_chr10	178263	182131	Potra02_chr10:178263-182131
Potra2n10c20129	30124	Potra02_chr10	182631	194599	Potra02_chr10:182631-194599
Potra2n10c20130	30097	Potra02_chr10	197930	200375	Potra02_chr10:197930-200375
Potra2n10c20131	30128	Potra02_chr10	203000	203749	Potra02_chr10:203000-203749
Potra2n10c20132	30129	Potra02_chr10	204644	205078	Potra02_chr10:204644-205078
Potra2n10c20133	30131	Potra02_chr10	205129	206911	Potra02_chr10:205129-206911
Potra2n10c20134	30093	Potra02_chr10	208630	213707	Potra02_chr10:208630-213707
Potra2n10c20135	30118	Potra02_chr10	213517	217118	Potra02_chr10:213517-217118
Potra2n10c20136	30123	Potra02_chr10	217637	218541	Potra02_chr10:217637-218541
Potra2n10c20137	30102	Potra02_chr10	220658	221490	Potra02_chr10:220658-221490
Potra2n10c20138	30094	Potra02_chr10	224268	229265	Potra02_chr10:224268-229265
Potra2n10c20139	30110	Potra02_chr10	229569	232699	Potra02_chr10:229569-232699
Potra2n10c20140	30107	Potra02_chr10	233352	233624	Potra02_chr10:233352-233624
Potra2n10c20141	30108	Potra02_chr10	234813	235025	Potra02_chr10:234813-235025
Potra2n10c20142	30098	Potra02_chr10	235841	238932	Potra02_chr10:235841-238932
Potra2n10c20143	30105	Potra02_chr10	240098	240836	Potra02_chr10:240098-240836
Potra2n10c20144	30132	Potra02_chr10	251650	253418	Potra02_chr10:251650-253418
Potra2n10c20145	30092	Potra02_chr10	255193	260232	Potra02_chr10:255193-260232
Potra2n10c20146	30116	Potra02_chr10	260149	261675	Potra02_chr10:260149-261675
Potra2n10c20147	30138	Potra02_chr10	268295	282428	Potra02_chr10:268295-282428
Potra2n10c20148	30163	Potra02_chr10	283005	288602	Potra02_chr10:283005-288602
Potra2n10c20149	30147	Potra02_chr10	292139	296208	Potra02_chr10:292139-296208
Potra2n10c20150	30177	Potra02_chr10	300742	304590	Potra02_chr10:300742-304590
Potra2n10c20151	30171	Potra02_chr10	304687	310562	Potra02_chr10:304687-310562
Potra2n10c20152	30153	Potra02_chr10	307765	308429	Potra02_chr10:307765-308429
Potra2n10c20153	30134	Potra02_chr10	311909	323730	Potra02_chr10:311909-323730
Potra2n10c20154	30165	Potra02_chr10	317938	323700	Potra02_chr10:317938-323700
Potra2n10c20155	30175	Potra02_chr10	327400	332198	Potra02_chr10:327400-332198
Potra2n10c20156	30162	Potra02_chr10	333043	336845	Potra02_chr10:333043-336845
Potra2n10c20157	30172	Potra02_chr10	337575	339562	Potra02_chr10:337575-339562
Potra2n10c20158	30148	Potra02_chr10	340751	345612	Potra02_chr10:340751-345612
Potra2n10c20159	30152	Potra02_chr10	349229	351572	Potra02_chr10:349229-351572
Potra2n10c20160	30157	Potra02_chr10	352014	353435	Potra02_chr10:352014-353435
Potra2n10c20161	30150	Potra02_chr10	353592	359394	Potra02_chr10:353592-359394
Potra2n10c20162	30168	Potra02_chr10	358885	361679	Potra02_chr10:358885-361679
Potra2n10c20163	30144	Potra02_chr10	363284	366790	Potra02_chr10:363284-366790
Potra2n10c20164	30133	Potra02_chr10	368158	368491	Potra02_chr10:368158-368491
Potra2n10c20165	30143	Potra02_chr10	370463	374907	Potra02_chr10:370463-374907
Potra2n10c20166	30180	Potra02_chr10	375857	376354	Potra02_chr10:375857-376354
Potra2n10c20167	30164	Potra02_chr10	377983	379441	Potra02_chr10:377983-379441
Potra2n10c20168	30155	Potra02_chr10	383090	383666	Potra02_chr10:383090-383666
Potra2n10c20169	30149	Potra02_chr10	404244	405333	Potra02_chr10:404244-405333
Potra2n10c20170	30145	Potra02_chr10	406032	408245	Potra02_chr10:406032-408245
Potra2n10c20171	30161	Potra02_chr10	409100	410936	Potra02_chr10:409100-410936
Potra2n10c20172	30154	Potra02_chr10	420765	432032	Potra02_chr10:420765-432032
Potra2n10c20173	30176	Potra02_chr10	430167	432847	Potra02_chr10:430167-432847
Potra2n10c20174	30169	Potra02_chr10	433292	445318	Potra02_chr10:433292-445318
Potra2n10c20175	30170	Potra02_chr10	447027	451369	Potra02_chr10:447027-451369
Potra2n10c20176	30136	Potra02_chr10	452922	456780	Potra02_chr10:452922-456780
Potra2n10c20177	30139	Potra02_chr10	461404	465750	Potra02_chr10:461404-465750
Potra2n10c20178	30151	Potra02_chr10	467108	467350	Potra02_chr10:467108-467350
Potra2n10c20179	30140	Potra02_chr10	468425	474768	Potra02_chr10:468425-474768
Potra2n10c20180	30167	Potra02_chr10	473003	474832	Potra02_chr10:473003-474832
Potra2n10c20181	30137	Potra02_chr10	483271	487608	Potra02_chr10:483271-487608
Potra2n10c20182	30179	Potra02_chr10	487610	490329	Potra02_chr10:487610-490329
Potra2n10c20183	30146	Potra02_chr10	489960	493225	Potra02_chr10:489960-493225
Potra2n10c20184	30178	Potra02_chr10	493539	495494	Potra02_chr10:493539-495494
Potra2n10c20185	30174	Potra02_chr10	495650	505829	Potra02_chr10:495650-505829
Potra2n10c20186	30142	Potra02_chr10	506588	532555	Potra02_chr10:506588-532555
Potra2n10c20187	30158	Potra02_chr10	538215	540351	Potra02_chr10:538215-540351
Potra2n10c20188	30156	Potra02_chr10	541795	544230	Potra02_chr10:541795-544230
Potra2n10c20189	30160	Potra02_chr10	545388	547260	Potra02_chr10:545388-547260
Potra2n10c20190	30166	Potra02_chr10	547766	552493	Potra02_chr10:547766-552493
Potra2n10c20191	30141	Potra02_chr10	552494	556645	Potra02_chr10:552494-556645
Potra2n10c20192	30181	Potra02_chr10	557383	557904	Potra02_chr10:557383-557904
Potra2n10c20193	30173	Potra02_chr10	558249	559181	Potra02_chr10:558249-559181
Potra2n10c20194	30135	Potra02_chr10	563475	569790	Potra02_chr10:563475-569790
Potra2n10c20195	30159	Potra02_chr10	570506	571324	Potra02_chr10:570506-571324
Potra2n10c20196	30223	Potra02_chr10	572453	581845	Potra02_chr10:572453-581845
Potra2n10c20197	30249	Potra02_chr10	582262	582699	Potra02_chr10:582262-582699
Potra2n10c20198	30192	Potra02_chr10	584768	585298	Potra02_chr10:584768-585298
Potra2n10c20199	30247	Potra02_chr10	585820	587047	Potra02_chr10:585820-587047
Potra2n10c20200	30239	Potra02_chr10	587504	589093	Potra02_chr10:587504-589093
Potra2n10c20201	30219	Potra02_chr10	594552	596095	Potra02_chr10:594552-596095
Potra2n10c20202	30216	Potra02_chr10	597285	600328	Potra02_chr10:597285-600328
Potra2n10c20203	30240	Potra02_chr10	598269	602866	Potra02_chr10:598269-602866
Potra2n10c20204	30212	Potra02_chr10	600374	600679	Potra02_chr10:600374-600679
Potra2n10c20205	30214	Potra02_chr10	601482	602232	Potra02_chr10:601482-602232
Potra2n10c20206	30242	Potra02_chr10	602889	604422	Potra02_chr10:602889-604422
Potra2n10c20207	30229	Potra02_chr10	605153	621491	Potra02_chr10:605153-621491
Potra2n10c20208	30183	Potra02_chr10	622557	627852	Potra02_chr10:622557-627852
Potra2n10c20209	30189	Potra02_chr10	631889	636877	Potra02_chr10:631889-636877
Potra2n10c20210	30191	Potra02_chr10	640205	649817	Potra02_chr10:640205-649817
Potra2n10c20211	30226	Potra02_chr10	647160	649886	Potra02_chr10:647160-649886
Potra2n10c20212	30208	Potra02_chr10	650151	652975	Potra02_chr10:650151-652975
Potra2n10c20213	30204	Potra02_chr10	655142	657096	Potra02_chr10:655142-657096
Potra2n10c20214	30201	Potra02_chr10	658952	661339	Potra02_chr10:658952-661339
Potra2n10c20215	30205	Potra02_chr10	663414	665106	Potra02_chr10:663414-665106
Potra2n10c20216	30187	Potra02_chr10	670118	675213	Potra02_chr10:670118-675213
Potra2n10c20217	30248	Potra02_chr10	674949	675158	Potra02_chr10:674949-675158
Potra2n10c20218	30228	Potra02_chr10	675206	679289	Potra02_chr10:675206-679289
Potra2n10c20219	30206	Potra02_chr10	679986	680636	Potra02_chr10:679986-680636
Potra2n10c20220	30235	Potra02_chr10	681608	683441	Potra02_chr10:681608-683441
Potra2n10c20221	30186	Potra02_chr10	684035	685573	Potra02_chr10:684035-685573
Potra2n10c20222	30245	Potra02_chr10	686079	687094	Potra02_chr10:686079-687094
Potra2n10c20223	30244	Potra02_chr10	691560	695938	Potra02_chr10:691560-695938
Potra2n10c20224	30200	Potra02_chr10	692385	692915	Potra02_chr10:692385-692915
Potra2n10c20225	30225	Potra02_chr10	696849	701248	Potra02_chr10:696849-701248
Potra2n10c20226	30227	Potra02_chr10	702509	707353	Potra02_chr10:702509-707353
Potra2n10c20227	30199	Potra02_chr10	709146	712781	Potra02_chr10:709146-712781
Potra2n10c20228	30185	Potra02_chr10	715864	719943	Potra02_chr10:715864-719943
Potra2n10c20229	30224	Potra02_chr10	715864	723542	Potra02_chr10:715864-723542
Potra2n10c20230	30202	Potra02_chr10	728099	731494	Potra02_chr10:728099-731494
Potra2n10c20231	30209	Potra02_chr10	732250	734168	Potra02_chr10:732250-734168
Potra2n10c20232	30210	Potra02_chr10	734863	735909	Potra02_chr10:734863-735909
Potra2n10c20233	30222	Potra02_chr10	736846	741012	Potra02_chr10:736846-741012
Potra2n10c20234	30198	Potra02_chr10	742917	756258	Potra02_chr10:742917-756258
Potra2n10c20235	30221	Potra02_chr10	760694	764685	Potra02_chr10:760694-764685
Potra2n10c20236	30196	Potra02_chr10	765622	767507	Potra02_chr10:765622-767507
Potra2n10c20237	30243	Potra02_chr10	768758	769522	Potra02_chr10:768758-769522
Potra2n10c20238	30220	Potra02_chr10	774494	775735	Potra02_chr10:774494-775735
Potra2n10c20239	30237	Potra02_chr10	777186	790900	Potra02_chr10:777186-790900
Potra2n10c20240	30197	Potra02_chr10	781380	786482	Potra02_chr10:781380-786482
Potra2n10c20241	30241	Potra02_chr10	791237	795319	Potra02_chr10:791237-795319
Potra2n10c20242	30230	Potra02_chr10	799243	803704	Potra02_chr10:799243-803704
Potra2n10c20243	30250	Potra02_chr10	807070	810857	Potra02_chr10:807070-810857
Potra2n10c20244	30217	Potra02_chr10	810890	811518	Potra02_chr10:810890-811518
Potra2n10c20245	30233	Potra02_chr10	811788	813609	Potra02_chr10:811788-813609
Potra2n10c20246	30218	Potra02_chr10	816181	817128	Potra02_chr10:816181-817128
Potra2n10c20247	30211	Potra02_chr10	817130	817510	Potra02_chr10:817130-817510
Potra2n10c20248	30238	Potra02_chr10	818735	819753	Potra02_chr10:818735-819753
Potra2n10c20249	30213	Potra02_chr10	819860	820330	Potra02_chr10:819860-820330
Potra2n10c20250	30236	Potra02_chr10	819886	822420	Potra02_chr10:819886-822420
Potra2n10c20251	30207	Potra02_chr10	824948	827835	Potra02_chr10:824948-827835
Potra2n10c20252	30203	Potra02_chr10	827947	829843	Potra02_chr10:827947-829843
Potra2n10c20253	30215	Potra02_chr10	829958	831396	Potra02_chr10:829958-831396
Potra2n10c20254	30193	Potra02_chr10	832807	837502	Potra02_chr10:832807-837502
Potra2n10c20255	30184	Potra02_chr10	838172	841999	Potra02_chr10:838172-841999
Potra2n10c20256	30234	Potra02_chr10	843144	843752	Potra02_chr10:843144-843752
Potra2n10c20257	30188	Potra02_chr10	846177	852602	Potra02_chr10:846177-852602
Potra2n10c20258	30246	Potra02_chr10	852674	854916	Potra02_chr10:852674-854916
Potra2n10c20259	30195	Potra02_chr10	855473	857631	Potra02_chr10:855473-857631
Potra2n10c20260	30194	Potra02_chr10	859128	860162	Potra02_chr10:859128-860162
Potra2n10c20261	30232	Potra02_chr10	860396	861330	Potra02_chr10:860396-861330
Potra2n10c20262	30190	Potra02_chr10	866908	871330	Potra02_chr10:866908-871330
Potra2n10c20263	30182	Potra02_chr10	871933	872960	Potra02_chr10:871933-872960
Potra2n10c20264	30231	Potra02_chr10	872184	872792	Potra02_chr10:872184-872792
Potra2n10c20265	30258	Potra02_chr10	874562	876556	Potra02_chr10:874562-876556
Potra2n10c20266	30301	Potra02_chr10	876752	878877	Potra02_chr10:876752-878877
Potra2n10c20267	30276	Potra02_chr10	878491	879986	Potra02_chr10:878491-879986
Potra2n10c20268	30283	Potra02_chr10	880834	894697	Potra02_chr10:880834-894697
Potra2n10c20269	30267	Potra02_chr10	880900	884847	Potra02_chr10:880900-884847
Potra2n10c20270	30263	Potra02_chr10	903167	907998	Potra02_chr10:903167-907998
Potra2n10c20271	30271	Potra02_chr10	909161	910076	Potra02_chr10:909161-910076
Potra2n10c20272	30269	Potra02_chr10	913405	914426	Potra02_chr10:913405-914426
Potra2n10c20273	30256	Potra02_chr10	917317	924256	Potra02_chr10:917317-924256
Potra2n10c20274	30253	Potra02_chr10	925915	932295	Potra02_chr10:925915-932295
Potra2n10c20275	30298	Potra02_chr10	930707	934529	Potra02_chr10:930707-934529
Potra2n10c20276	30305	Potra02_chr10	935785	939721	Potra02_chr10:935785-939721
Potra2n10c20277	30304	Potra02_chr10	942414	943726	Potra02_chr10:942414-943726
Potra2n10c20278	30288	Potra02_chr10	944398	949848	Potra02_chr10:944398-949848
Potra2n10c20279	30299	Potra02_chr10	952193	953623	Potra02_chr10:952193-953623
Potra2n10c20280	30278	Potra02_chr10	952868	953175	Potra02_chr10:952868-953175
Potra2n10c20281	30259	Potra02_chr10	954148	957294	Potra02_chr10:954148-957294
Potra2n10c20282	30260	Potra02_chr10	958046	963698	Potra02_chr10:958046-963698
Potra2n10c20283	30279	Potra02_chr10	964030	966123	Potra02_chr10:964030-966123
Potra2n10c20284	30289	Potra02_chr10	965285	969927	Potra02_chr10:965285-969927
Potra2n10c20285	30251	Potra02_chr10	970792	972736	Potra02_chr10:970792-972736
Potra2n10c20286	30252	Potra02_chr10	973308	976132	Potra02_chr10:973308-976132
Potra2n10c20287	30290	Potra02_chr10	987755	990233	Potra02_chr10:987755-990233
Potra2n10c20288	30297	Potra02_chr10	995088	998925	Potra02_chr10:995088-998925
Potra2n10c20289	30264	Potra02_chr10	995475	996974	Potra02_chr10:995475-996974
Potra2n10c20290	30262	Potra02_chr10	1002111	1004124	Potra02_chr10:1002111-1004124
Potra2n10c20291	30282	Potra02_chr10	1005240	1005562	Potra02_chr10:1005240-1005562
Potra2n10c20292	30285	Potra02_chr10	1007179	1009189	Potra02_chr10:1007179-1009189
Potra2n10c20293	30293	Potra02_chr10	1012283	1015376	Potra02_chr10:1012283-1015376
Potra2n10c20294	30294	Potra02_chr10	1015948	1021543	Potra02_chr10:1015948-1021543
Potra2n10c20295	30270	Potra02_chr10	1022870	1026575	Potra02_chr10:1022870-1026575
Potra2n10c20296	30261	Potra02_chr10	1028443	1033802	Potra02_chr10:1028443-1033802
Potra2n10c20297	30302	Potra02_chr10	1033730	1034065	Potra02_chr10:1033730-1034065
