gene_ID	OF_ID	seqid	start	end	gea_gene
evm.TU.Bstr_chr1.1032	1031	Bstr_chr1	5145101	5146433	:5145101-5146433
evm.TU.Bstr_chr1.1033	1032	Bstr_chr1	5150108	5151467	:5150108-5151467
evm.TU.Bstr_chr1.1034	1033	Bstr_chr1	5152728	5155019	:5152728-5155019
evm.TU.Bstr_chr1.1035	1034	Bstr_chr1	5156694	5158476	:5156694-5158476
evm.TU.Bstr_chr1.1036	1035	Bstr_chr1	5165121	5165690	:5165121-5165690
evm.TU.Bstr_chr1.1037	1036	Bstr_chr1	5166016	5167152	:5166016-5167152
evm.TU.Bstr_chr1.1038	1037	Bstr_chr1	5167750	5168206	:5167750-5168206
evm.TU.Bstr_chr1.1039	1038	Bstr_chr1	5170548	5174474	:5170548-5174474
evm.TU.Bstr_chr1.104	103	Bstr_chr1	406431	408212	:406431-408212
evm.TU.Bstr_chr1.1040	1039	Bstr_chr1	5175040	5175845	:5175040-5175845
evm.TU.Bstr_chr1.1041	1040	Bstr_chr1	5178536	5180505	:5178536-5180505
evm.TU.Bstr_chr1.1042	1041	Bstr_chr1	5180904	5182300	:5180904-5182300
evm.TU.Bstr_chr1.1043	1042	Bstr_chr1	5183340	5184712	:5183340-5184712
evm.TU.Bstr_chr1.1044	1043	Bstr_chr1	5185813	5187961	:5185813-5187961
evm.TU.Bstr_chr1.1045	1044	Bstr_chr1	5187991	5189622	:5187991-5189622
evm.TU.Bstr_chr1.1046	1045	Bstr_chr1	5192707	5194670	:5192707-5194670
evm.TU.Bstr_chr1.1047	1046	Bstr_chr1	5196780	5197468	:5196780-5197468
evm.TU.Bstr_chr1.1048	1047	Bstr_chr1	5198033	5200424	:5198033-5200424
evm.TU.Bstr_chr1.1049	1048	Bstr_chr1	5201492	5203077	:5201492-5203077
evm.TU.Bstr_chr1.105	104	Bstr_chr1	412685	413251	:412685-413251
evm.TU.Bstr_chr1.1050	1049	Bstr_chr1	5205177	5206682	:5205177-5206682
evm.TU.Bstr_chr1.1051	1050	Bstr_chr1	5207151	5211035	:5207151-5211035
evm.TU.Bstr_chr1.1052	1051	Bstr_chr1	5211662	5212808	:5211662-5212808
evm.TU.Bstr_chr1.1053	1052	Bstr_chr1	5215346	5215555	:5215346-5215555
evm.TU.Bstr_chr1.1054	1053	Bstr_chr1	5216805	5217776	:5216805-5217776
evm.TU.Bstr_chr1.1055	1054	Bstr_chr1	5219372	5225377	:5219372-5225377
evm.TU.Bstr_chr1.1056	1055	Bstr_chr1	5226889	5231278	:5226889-5231278
evm.TU.Bstr_chr1.1057	1056	Bstr_chr1	5234904	5238976	:5234904-5238976
evm.TU.Bstr_chr1.1058	1057	Bstr_chr1	5241938	5242159	:5241938-5242159
evm.TU.Bstr_chr1.1059	1058	Bstr_chr1	5244019	5244717	:5244019-5244717
evm.TU.Bstr_chr1.106	105	Bstr_chr1	422513	423520	:422513-423520
evm.TU.Bstr_chr1.1060	1059	Bstr_chr1	5252807	5253751	:5252807-5253751
evm.TU.Bstr_chr1.1061	1060	Bstr_chr1	5257592	5259286	:5257592-5259286
evm.TU.Bstr_chr1.1062	1061	Bstr_chr1	5260375	5262005	:5260375-5262005
evm.TU.Bstr_chr1.1063	1062	Bstr_chr1	5263200	5267342	:5263200-5267342
evm.TU.Bstr_chr1.1064	1063	Bstr_chr1	5268270	5270283	:5268270-5270283
evm.TU.Bstr_chr1.1065	1064	Bstr_chr1	5271628	5272472	:5271628-5272472
evm.TU.Bstr_chr1.1066	1065	Bstr_chr1	5273088	5275611	:5273088-5275611
evm.TU.Bstr_chr1.1067	1066	Bstr_chr1	5279704	5282108	:5279704-5282108
evm.TU.Bstr_chr1.1068	1067	Bstr_chr1	5282435	5284593	:5282435-5284593
evm.TU.Bstr_chr1.1069	1068	Bstr_chr1	5287448	5289145	:5287448-5289145
evm.TU.Bstr_chr1.107	106	Bstr_chr1	425428	426926	:425428-426926
evm.TU.Bstr_chr1.1070	1069	Bstr_chr1	5289996	5292223	:5289996-5292223
evm.TU.Bstr_chr1.1071	1070	Bstr_chr1	5299232	5300976	:5299232-5300976
evm.TU.Bstr_chr1.1072	1071	Bstr_chr1	5301271	5301708	:5301271-5301708
evm.TU.Bstr_chr1.1073	1072	Bstr_chr1	5314741	5315325	:5314741-5315325
evm.TU.Bstr_chr1.1074	1073	Bstr_chr1	5316580	5317660	:5316580-5317660
evm.TU.Bstr_chr1.1075	1074	Bstr_chr1	5324035	5324865	:5324035-5324865
evm.TU.Bstr_chr1.1076	1075	Bstr_chr1	5326741	5328069	:5326741-5328069
evm.TU.Bstr_chr1.1077	1076	Bstr_chr1	5329507	5330644	:5329507-5330644
evm.TU.Bstr_chr1.1078	1077	Bstr_chr1	5334015	5337781	:5334015-5337781
evm.TU.Bstr_chr1.1079	1078	Bstr_chr1	5338171	5340905	:5338171-5340905
evm.TU.Bstr_chr1.108	107	Bstr_chr1	427373	428900	:427373-428900
evm.TU.Bstr_chr1.1080	1079	Bstr_chr1	5342008	5344109	:5342008-5344109
evm.TU.Bstr_chr1.1081	1080	Bstr_chr1	5345021	5346462	:5345021-5346462
evm.TU.Bstr_chr1.1082	1081	Bstr_chr1	5347891	5349234	:5347891-5349234
evm.TU.Bstr_chr1.1083	1082	Bstr_chr1	5349767	5351877	:5349767-5351877
evm.TU.Bstr_chr1.1084	1083	Bstr_chr1	5352557	5354073	:5352557-5354073
evm.TU.Bstr_chr1.1085	1084	Bstr_chr1	5355937	5357779	:5355937-5357779
evm.TU.Bstr_chr1.1086	1085	Bstr_chr1	5358033	5358608	:5358033-5358608
evm.TU.Bstr_chr1.1087	1086	Bstr_chr1	5359536	5359865	:5359536-5359865
evm.TU.Bstr_chr1.1088	1087	Bstr_chr1	5360033	5360194	:5360033-5360194
evm.TU.Bstr_chr1.1089	1088	Bstr_chr1	5361657	5364436	:5361657-5364436
evm.TU.Bstr_chr1.109	108	Bstr_chr1	429193	433224	:429193-433224
evm.TU.Bstr_chr1.1090	1089	Bstr_chr1	5368059	5369176	:5368059-5369176
evm.TU.Bstr_chr1.1091	1090	Bstr_chr1	5369513	5370601	:5369513-5370601
evm.TU.Bstr_chr1.1092	1091	Bstr_chr1	5371166	5373681	:5371166-5373681
evm.TU.Bstr_chr1.1093	1092	Bstr_chr1	5375450	5376483	:5375450-5376483
evm.TU.Bstr_chr1.1094	1093	Bstr_chr1	5377286	5378386	:5377286-5378386
evm.TU.Bstr_chr1.1095	1094	Bstr_chr1	5378493	5379514	:5378493-5379514
evm.TU.Bstr_chr1.1096	1095	Bstr_chr1	5380087	5380701	:5380087-5380701
evm.TU.Bstr_chr1.1097	1096	Bstr_chr1	5380858	5382504	:5380858-5382504
evm.TU.Bstr_chr1.1098	1097	Bstr_chr1	5385187	5386176	:5385187-5386176
evm.TU.Bstr_chr1.1099	1098	Bstr_chr1	5392668	5398517	:5392668-5398517
evm.TU.Bstr_chr1.11	10	Bstr_chr1	33731	35513	:33731-35513
evm.TU.Bstr_chr1.110	109	Bstr_chr1	433562	434248	:433562-434248
evm.TU.Bstr_chr1.1100	1099	Bstr_chr1	5404923	5406256	:5404923-5406256
evm.TU.Bstr_chr1.1101	1100	Bstr_chr1	5409545	5410763	:5409545-5410763
evm.TU.Bstr_chr1.1102	1101	Bstr_chr1	5416350	5418138	:5416350-5418138
evm.TU.Bstr_chr1.1103	1102	Bstr_chr1	5420192	5421488	:5420192-5421488
evm.TU.Bstr_chr1.1104	1103	Bstr_chr1	5421652	5422675	:5421652-5422675
evm.TU.Bstr_chr1.1105	1104	Bstr_chr1	5423357	5424841	:5423357-5424841
evm.TU.Bstr_chr1.1106	1105	Bstr_chr1	5427792	5429075	:5427792-5429075
evm.TU.Bstr_chr1.1107	1106	Bstr_chr1	5432413	5433421	:5432413-5433421
evm.TU.Bstr_chr1.1108	1107	Bstr_chr1	5436036	5441651	:5436036-5441651
evm.TU.Bstr_chr1.1109	1108	Bstr_chr1	5442016	5442379	:5442016-5442379
evm.TU.Bstr_chr1.111	110	Bstr_chr1	435716	437118	:435716-437118
evm.TU.Bstr_chr1.1110	1109	Bstr_chr1	5442730	5444414	:5442730-5444414
evm.TU.Bstr_chr1.1111	1110	Bstr_chr1	5446808	5448457	:5446808-5448457
evm.TU.Bstr_chr1.1112	1111	Bstr_chr1	5450790	5451263	:5450790-5451263
evm.TU.Bstr_chr1.1113	1112	Bstr_chr1	5453459	5457524	:5453459-5457524
evm.TU.Bstr_chr1.1114	1113	Bstr_chr1	5463089	5464274	:5463089-5464274
evm.TU.Bstr_chr1.1115	1114	Bstr_chr1	5465548	5468089	:5465548-5468089
evm.TU.Bstr_chr1.1116	1115	Bstr_chr1	5469723	5470052	:5469723-5470052
evm.TU.Bstr_chr1.1117	1116	Bstr_chr1	5472173	5474243	:5472173-5474243
evm.TU.Bstr_chr1.1118	1117	Bstr_chr1	5474621	5476915	:5474621-5476915
evm.TU.Bstr_chr1.1119	1118	Bstr_chr1	5478176	5479489	:5478176-5479489
evm.TU.Bstr_chr1.112	111	Bstr_chr1	448507	450342	:448507-450342
evm.TU.Bstr_chr1.1120	1119	Bstr_chr1	5479810	5482277	:5479810-5482277
evm.TU.Bstr_chr1.1121	1120	Bstr_chr1	5483346	5485042	:5483346-5485042
evm.TU.Bstr_chr1.1122	1121	Bstr_chr1	5485530	5490179	:5485530-5490179
evm.TU.Bstr_chr1.1123	1122	Bstr_chr1	5497204	5499328	:5497204-5499328
evm.TU.Bstr_chr1.1124	1123	Bstr_chr1	5500009	5502460	:5500009-5502460
evm.TU.Bstr_chr1.1125	1124	Bstr_chr1	5506154	5507037	:5506154-5507037
evm.TU.Bstr_chr1.1126	1125	Bstr_chr1	5509805	5512472	:5509805-5512472
evm.TU.Bstr_chr1.1127	1126	Bstr_chr1	5520193	5523400	:5520193-5523400
evm.TU.Bstr_chr1.1128	1127	Bstr_chr1	5525445	5525909	:5525445-5525909
evm.TU.Bstr_chr1.1129	1128	Bstr_chr1	5527444	5529012	:5527444-5529012
evm.TU.Bstr_chr1.113	112	Bstr_chr1	458856	459782	:458856-459782
evm.TU.Bstr_chr1.1130	1129	Bstr_chr1	5529392	5531316	:5529392-5531316
evm.TU.Bstr_chr1.1131	1130	Bstr_chr1	5531777	5533911	:5531777-5533911
evm.TU.Bstr_chr1.1132	1131	Bstr_chr1	5534618	5536127	:5534618-5536127
evm.TU.Bstr_chr1.1133	1132	Bstr_chr1	5536924	5538277	:5536924-5538277
evm.TU.Bstr_chr1.1134	1133	Bstr_chr1	5539614	5540522	:5539614-5540522
evm.TU.Bstr_chr1.1135	1134	Bstr_chr1	5544631	5547174	:5544631-5547174
evm.TU.Bstr_chr1.1136	1135	Bstr_chr1	5550024	5551022	:5550024-5551022
evm.TU.Bstr_chr1.1137	1136	Bstr_chr1	5551458	5553483	:5551458-5553483
evm.TU.Bstr_chr1.1138	1137	Bstr_chr1	5553884	5554978	:5553884-5554978
evm.TU.Bstr_chr1.1139	1138	Bstr_chr1	5555811	5558078	:5555811-5558078
evm.TU.Bstr_chr1.114	113	Bstr_chr1	462049	462837	:462049-462837
evm.TU.Bstr_chr1.1140	1139	Bstr_chr1	5560401	5560869	:5560401-5560869
evm.TU.Bstr_chr1.1141	1140	Bstr_chr1	5561529	5564341	:5561529-5564341
evm.TU.Bstr_chr1.1142	1141	Bstr_chr1	5567480	5570146	:5567480-5570146
evm.TU.Bstr_chr1.1143	1142	Bstr_chr1	5570544	5573376	:5570544-5573376
evm.TU.Bstr_chr1.1144	1143	Bstr_chr1	5574656	5577248	:5574656-5577248
evm.TU.Bstr_chr1.1145	1144	Bstr_chr1	5577547	5578801	:5577547-5578801
evm.TU.Bstr_chr1.1146	1145	Bstr_chr1	5581380	5583396	:5581380-5583396
evm.TU.Bstr_chr1.1147	1146	Bstr_chr1	5591741	5594542	:5591741-5594542
evm.TU.Bstr_chr1.1148	1147	Bstr_chr1	5596883	5597119	:5596883-5597119
evm.TU.Bstr_chr1.1149	1148	Bstr_chr1	5597642	5599009	:5597642-5599009
evm.TU.Bstr_chr1.115	114	Bstr_chr1	464635	465323	:464635-465323
evm.TU.Bstr_chr1.1150	1149	Bstr_chr1	5604493	5606163	:5604493-5606163
evm.TU.Bstr_chr1.1151	1150	Bstr_chr1	5611589	5614345	:5611589-5614345
evm.TU.Bstr_chr1.1152	1151	Bstr_chr1	5615217	5617119	:5615217-5617119
evm.TU.Bstr_chr1.1153	1152	Bstr_chr1	5624105	5625709	:5624105-5625709
evm.TU.Bstr_chr1.1154	1153	Bstr_chr1	5626006	5629306	:5626006-5629306
evm.TU.Bstr_chr1.1155	1154	Bstr_chr1	5634499	5635176	:5634499-5635176
evm.TU.Bstr_chr1.1156	1155	Bstr_chr1	5638722	5640305	:5638722-5640305
evm.TU.Bstr_chr1.1157	1156	Bstr_chr1	5642072	5646241	:5642072-5646241
evm.TU.Bstr_chr1.1158	1157	Bstr_chr1	5646803	5647556	:5646803-5647556
evm.TU.Bstr_chr1.1159	1158	Bstr_chr1	5648397	5653911	:5648397-5653911
evm.TU.Bstr_chr1.116	115	Bstr_chr1	466373	467785	:466373-467785
evm.TU.Bstr_chr1.1160	1159	Bstr_chr1	5656665	5657945	:5656665-5657945
evm.TU.Bstr_chr1.1161	1160	Bstr_chr1	5659508	5661370	:5659508-5661370
evm.TU.Bstr_chr1.1162	1161	Bstr_chr1	5665736	5668409	:5665736-5668409
evm.TU.Bstr_chr1.1163	1162	Bstr_chr1	5669714	5670473	:5669714-5670473
evm.TU.Bstr_chr1.1164	1163	Bstr_chr1	5674840	5678193	:5674840-5678193
evm.TU.Bstr_chr1.1165	1164	Bstr_chr1	5687833	5689482	:5687833-5689482
evm.TU.Bstr_chr1.1166	1165	Bstr_chr1	5691813	5693956	:5691813-5693956
evm.TU.Bstr_chr1.1167	1166	Bstr_chr1	5694343	5695893	:5694343-5695893
evm.TU.Bstr_chr1.1168	1167	Bstr_chr1	5703098	5706231	:5703098-5706231
evm.TU.Bstr_chr1.1169	1168	Bstr_chr1	5707251	5710005	:5707251-5710005
evm.TU.Bstr_chr1.117	116	Bstr_chr1	468345	469677	:468345-469677
evm.TU.Bstr_chr1.1170	1169	Bstr_chr1	5712734	5713324	:5712734-5713324
evm.TU.Bstr_chr1.1171	1170	Bstr_chr1	5713899	5719563	:5713899-5719563
evm.TU.Bstr_chr1.1172	1171	Bstr_chr1	5723058	5724116	:5723058-5724116
evm.TU.Bstr_chr1.1173	1172	Bstr_chr1	5726089	5727822	:5726089-5727822
evm.TU.Bstr_chr1.1174	1173	Bstr_chr1	5728941	5730352	:5728941-5730352
evm.TU.Bstr_chr1.1175	1174	Bstr_chr1	5731440	5734350	:5731440-5734350
evm.TU.Bstr_chr1.1176	1175	Bstr_chr1	5736403	5737781	:5736403-5737781
evm.TU.Bstr_chr1.1177	1176	Bstr_chr1	5738156	5739422	:5738156-5739422
evm.TU.Bstr_chr1.1178	1177	Bstr_chr1	5739972	5746923	:5739972-5746923
evm.TU.Bstr_chr1.1179	1178	Bstr_chr1	5748351	5750095	:5748351-5750095
evm.TU.Bstr_chr1.118	117	Bstr_chr1	474147	477264	:474147-477264
evm.TU.Bstr_chr1.1180	1179	Bstr_chr1	5751888	5755434	:5751888-5755434
evm.TU.Bstr_chr1.1181	1180	Bstr_chr1	5757014	5758852	:5757014-5758852
evm.TU.Bstr_chr1.1182	1181	Bstr_chr1	5760105	5762652	:5760105-5762652
evm.TU.Bstr_chr1.1183	1182	Bstr_chr1	5764678	5766838	:5764678-5766838
evm.TU.Bstr_chr1.1184	1183	Bstr_chr1	5768394	5771197	:5768394-5771197
evm.TU.Bstr_chr1.1185	1184	Bstr_chr1	5774029	5774617	:5774029-5774617
evm.TU.Bstr_chr1.1186	1185	Bstr_chr1	5780571	5781255	:5780571-5781255
evm.TU.Bstr_chr1.1187	1186	Bstr_chr1	5783739	5784854	:5783739-5784854
evm.TU.Bstr_chr1.1188	1187	Bstr_chr1	5801040	5801627	:5801040-5801627
evm.TU.Bstr_chr1.1189	1188	Bstr_chr1	5802591	5803807	:5802591-5803807
evm.TU.Bstr_chr1.119	118	Bstr_chr1	480520	482106	:480520-482106
evm.TU.Bstr_chr1.1190	1189	Bstr_chr1	5805398	5806832	:5805398-5806832
evm.TU.Bstr_chr1.1191	1190	Bstr_chr1	5807034	5808449	:5807034-5808449
evm.TU.Bstr_chr1.1192	1191	Bstr_chr1	5809118	5812863	:5809118-5812863
evm.TU.Bstr_chr1.1193	1192	Bstr_chr1	5815741	5817733	:5815741-5817733
evm.TU.Bstr_chr1.1194	1193	Bstr_chr1	5822417	5824206	:5822417-5824206
evm.TU.Bstr_chr1.1195	1194	Bstr_chr1	5832794	5834148	:5832794-5834148
evm.TU.Bstr_chr1.1196	1195	Bstr_chr1	5836319	5838829	:5836319-5838829
evm.TU.Bstr_chr1.1197	1196	Bstr_chr1	5839520	5841774	:5839520-5841774
evm.TU.Bstr_chr1.1198	1197	Bstr_chr1	5842768	5843805	:5842768-5843805
evm.TU.Bstr_chr1.1199	1198	Bstr_chr1	5857771	5858814	:5857771-5858814
evm.TU.Bstr_chr1.12	11	Bstr_chr1	36557	43456	:36557-43456
evm.TU.Bstr_chr1.120	119	Bstr_chr1	484110	486476	:484110-486476
evm.TU.Bstr_chr1.1200	1199	Bstr_chr1	5866734	5868503	:5866734-5868503
evm.TU.Bstr_chr1.1201	1200	Bstr_chr1	5869094	5873999	:5869094-5873999
evm.TU.Bstr_chr1.1202	1201	Bstr_chr1	5875957	5880480	:5875957-5880480
evm.TU.Bstr_chr1.1203	1202	Bstr_chr1	5882544	5885364	:5882544-5885364
evm.TU.Bstr_chr1.1204	1203	Bstr_chr1	5886124	5890533	:5886124-5890533
evm.TU.Bstr_chr1.1205	1204	Bstr_chr1	5891400	5892912	:5891400-5892912
evm.TU.Bstr_chr1.1206	1205	Bstr_chr1	5895296	5896716	:5895296-5896716
evm.TU.Bstr_chr1.1207	1206	Bstr_chr1	5899582	5902060	:5899582-5902060
evm.TU.Bstr_chr1.1208	1207	Bstr_chr1	5903384	5907525	:5903384-5907525
evm.TU.Bstr_chr1.1209	1208	Bstr_chr1	5913727	5915373	:5913727-5915373
evm.TU.Bstr_chr1.121	120	Bstr_chr1	487355	488370	:487355-488370
evm.TU.Bstr_chr1.1210	1209	Bstr_chr1	5915823	5921981	:5915823-5921981
evm.TU.Bstr_chr1.1211	1210	Bstr_chr1	5923361	5926277	:5923361-5926277
evm.TU.Bstr_chr1.1212	1211	Bstr_chr1	5929484	5933052	:5929484-5933052
evm.TU.Bstr_chr1.1213	1212	Bstr_chr1	5934207	5935681	:5934207-5935681
evm.TU.Bstr_chr1.1214	1213	Bstr_chr1	5937210	5941159	:5937210-5941159
evm.TU.Bstr_chr1.1215	1214	Bstr_chr1	5942904	5944493	:5942904-5944493
evm.TU.Bstr_chr1.1216	1215	Bstr_chr1	5944810	5946240	:5944810-5946240
evm.TU.Bstr_chr1.1217	1216	Bstr_chr1	5948060	5949661	:5948060-5949661
evm.TU.Bstr_chr1.1218	1217	Bstr_chr1	5950170	5954096	:5950170-5954096
evm.TU.Bstr_chr1.1219	1218	Bstr_chr1	5956653	5961395	:5956653-5961395
evm.TU.Bstr_chr1.122	121	Bstr_chr1	489667	491426	:489667-491426
evm.TU.Bstr_chr1.1220	1219	Bstr_chr1	5962158	5963749	:5962158-5963749
evm.TU.Bstr_chr1.1221	1220	Bstr_chr1	5965958	5967526	:5965958-5967526
evm.TU.Bstr_chr1.1222	1221	Bstr_chr1	5968713	5969093	:5968713-5969093
evm.TU.Bstr_chr1.1223	1222	Bstr_chr1	5975549	5979609	:5975549-5979609
evm.TU.Bstr_chr1.1224	1223	Bstr_chr1	5982116	5982400	:5982116-5982400
evm.TU.Bstr_chr1.1225	1224	Bstr_chr1	5984079	5985640	:5984079-5985640
evm.TU.Bstr_chr1.1226	1225	Bstr_chr1	5987310	5988908	:5987310-5988908
evm.TU.Bstr_chr1.1227	1226	Bstr_chr1	5997454	5999523	:5997454-5999523
evm.TU.Bstr_chr1.1228	1227	Bstr_chr1	6000623	6001180	:6000623-6001180
evm.TU.Bstr_chr1.1229	1228	Bstr_chr1	6002977	6004530	:6002977-6004530
evm.TU.Bstr_chr1.123	122	Bstr_chr1	492265	493586	:492265-493586
evm.TU.Bstr_chr1.1230	1229	Bstr_chr1	6004856	6011330	:6004856-6011330
evm.TU.Bstr_chr1.1231	1230	Bstr_chr1	6015080	6017014	:6015080-6017014
evm.TU.Bstr_chr1.1232	1231	Bstr_chr1	6019820	6022092	:6019820-6022092
evm.TU.Bstr_chr1.1233	1232	Bstr_chr1	6022546	6024126	:6022546-6024126
evm.TU.Bstr_chr1.1234	1233	Bstr_chr1	6025939	6027490	:6025939-6027490
evm.TU.Bstr_chr1.1235	1234	Bstr_chr1	6028931	6030814	:6028931-6030814
evm.TU.Bstr_chr1.1236	1235	Bstr_chr1	6034817	6035794	:6034817-6035794
evm.TU.Bstr_chr1.1237	1236	Bstr_chr1	6040628	6042569	:6040628-6042569
evm.TU.Bstr_chr1.1238	1237	Bstr_chr1	6043968	6046772	:6043968-6046772
evm.TU.Bstr_chr1.1239	1238	Bstr_chr1	6048391	6053049	:6048391-6053049
evm.TU.Bstr_chr1.124	123	Bstr_chr1	497158	514148	:497158-514148
evm.TU.Bstr_chr1.1240	1239	Bstr_chr1	6053958	6055884	:6053958-6055884
evm.TU.Bstr_chr1.1241	1240	Bstr_chr1	6072155	6079203	:6072155-6079203
evm.TU.Bstr_chr1.1242	1241	Bstr_chr1	6079946	6081250	:6079946-6081250
evm.TU.Bstr_chr1.1243	1242	Bstr_chr1	6081531	6082235	:6081531-6082235
evm.TU.Bstr_chr1.1244	1243	Bstr_chr1	6082938	6083978	:6082938-6083978
evm.TU.Bstr_chr1.1245	1244	Bstr_chr1	6085342	6087036	:6085342-6087036
evm.TU.Bstr_chr1.1246	1245	Bstr_chr1	6088855	6090613	:6088855-6090613
evm.TU.Bstr_chr1.1247	1246	Bstr_chr1	6093110	6096698	:6093110-6096698
evm.TU.Bstr_chr1.1248	1247	Bstr_chr1	6100782	6103403	:6100782-6103403
evm.TU.Bstr_chr1.1249	1248	Bstr_chr1	6104320	6107042	:6104320-6107042
evm.TU.Bstr_chr1.125	124	Bstr_chr1	516624	518468	:516624-518468
evm.TU.Bstr_chr1.1250	1249	Bstr_chr1	6107720	6108352	:6107720-6108352
evm.TU.Bstr_chr1.1251	1250	Bstr_chr1	6112252	6114254	:6112252-6114254
evm.TU.Bstr_chr1.1252	1251	Bstr_chr1	6115647	6116264	:6115647-6116264
evm.TU.Bstr_chr1.1253	1252	Bstr_chr1	6124325	6124546	:6124325-6124546
evm.TU.Bstr_chr1.1254	1253	Bstr_chr1	6125922	6129907	:6125922-6129907
evm.TU.Bstr_chr1.1255	1254	Bstr_chr1	6132608	6132886	:6132608-6132886
evm.TU.Bstr_chr1.1256	1255	Bstr_chr1	6133903	6135668	:6133903-6135668
evm.TU.Bstr_chr1.1257	1256	Bstr_chr1	6137287	6139669	:6137287-6139669
evm.TU.Bstr_chr1.1258	1257	Bstr_chr1	6140234	6141531	:6140234-6141531
evm.TU.Bstr_chr1.1259	1258	Bstr_chr1	6142830	6143924	:6142830-6143924
evm.TU.Bstr_chr1.126	125	Bstr_chr1	520368	522077	:520368-522077
evm.TU.Bstr_chr1.1260	1259	Bstr_chr1	6145317	6146726	:6145317-6146726
evm.TU.Bstr_chr1.1261	1260	Bstr_chr1	6149263	6150918	:6149263-6150918
evm.TU.Bstr_chr1.1262	1261	Bstr_chr1	6152339	6154240	:6152339-6154240
evm.TU.Bstr_chr1.1263	1262	Bstr_chr1	6156772	6158466	:6156772-6158466
evm.TU.Bstr_chr1.1264	1263	Bstr_chr1	6159395	6162677	:6159395-6162677
evm.TU.Bstr_chr1.1265	1264	Bstr_chr1	6166911	6168519	:6166911-6168519
evm.TU.Bstr_chr1.1266	1265	Bstr_chr1	6168729	6169687	:6168729-6169687
evm.TU.Bstr_chr1.1267	1266	Bstr_chr1	6170011	6173932	:6170011-6173932
evm.TU.Bstr_chr1.1268	1267	Bstr_chr1	6174292	6174649	:6174292-6174649
