gene_ID	OF_ID	seqid	start	end	gea_gene
Medtr0002s1180	6710	Mtrunc_scaffold0002	437415	441315	:437415-441315
Medtr0002s1200	6711	Mtrunc_scaffold0002	454554	457418	:454554-457418
Medtr0002s1220	6712	Mtrunc_scaffold0002	463175	463768	:463175-463768
Medtr0002s1240	6713	Mtrunc_scaffold0002	476301	476858	:476301-476858
Medtr0002s1250	6714	Mtrunc_scaffold0002	477568	479499	:477568-479499
Medtr0002s1260	6715	Mtrunc_scaffold0002	482821	483378	:482821-483378
Medtr0002s1270	6716	Mtrunc_scaffold0002	483700	485787	:483700-485787
Medtr0002s1280	6717	Mtrunc_scaffold0002	486747	488995	:486747-488995
Medtr0003s0010	12527	Mtrunc_scaffold0003	11873	12200	:11873-12200
Medtr0003s0060	12528	Mtrunc_scaffold0003	34151	35090	:34151-35090
Medtr0003s0070	12529	Mtrunc_scaffold0003	40784	41664	:40784-41664
Medtr0003s0080	12530	Mtrunc_scaffold0003	44491	45340	:44491-45340
Medtr0003s0090	12531	Mtrunc_scaffold0003	59411	62644	:59411-62644
Medtr0003s0130	12532	Mtrunc_scaffold0003	87621	88567	:87621-88567
Medtr0003s0160	12533	Mtrunc_scaffold0003	98554	98961	:98554-98961
Medtr0003s0170	12534	Mtrunc_scaffold0003	100881	101766	:100881-101766
Medtr0003s0180	12535	Mtrunc_scaffold0003	103456	103934	:103456-103934
Medtr0003s0190	12536	Mtrunc_scaffold0003	104789	106619	:104789-106619
Medtr0003s0210	12537	Mtrunc_scaffold0003	108318	108615	:108318-108615
Medtr0003s0250	12538	Mtrunc_scaffold0003	122398	123130	:122398-123130
Medtr0003s0260	12539	Mtrunc_scaffold0003	123472	124417	:123472-124417
Medtr0003s0280	12540	Mtrunc_scaffold0003	126831	127391	:126831-127391
Medtr0003s0290	12541	Mtrunc_scaffold0003	133156	135726	:133156-135726
Medtr0003s0350	12542	Mtrunc_scaffold0003	154874	155673	:154874-155673
Medtr0003s0390	12543	Mtrunc_scaffold0003	182789	184216	:182789-184216
Medtr0003s0410	12544	Mtrunc_scaffold0003	194672	201823	:194672-201823
Medtr0003s0430	12545	Mtrunc_scaffold0003	210869	213419	:210869-213419
Medtr0003s0460	12546	Mtrunc_scaffold0003	229552	233442	:229552-233442
Medtr0003s0470	12547	Mtrunc_scaffold0003	234615	237843	:234615-237843
Medtr0003s0480	12548	Mtrunc_scaffold0003	241172	248944	:241172-248944
Medtr0003s0500	12549	Mtrunc_scaffold0003	250005	251509	:250005-251509
Medtr0003s0530	12550	Mtrunc_scaffold0003	298598	299295	:298598-299295
Medtr0003s0540	12551	Mtrunc_scaffold0003	305855	310747	:305855-310747
Medtr0003s0560	12552	Mtrunc_scaffold0003	312284	318697	:312284-318697
Medtr0003s0580	12553	Mtrunc_scaffold0003	329182	330573	:329182-330573
Medtr0003s0590	12554	Mtrunc_scaffold0003	330784	334742	:330784-334742
Medtr0003s0610	12555	Mtrunc_scaffold0003	343279	343552	:343279-343552
Medtr0003s0620	12556	Mtrunc_scaffold0003	344094	348798	:344094-348798
Medtr0003s0630	12557	Mtrunc_scaffold0003	351938	354470	:351938-354470
Medtr0003s0650	12558	Mtrunc_scaffold0003	359256	360290	:359256-360290
Medtr0003s0660	12559	Mtrunc_scaffold0003	362517	364911	:362517-364911
Medtr0003s0690	12560	Mtrunc_scaffold0003	417244	420136	:417244-420136
Medtr0004s0130	26498	Mtrunc_scaffold0004	31693	37626	:31693-37626
Medtr0004s0190	26499	Mtrunc_scaffold0004	76823	78838	:76823-78838
Medtr0004s0210	26500	Mtrunc_scaffold0004	81269	83573	:81269-83573
Medtr0004s0220	26501	Mtrunc_scaffold0004	89120	90105	:89120-90105
Medtr0004s0230	26502	Mtrunc_scaffold0004	91857	94060	:91857-94060
Medtr0004s0240	26503	Mtrunc_scaffold0004	96075	102002	:96075-102002
Medtr0004s0250	26504	Mtrunc_scaffold0004	102216	104509	:102216-104509
Medtr0004s0260	26505	Mtrunc_scaffold0004	104983	106138	:104983-106138
Medtr0004s0300	26506	Mtrunc_scaffold0004	114725	116454	:114725-116454
Medtr0004s0330	26507	Mtrunc_scaffold0004	122879	126992	:122879-126992
Medtr0004s0350	26508	Mtrunc_scaffold0004	189586	189831	:189586-189831
Medtr0004s0360	26509	Mtrunc_scaffold0004	191028	191285	:191028-191285
Medtr0004s0440	26510	Mtrunc_scaffold0004	217599	218301	:217599-218301
Medtr0004s0450	26511	Mtrunc_scaffold0004	220899	221199	:220899-221199
Medtr0004s0480	26512	Mtrunc_scaffold0004	227017	231679	:227017-231679
Medtr0004s0490	26513	Mtrunc_scaffold0004	233585	240029	:233585-240029
Medtr0004s0510	26514	Mtrunc_scaffold0004	246154	247504	:246154-247504
Medtr0004s0530	26515	Mtrunc_scaffold0004	250263	250549	:250263-250549
Medtr0004s0600	26516	Mtrunc_scaffold0004	338223	342204	:338223-342204
Medtr0004s0610	26517	Mtrunc_scaffold0004	344195	345394	:344195-345394
Medtr0004s0650	26518	Mtrunc_scaffold0004	373426	376344	:373426-376344
Medtr0005s0070	26519	Mtrunc_scaffold0005	54138	56407	:54138-56407
Medtr0005s0110	26520	Mtrunc_scaffold0005	178056	182859	:178056-182859
Medtr0005s0130	26521	Mtrunc_scaffold0005	204250	207720	:204250-207720
Medtr0005s0140	26522	Mtrunc_scaffold0005	220946	228587	:220946-228587
Medtr0005s0150	26523	Mtrunc_scaffold0005	250085	251879	:250085-251879
Medtr0005s0160	26524	Mtrunc_scaffold0005	255622	255918	:255622-255918
Medtr0005s0200	26525	Mtrunc_scaffold0005	283659	288410	:283659-288410
Medtr0005s0210	26526	Mtrunc_scaffold0005	289685	290998	:289685-290998
Medtr0005s0220	26527	Mtrunc_scaffold0005	293553	294143	:293553-294143
Medtr0005s0230	26528	Mtrunc_scaffold0005	294571	296430	:294571-296430
Medtr0005s0240	26529	Mtrunc_scaffold0005	300375	301277	:300375-301277
Medtr0005s0250	26530	Mtrunc_scaffold0005	301666	302073	:301666-302073
Medtr0005s0260	26531	Mtrunc_scaffold0005	302512	303073	:302512-303073
Medtr0006s0020	36167	Mtrunc_scaffold0006	3655	5164	:3655-5164
Medtr0006s0080	36168	Mtrunc_scaffold0006	51270	63385	:51270-63385
Medtr0006s0110	36169	Mtrunc_scaffold0006	81609	82412	:81609-82412
Medtr0006s0140	36170	Mtrunc_scaffold0006	94681	102263	:94681-102263
Medtr0006s0160	36171	Mtrunc_scaffold0006	109251	114552	:109251-114552
Medtr0006s0180	36172	Mtrunc_scaffold0006	115780	117528	:115780-117528
Medtr0006s0190	36173	Mtrunc_scaffold0006	118379	119201	:118379-119201
Medtr0006s0210	36174	Mtrunc_scaffold0006	124193	124636	:124193-124636
Medtr0006s0230	36175	Mtrunc_scaffold0006	133699	147951	:133699-147951
Medtr0006s0240	36176	Mtrunc_scaffold0006	160054	178175	:160054-178175
Medtr0006s0250	36177	Mtrunc_scaffold0006	189115	191721	:189115-191721
Medtr0006s0260	36178	Mtrunc_scaffold0006	193073	193925	:193073-193925
Medtr0006s0290	36179	Mtrunc_scaffold0006	209987	211744	:209987-211744
Medtr0006s0300	36180	Mtrunc_scaffold0006	218497	222611	:218497-222611
Medtr0007s0010	42341	Mtrunc_scaffold0007	271	870	:271-870
Medtr0007s0020	42342	Mtrunc_scaffold0007	4619	8616	:4619-8616
Medtr0007s0030	42343	Mtrunc_scaffold0007	9998	11329	:9998-11329
Medtr0007s0040	42344	Mtrunc_scaffold0007	22828	23281	:22828-23281
Medtr0007s0060	42345	Mtrunc_scaffold0007	29613	33181	:29613-33181
Medtr0007s0070	42346	Mtrunc_scaffold0007	33371	34918	:33371-34918
Medtr0007s0080	42347	Mtrunc_scaffold0007	36254	37878	:36254-37878
Medtr0007s0090	42348	Mtrunc_scaffold0007	38120	43955	:38120-43955
Medtr0007s0140	42349	Mtrunc_scaffold0007	65325	72860	:65325-72860
Medtr0007s0150	42350	Mtrunc_scaffold0007	73454	76782	:73454-76782
Medtr0007s0160	42351	Mtrunc_scaffold0007	77758	79419	:77758-79419
Medtr0007s0220	42352	Mtrunc_scaffold0007	149553	154087	:149553-154087
Medtr0007s0250	42353	Mtrunc_scaffold0007	166362	167292	:166362-167292
Medtr0007s0290	42354	Mtrunc_scaffold0007	174959	175213	:174959-175213
Medtr0007s0310	42355	Mtrunc_scaffold0007	186170	187533	:186170-187533
Medtr0007s0320	42356	Mtrunc_scaffold0007	188651	190161	:188651-190161
Medtr0007s0330	42357	Mtrunc_scaffold0007	192795	196183	:192795-196183
Medtr0007s0380	42358	Mtrunc_scaffold0007	218856	222903	:218856-222903
Medtr0007s0390	42359	Mtrunc_scaffold0007	225858	228858	:225858-228858
Medtr0007s0410	42360	Mtrunc_scaffold0007	240891	243830	:240891-243830
Medtr0007s0440	42361	Mtrunc_scaffold0007	249943	250431	:249943-250431
Medtr0007s0450	42362	Mtrunc_scaffold0007	255715	256381	:255715-256381
Medtr0007s0480	42363	Mtrunc_scaffold0007	267638	268159	:267638-268159
Medtr0007s0520	42364	Mtrunc_scaffold0007	276878	277861	:276878-277861
Medtr0008s0030	42365	Mtrunc_scaffold0008	5744	7278	:5744-7278
Medtr0008s0060	42366	Mtrunc_scaffold0008	15775	16020	:15775-16020
Medtr0008s0110	42367	Mtrunc_scaffold0008	40074	40659	:40074-40659
Medtr0008s0120	42368	Mtrunc_scaffold0008	44366	45786	:44366-45786
Medtr0008s0130	42369	Mtrunc_scaffold0008	49829	52570	:49829-52570
Medtr0008s0160	42370	Mtrunc_scaffold0008	60542	61507	:60542-61507
Medtr0008s0170	42371	Mtrunc_scaffold0008	61999	64991	:61999-64991
Medtr0008s0180	42372	Mtrunc_scaffold0008	66888	67489	:66888-67489
Medtr0008s0210	42373	Mtrunc_scaffold0008	73083	75332	:73083-75332
Medtr0008s0230	42374	Mtrunc_scaffold0008	80532	84001	:80532-84001
Medtr0008s0280	42375	Mtrunc_scaffold0008	117749	119885	:117749-119885
Medtr0008s0310	42376	Mtrunc_scaffold0008	125800	127083	:125800-127083
Medtr0008s0340	42377	Mtrunc_scaffold0008	134902	135912	:134902-135912
Medtr0008s0390	42378	Mtrunc_scaffold0008	236494	237588	:236494-237588
Medtr0008s0430	42379	Mtrunc_scaffold0008	249645	249869	:249645-249869
Medtr0008s0460	42380	Mtrunc_scaffold0008	259648	260900	:259648-260900
Medtr0008s0470	42381	Mtrunc_scaffold0008	261364	262450	:261364-262450
Medtr0009s0020	48111	Mtrunc_scaffold0009	5495	8057	:5495-8057
Medtr0009s0040	48112	Mtrunc_scaffold0009	16313	17249	:16313-17249
Medtr0009s0050	48113	Mtrunc_scaffold0009	21904	25427	:21904-25427
Medtr0009s0080	48114	Mtrunc_scaffold0009	39657	41200	:39657-41200
Medtr0009s0100	48115	Mtrunc_scaffold0009	42828	43206	:42828-43206
Medtr0009s0120	48116	Mtrunc_scaffold0009	58996	62160	:58996-62160
Medtr0009s0150	48117	Mtrunc_scaffold0009	72978	76445	:72978-76445
Medtr0009s0190	48118	Mtrunc_scaffold0009	92805	93897	:92805-93897
Medtr0009s0230	48119	Mtrunc_scaffold0009	101904	104053	:101904-104053
Medtr0009s0240	48120	Mtrunc_scaffold0009	140394	142214	:140394-142214
Medtr0009s0250	48121	Mtrunc_scaffold0009	143821	146535	:143821-146535
Medtr0009s0270	48122	Mtrunc_scaffold0009	150999	151558	:150999-151558
Medtr0009s0290	48123	Mtrunc_scaffold0009	154068	155384	:154068-155384
Medtr0009s0330	48124	Mtrunc_scaffold0009	169863	171070	:169863-171070
Medtr0009s0340	48125	Mtrunc_scaffold0009	172254	174481	:172254-174481
Medtr0009s0350	48126	Mtrunc_scaffold0009	177767	179994	:177767-179994
Medtr0009s0370	48127	Mtrunc_scaffold0009	185809	188965	:185809-188965
Medtr0009s0380	48128	Mtrunc_scaffold0009	199816	201575	:199816-201575
Medtr0009s0390	48129	Mtrunc_scaffold0009	206274	213652	:206274-213652
Medtr0009s0400	48130	Mtrunc_scaffold0009	214804	215338	:214804-215338
Medtr0009s0410	48131	Mtrunc_scaffold0009	216389	219403	:216389-219403
Medtr0009s0480	48132	Mtrunc_scaffold0009	256994	260532	:256994-260532
Medtr0009s0490	48133	Mtrunc_scaffold0009	261934	262513	:261934-262513
Medtr0009s0500	48134	Mtrunc_scaffold0009	264851	266315	:264851-266315
Medtr0010s0050	48135	Mtrunc_scaffold0010	27443	28012	:27443-28012
Medtr0010s0110	48136	Mtrunc_scaffold0010	50660	59394	:50660-59394
Medtr0010s0130	48137	Mtrunc_scaffold0010	106981	109085	:106981-109085
Medtr0010s0190	48138	Mtrunc_scaffold0010	133243	133650	:133243-133650
Medtr0010s0200	48139	Mtrunc_scaffold0010	134675	135043	:134675-135043
Medtr0010s0210	48140	Mtrunc_scaffold0010	143064	144144	:143064-144144
Medtr0010s0220	48141	Mtrunc_scaffold0010	146197	167238	:146197-167238
Medtr0010s0270	48142	Mtrunc_scaffold0010	176393	177125	:176393-177125
Medtr0010s0290	48143	Mtrunc_scaffold0010	216760	218530	:216760-218530
Medtr0010s0310	48144	Mtrunc_scaffold0010	225651	227410	:225651-227410
Medtr0010s0320	48145	Mtrunc_scaffold0010	227985	230126	:227985-230126
Medtr0010s0350	48146	Mtrunc_scaffold0010	243425	243991	:243425-243991
Medtr0010s0360	48147	Mtrunc_scaffold0010	245506	247397	:245506-247397
Medtr0010s0370	48148	Mtrunc_scaffold0010	248996	249562	:248996-249562
Medtr0010s0390	48149	Mtrunc_scaffold0010	251003	251579	:251003-251579
Medtr0010s0400	48150	Mtrunc_scaffold0010	252344	254488	:252344-254488
Medtr0011s0020	48151	Mtrunc_scaffold0011	11540	18628	:11540-18628
Medtr0011s0100	48152	Mtrunc_scaffold0011	121977	125423	:121977-125423
Medtr0011s0210	48153	Mtrunc_scaffold0011	182791	185594	:182791-185594
Medtr0011s0260	48154	Mtrunc_scaffold0011	220613	223470	:220613-223470
Medtr0011s0270	48155	Mtrunc_scaffold0011	226132	226877	:226132-226877
Medtr0011s0280	48156	Mtrunc_scaffold0011	229705	232158	:229705-232158
Medtr0011s0290	48157	Mtrunc_scaffold0011	232511	234077	:232511-234077
Medtr0011s0300	48158	Mtrunc_scaffold0011	236494	238095	:236494-238095
Medtr0011s0310	48159	Mtrunc_scaffold0011	238562	238879	:238562-238879
Medtr0011s0320	48160	Mtrunc_scaffold0011	241569	243181	:241569-243181
Medtr0011s0330	48161	Mtrunc_scaffold0011	244968	248301	:244968-248301
Medtr0012s0070	48162	Mtrunc_scaffold0012	22771	23729	:22771-23729
Medtr0012s0090	48163	Mtrunc_scaffold0012	37787	41619	:37787-41619
Medtr0012s0100	48164	Mtrunc_scaffold0012	43118	44014	:43118-44014
Medtr0012s0110	48165	Mtrunc_scaffold0012	46072	46683	:46072-46683
Medtr0012s0140	48166	Mtrunc_scaffold0012	100281	103414	:100281-103414
Medtr0012s0150	48167	Mtrunc_scaffold0012	112877	120737	:112877-120737
Medtr0012s0160	48168	Mtrunc_scaffold0012	121193	122085	:121193-122085
Medtr0012s0170	48169	Mtrunc_scaffold0012	124545	124802	:124545-124802
Medtr0012s0220	48170	Mtrunc_scaffold0012	165338	166273	:165338-166273
Medtr0012s0240	48171	Mtrunc_scaffold0012	187144	187506	:187144-187506
Medtr0012s0280	48172	Mtrunc_scaffold0012	199528	200062	:199528-200062
Medtr0012s0290	48173	Mtrunc_scaffold0012	202913	214659	:202913-214659
Medtr0013s0060	48174	Mtrunc_scaffold0013	21082	21411	:21082-21411
Medtr0013s0070	48175	Mtrunc_scaffold0013	26425	26755	:26425-26755
Medtr0013s0080	48176	Mtrunc_scaffold0013	32984	33764	:32984-33764
Medtr0013s0100	48177	Mtrunc_scaffold0013	38397	41109	:38397-41109
Medtr0013s0120	48178	Mtrunc_scaffold0013	47089	48776	:47089-48776
Medtr0013s0130	48179	Mtrunc_scaffold0013	51486	53054	:51486-53054
Medtr0013s0150	48180	Mtrunc_scaffold0013	55942	61141	:55942-61141
Medtr0013s0190	48181	Mtrunc_scaffold0013	82561	84004	:82561-84004
Medtr0013s0230	48182	Mtrunc_scaffold0013	88191	102409	:88191-102409
Medtr0013s0270	48183	Mtrunc_scaffold0013	105808	107010	:105808-107010
Medtr0013s0290	48184	Mtrunc_scaffold0013	110006	114980	:110006-114980
Medtr0013s0330	48185	Mtrunc_scaffold0013	120233	121676	:120233-121676
Medtr0013s0400	48186	Mtrunc_scaffold0013	145136	147448	:145136-147448
Medtr0014s0010	48187	Mtrunc_scaffold0014	1049	1633	:1049-1633
Medtr0014s0040	48188	Mtrunc_scaffold0014	8983	10432	:8983-10432
Medtr0014s0110	48189	Mtrunc_scaffold0014	70584	73156	:70584-73156
Medtr0014s0120	48190	Mtrunc_scaffold0014	74309	76905	:74309-76905
Medtr0014s0140	48191	Mtrunc_scaffold0014	84378	84991	:84378-84991
Medtr0014s0150	48192	Mtrunc_scaffold0014	90503	91263	:90503-91263
Medtr0014s0180	48193	Mtrunc_scaffold0014	104291	105937	:104291-105937
Medtr0014s0200	48194	Mtrunc_scaffold0014	117067	117647	:117067-117647
Medtr0014s0210	48195	Mtrunc_scaffold0014	120973	122626	:120973-122626
Medtr0014s0220	48196	Mtrunc_scaffold0014	127807	132099	:127807-132099
Medtr0014s0250	48197	Mtrunc_scaffold0014	136046	137820	:136046-137820
Medtr0014s0260	48198	Mtrunc_scaffold0014	138663	140807	:138663-140807
Medtr0014s0300	48199	Mtrunc_scaffold0014	148852	150375	:148852-150375
Medtr0014s0310	48200	Mtrunc_scaffold0014	151062	153052	:151062-153052
Medtr0014s0350	48201	Mtrunc_scaffold0014	169187	170071	:169187-170071
Medtr0014s0390	48202	Mtrunc_scaffold0014	181286	181711	:181286-181711
Medtr0014s0410	48203	Mtrunc_scaffold0014	183613	184059	:183613-184059
Medtr0014s0420	48204	Mtrunc_scaffold0014	184358	185779	:184358-185779
Medtr0014s0440	48205	Mtrunc_scaffold0014	192113	200651	:192113-200651
Medtr0014s0490	48206	Mtrunc_scaffold0014	235591	238086	:235591-238086
Medtr0015s0020	48207	Mtrunc_scaffold0015	5490	5954	:5490-5954
Medtr0015s0030	48208	Mtrunc_scaffold0015	10200	12716	:10200-12716
Medtr0015s0060	48209	Mtrunc_scaffold0015	18231	19646	:18231-19646
Medtr0015s0090	48210	Mtrunc_scaffold0015	35974	38098	:35974-38098
Medtr0015s0100	48211	Mtrunc_scaffold0015	40163	41105	:40163-41105
Medtr0015s0110	48212	Mtrunc_scaffold0015	43796	49321	:43796-49321
Medtr0015s0120	48213	Mtrunc_scaffold0015	52244	54830	:52244-54830
Medtr0015s0130	48214	Mtrunc_scaffold0015	65972	69540	:65972-69540
Medtr0015s0140	48215	Mtrunc_scaffold0015	69714	74393	:69714-74393
Medtr0015s0160	48216	Mtrunc_scaffold0015	162274	163944	:162274-163944
Medtr0015s0170	48217	Mtrunc_scaffold0015	164887	165780	:164887-165780
Medtr0015s0230	48218	Mtrunc_scaffold0015	199879	200201	:199879-200201
Medtr0016s0010	48219	Mtrunc_scaffold0016	9397	9642	:9397-9642
Medtr0016s0020	48220	Mtrunc_scaffold0016	31677	32907	:31677-32907
Medtr0016s0030	48221	Mtrunc_scaffold0016	38528	45720	:38528-45720
Medtr0016s0040	48222	Mtrunc_scaffold0016	77275	78074	:77275-78074
Medtr0016s0050	48223	Mtrunc_scaffold0016	86656	87144	:86656-87144
Medtr0016s0060	48224	Mtrunc_scaffold0016	103255	103999	:103255-103999
Medtr0016s0150	48225	Mtrunc_scaffold0016	193192	196369	:193192-196369
Medtr0016s0170	48226	Mtrunc_scaffold0016	203704	204919	:203704-204919
Medtr0017s0080	48227	Mtrunc_scaffold0017	25380	25595	:25380-25595
Medtr0017s0090	48228	Mtrunc_scaffold0017	32595	32962	:32595-32962
Medtr0017s0100	48229	Mtrunc_scaffold0017	33208	36714	:33208-36714
Medtr0017s0160	48230	Mtrunc_scaffold0017	133480	134200	:133480-134200
Medtr0017s0190	48231	Mtrunc_scaffold0017	141827	143832	:141827-143832
Medtr0017s0200	48232	Mtrunc_scaffold0017	144725	145069	:144725-145069
Medtr0017s0230	48233	Mtrunc_scaffold0017	168444	172137	:168444-172137
Medtr0017s0240	48234	Mtrunc_scaffold0017	173546	174858	:173546-174858
Medtr0017s0270	48235	Mtrunc_scaffold0017	181106	182218	:181106-182218
Medtr0017s0290	48236	Mtrunc_scaffold0017	186024	187614	:186024-187614
Medtr0018s0050	48237	Mtrunc_scaffold0018	15518	15997	:15518-15997
Medtr0018s0090	48238	Mtrunc_scaffold0018	25446	35855	:25446-35855
Medtr0018s0170	48239	Mtrunc_scaffold0018	68203	72162	:68203-72162
Medtr0018s0220	48240	Mtrunc_scaffold0018	137458	138329	:137458-138329
Medtr0018s0230	48241	Mtrunc_scaffold0018	139601	143112	:139601-143112
Medtr0018s0240	48242	Mtrunc_scaffold0018	146026	150912	:146026-150912
Medtr0018s0260	48243	Mtrunc_scaffold0018	155379	159912	:155379-159912
Medtr0018s0290	48244	Mtrunc_scaffold0018	174997	179574	:174997-179574
Medtr0018s0300	48245	Mtrunc_scaffold0018	179993	181713	:179993-181713
Medtr0018s0310	48246	Mtrunc_scaffold0018	182962	186863	:182962-186863
Medtr0018s0320	48247	Mtrunc_scaffold0018	188511	192920	:188511-192920
