gene_ID	OF_ID	seqid	start	end	gea_gene
gene:g00131	14007	Ahall_FJVB01000001.1	623401	624867	:623401-624867
gene:g00132	14008	Ahall_FJVB01000001.1	624950	627297	:624950-627297
gene:g00133	14009	Ahall_FJVB01000001.1	631253	633167	:631253-633167
gene:g00134	14010	Ahall_FJVB01000001.1	633292	635127	:633292-635127
gene:g00135	14011	Ahall_FJVB01000001.1	635462	637134	:635462-637134
gene:g00136	14012	Ahall_FJVB01000001.1	637762	640159	:637762-640159
gene:g00137	14013	Ahall_FJVB01000001.1	640332	641580	:640332-641580
gene:g00138	14014	Ahall_FJVB01000001.1	642502	644343	:642502-644343
gene:g00139	14015	Ahall_FJVB01000001.1	644872	646078	:644872-646078
gene:g00140	14016	Ahall_FJVB01000001.1	646182	648162	:646182-648162
gene:g00141	14017	Ahall_FJVB01000001.1	648672	649868	:648672-649868
gene:g00142	14018	Ahall_FJVB01000001.1	649888	652307	:649888-652307
gene:g00143	14019	Ahall_FJVB01000001.1	665442	669182	:665442-669182
gene:g00144	14020	Ahall_FJVB01000001.1	669186	670717	:669186-670717
gene:g00145	14021	Ahall_FJVB01000001.1	670882	672768	:670882-672768
gene:g00146	14022	Ahall_FJVB01000001.1	672783	677197	:672783-677197
gene:g00147	14023	Ahall_FJVB01000001.1	677497	681577	:677497-681577
gene:g00148	14024	Ahall_FJVB01000001.1	682862	684400	:682862-684400
gene:g00149	14025	Ahall_FJVB01000001.1	684842	693140	:684842-693140
gene:g00150	14026	Ahall_FJVB01000001.1	693861	700387	:693861-700387
gene:g00151	14027	Ahall_FJVB01000001.1	701012	705647	:701012-705647
gene:g00152	14028	Ahall_FJVB01000001.1	705942	706852	:705942-706852
gene:g00153	14029	Ahall_FJVB01000001.1	706946	709957	:706946-709957
gene:g00154	14030	Ahall_FJVB01000001.1	712672	714335	:712672-714335
gene:g00155	14031	Ahall_FJVB01000001.1	721424	722075	:721424-722075
gene:g00156	14032	Ahall_FJVB01000001.1	726360	728660	:726360-728660
gene:g00157	14033	Ahall_FJVB01000001.1	729151	730075	:729151-730075
gene:g00158	14034	Ahall_FJVB01000001.1	730230	737385	:730230-737385
gene:g00159	14035	Ahall_FJVB01000001.1	738370	738990	:738370-738990
gene:g00160	14036	Ahall_FJVB01000001.1	761939	762685	:761939-762685
gene:g00161	14037	Ahall_FJVB01000001.1	783800	785723	:783800-785723
gene:g00162	14038	Ahall_FJVB01000001.1	786980	791451	:786980-791451
gene:g00163	14039	Ahall_FJVB01000001.1	794320	795693	:794320-795693
gene:g00164	14040	Ahall_FJVB01000001.1	796820	800565	:796820-800565
gene:g00165	14041	Ahall_FJVB01000001.1	800602	802185	:800602-802185
gene:g00166	14042	Ahall_FJVB01000001.1	802410	804464	:802410-804464
gene:g00167	14043	Ahall_FJVB01000001.1	804950	807681	:804950-807681
gene:g00168	14044	Ahall_FJVB01000001.1	807715	810115	:807715-810115
gene:g00169	14045	Ahall_FJVB01000001.1	815906	818765	:815906-818765
gene:g00170	14046	Ahall_FJVB01000001.1	819032	820235	:819032-820235
gene:g00171	14047	Ahall_FJVB01000001.1	820992	824165	:820992-824165
gene:g00172	14048	Ahall_FJVB01000001.1	826727	827515	:826727-827515
gene:g00173	14049	Ahall_FJVB01000001.1	832809	835095	:832809-835095
gene:g00174	14050	Ahall_FJVB01000001.1	835601	836275	:835601-836275
gene:g00175	14051	Ahall_FJVB01000001.1	847440	849250	:847440-849250
gene:g00176	14052	Ahall_FJVB01000001.1	849298	851435	:849298-851435
gene:g00178	14053	Ahall_FJVB01000001.1	856089	858565	:856089-858565
gene:g00179	14054	Ahall_FJVB01000001.1	858680	862675	:858680-862675
gene:g00180	14055	Ahall_FJVB01000001.1	862952	865215	:862952-865215
gene:g00181	14056	Ahall_FJVB01000001.1	867370	870738	:867370-870738
gene:g00182	14057	Ahall_FJVB01000001.1	870759	872775	:870759-872775
gene:g00183	14058	Ahall_FJVB01000001.1	874400	876837	:874400-876837
gene:g00184	14059	Ahall_FJVB01000001.1	878500	881867	:878500-881867
gene:g00185	14060	Ahall_FJVB01000001.1	882650	884154	:882650-884154
gene:g00186	14061	Ahall_FJVB01000001.1	884227	887125	:884227-887125
gene:g00187	14062	Ahall_FJVB01000001.1	887590	889165	:887590-889165
gene:g00188	14063	Ahall_FJVB01000001.1	891673	892465	:891673-892465
gene:g00189	14064	Ahall_FJVB01000001.1	906689	907977	:906689-907977
gene:g00190	14065	Ahall_FJVB01000001.1	908397	911887	:908397-911887
gene:g00191	14066	Ahall_FJVB01000001.1	912152	913395	:912152-913395
gene:g00192	14067	Ahall_FJVB01000001.1	916752	919283	:916752-919283
gene:g00193	14068	Ahall_FJVB01000001.1	919328	921867	:919328-921867
gene:g00194	14069	Ahall_FJVB01000001.1	929092	930604	:929092-930604
gene:g00195	14070	Ahall_FJVB01000001.1	930812	931534	:930812-931534
gene:g00196	14071	Ahall_FJVB01000001.1	931553	932867	:931553-932867
gene:g00197	14072	Ahall_FJVB01000001.1	933144	934867	:933144-934867
gene:g00198	14073	Ahall_FJVB01000001.1	935072	935920	:935072-935920
gene:g00199	14074	Ahall_FJVB01000001.1	937012	937577	:937012-937577
gene:g00200	14075	Ahall_FJVB01000001.1	940882	943874	:940882-943874
gene:g00201	14076	Ahall_FJVB01000001.1	945198	948037	:945198-948037
gene:g00202	14077	Ahall_FJVB01000001.1	948972	949877	:948972-949877
gene:g00203	14078	Ahall_FJVB01000001.1	951092	952832	:951092-952832
gene:g00204	14079	Ahall_FJVB01000001.1	953022	954937	:953022-954937
gene:g00205	14080	Ahall_FJVB01000001.1	955582	962051	:955582-962051
gene:g00206	14081	Ahall_FJVB01000001.1	963042	973116	:963042-973116
gene:g00207	14082	Ahall_FJVB01000001.1	973619	976007	:973619-976007
gene:g00208	14083	Ahall_FJVB01000001.1	976363	978597	:976363-978597
gene:g00209	14084	Ahall_FJVB01000001.1	982347	984777	:982347-984777
gene:g00210	14085	Ahall_FJVB01000001.1	985051	989527	:985051-989527
gene:g00211	14086	Ahall_FJVB01000001.1	989661	992257	:989661-992257
gene:g00212	14087	Ahall_FJVB01000001.1	992677	993487	:992677-993487
gene:g00213	14088	Ahall_FJVB01000001.1	1010902	1014570	:1010902-1014570
gene:g00214	14089	Ahall_FJVB01000001.1	1014697	1016697	:1014697-1016697
gene:g00215	14090	Ahall_FJVB01000001.1	1019502	1022836	:1019502-1022836
gene:g00216	14091	Ahall_FJVB01000001.1	1024122	1034221	:1024122-1034221
gene:g00217	14092	Ahall_FJVB01000001.1	1035492	1037497	:1035492-1037497
gene:g00218	14093	Ahall_FJVB01000001.1	1037654	1041047	:1037654-1041047
gene:g00219	14094	Ahall_FJVB01000001.1	1041162	1042263	:1041162-1042263
gene:g00220	14095	Ahall_FJVB01000001.1	1042486	1045417	:1042486-1045417
gene:g00221	14096	Ahall_FJVB01000001.1	1045942	1047751	:1045942-1047751
gene:g00222	14097	Ahall_FJVB01000001.1	1049762	1052309	:1049762-1052309
gene:g00223	14098	Ahall_FJVB01000001.1	1052622	1054337	:1052622-1054337
gene:g00224	14099	Ahall_FJVB01000001.1	1055152	1058751	:1055152-1058751
gene:g00225	14100	Ahall_FJVB01000001.1	1059212	1061159	:1059212-1061159
gene:g00226	14101	Ahall_FJVB01000001.1	1061412	1065487	:1061412-1065487
gene:g00227	14102	Ahall_FJVB01000001.1	1065490	1067747	:1065490-1067747
gene:g00228	14103	Ahall_FJVB01000001.1	1067892	1071117	:1067892-1071117
gene:g00229	14104	Ahall_FJVB01000001.1	1072351	1075127	:1072351-1075127
gene:g00230	14105	Ahall_FJVB01000001.1	1078519	1082072	:1078519-1082072
gene:g00231	14106	Ahall_FJVB01000001.1	1083799	1089370	:1083799-1089370
gene:g00232	14107	Ahall_FJVB01000001.1	1089600	1091824	:1089600-1091824
gene:g00233	14108	Ahall_FJVB01000001.1	1091977	1096564	:1091977-1096564
gene:g00234	14109	Ahall_FJVB01000001.1	1100879	1102131	:1100879-1102131
gene:g00235	14110	Ahall_FJVB01000001.1	1105094	1106764	:1105094-1106764
gene:g00236	14111	Ahall_FJVB01000001.1	1113118	1114414	:1113118-1114414
gene:g00237	14112	Ahall_FJVB01000001.1	1116421	1117994	:1116421-1117994
gene:g00238	14113	Ahall_FJVB01000001.1	1121989	1123858	:1121989-1123858
gene:g00239	14114	Ahall_FJVB01000001.1	1123889	1124954	:1123889-1124954
gene:g00240	14115	Ahall_FJVB01000001.1	1129867	1133714	:1129867-1133714
gene:g00242	14116	Ahall_FJVB01000001.1	1135090	1138214	:1135090-1138214
gene:g00243	14117	Ahall_FJVB01000001.1	1138930	1140734	:1138930-1140734
gene:g00244	14118	Ahall_FJVB01000001.1	1144429	1148613	:1144429-1148613
gene:g00245	14119	Ahall_FJVB01000001.1	1148979	1149733	:1148979-1149733
gene:g00246	14120	Ahall_FJVB01000001.1	1149879	1150499	:1149879-1150499
gene:g00247	14121	Ahall_FJVB01000001.1	1157389	1158847	:1157389-1158847
gene:g00248	14122	Ahall_FJVB01000001.1	1159589	1162155	:1159589-1162155
gene:g00249	14123	Ahall_FJVB01000001.1	1162174	1166824	:1162174-1166824
gene:g00250	14124	Ahall_FJVB01000001.1	1171265	1172634	:1171265-1172634
gene:g00251	14125	Ahall_FJVB01000001.1	1172419	1176572	:1172419-1176572
gene:g00252	14126	Ahall_FJVB01000001.1	1181049	1182335	:1181049-1182335
gene:g00253	14127	Ahall_FJVB01000001.1	1182989	1184480	:1182989-1184480
gene:g00254	14128	Ahall_FJVB01000001.1	1186269	1187132	:1186269-1187132
gene:g00255	14129	Ahall_FJVB01000001.1	1187310	1189134	:1187310-1189134
gene:g00256	14130	Ahall_FJVB01000001.1	1190067	1192024	:1190067-1192024
gene:g00257	14131	Ahall_FJVB01000001.1	1194599	1198086	:1194599-1198086
gene:g00258	14132	Ahall_FJVB01000001.1	1203869	1205001	:1203869-1205001
gene:g00259	14133	Ahall_FJVB01000001.1	1218159	1220117	:1218159-1220117
gene:g00260	14134	Ahall_FJVB01000001.1	1223446	1225634	:1223446-1225634
gene:g00261	14135	Ahall_FJVB01000001.1	1226264	1229084	:1226264-1229084
gene:g00262	14136	Ahall_FJVB01000001.1	1230679	1236680	:1230679-1236680
gene:g00263	14137	Ahall_FJVB01000001.1	1241528	1243700	:1241528-1243700
gene:g00264	14138	Ahall_FJVB01000001.1	1244816	1246760	:1244816-1246760
gene:g00265	14139	Ahall_FJVB01000001.1	1248695	1250540	:1248695-1250540
gene:g00266	14140	Ahall_FJVB01000001.1	1251075	1253159	:1251075-1253159
gene:g00267	14141	Ahall_FJVB01000001.1	1253541	1256230	:1253541-1256230
gene:g00268	14142	Ahall_FJVB01000001.1	1256665	1265900	:1256665-1265900
gene:g00269	14143	Ahall_FJVB01000001.1	1266545	1267140	:1266545-1267140
gene:g00270	14144	Ahall_FJVB01000001.1	1283965	1285799	:1283965-1285799
gene:g00271	14145	Ahall_FJVB01000001.1	1286975	1288063	:1286975-1288063
gene:g00272	14146	Ahall_FJVB01000001.1	1294315	1295155	:1294315-1295155
gene:g00273	14147	Ahall_FJVB01000001.1	1297365	1298599	:1297365-1298599
gene:g00274	14148	Ahall_FJVB01000001.1	1299505	1306613	:1299505-1306613
gene:g00275	14149	Ahall_FJVB01000001.1	1306676	1309600	:1306676-1309600
gene:g00276	14150	Ahall_FJVB01000001.1	1311263	1311890	:1311263-1311890
gene:g00277	14151	Ahall_FJVB01000001.1	1313825	1316040	:1313825-1316040
gene:g00278	14152	Ahall_FJVB01000001.1	1316021	1316470	:1316021-1316470
gene:g00279	14153	Ahall_FJVB01000001.1	1316694	1319110	:1316694-1319110
gene:g00280	14154	Ahall_FJVB01000001.1	1319205	1320300	:1319205-1320300
gene:g00281	14155	Ahall_FJVB01000001.1	1320897	1322570	:1320897-1322570
gene:g00282	14156	Ahall_FJVB01000001.1	1323446	1326010	:1323446-1326010
gene:g00283	14157	Ahall_FJVB01000001.1	1328305	1333096	:1328305-1333096
gene:g00284	14158	Ahall_FJVB01000001.1	1336275	1340380	:1336275-1340380
gene:g00285	14159	Ahall_FJVB01000001.1	1341820	1344130	:1341820-1344130
gene:g00286	14160	Ahall_FJVB01000001.1	1344755	1346110	:1344755-1346110
gene:g00287	14161	Ahall_FJVB01000001.1	1347475	1349150	:1347475-1349150
gene:g00288	14162	Ahall_FJVB01000001.1	1350705	1353000	:1350705-1353000
gene:g00289	14163	Ahall_FJVB01000001.1	1353715	1354420	:1353715-1354420
gene:g00290	14164	Ahall_FJVB01000001.1	1354910	1357430	:1354910-1357430
gene:g00291	14165	Ahall_FJVB01000001.1	1357562	1361570	:1357562-1361570
gene:g00292	14166	Ahall_FJVB01000001.1	1363575	1381411	:1363575-1381411
gene:g00293	14167	Ahall_FJVB01000001.1	1381805	1384605	:1381805-1384605
gene:g00294	14168	Ahall_FJVB01000001.1	1384694	1385350	:1384694-1385350
gene:g00295	14169	Ahall_FJVB01000001.1	1386015	1386446	:1386015-1386446
gene:g00296	14170	Ahall_FJVB01000001.1	1388740	1390100	:1388740-1390100
gene:g00297	14171	Ahall_FJVB01000001.1	1390275	1393444	:1390275-1393444
gene:g00298	14172	Ahall_FJVB01000001.1	1395305	1396134	:1395305-1396134
gene:g00299	14173	Ahall_FJVB01000001.1	1414917	1417058	:1414917-1417058
gene:g00300	14174	Ahall_FJVB01000001.1	1422387	1423511	:1422387-1423511
gene:g00301	14175	Ahall_FJVB01000001.1	1424545	1426342	:1424545-1426342
gene:g00302	14176	Ahall_FJVB01000001.1	1428177	1430167	:1428177-1430167
gene:g00303	14177	Ahall_FJVB01000001.1	1430587	1431902	:1430587-1431902
gene:g00304	14178	Ahall_FJVB01000001.1	1432448	1434242	:1432448-1434242
gene:g00305	14179	Ahall_FJVB01000001.1	1435347	1437220	:1435347-1437220
gene:g00306	14180	Ahall_FJVB01000001.1	1437877	1438920	:1437877-1438920
gene:g00307	14181	Ahall_FJVB01000001.1	1439199	1441392	:1439199-1441392
gene:g00308	14182	Ahall_FJVB01000001.1	1442587	1443497	:1442587-1443497
gene:g00309	14183	Ahall_FJVB01000001.1	1444607	1446641	:1444607-1446641
gene:g00310	14184	Ahall_FJVB01000001.1	1446755	1448862	:1446755-1448862
gene:g00311	14185	Ahall_FJVB01000001.1	1449245	1451202	:1449245-1451202
gene:g00312	14186	Ahall_FJVB01000001.1	1460339	1461592	:1460339-1461592
gene:g00313	14187	Ahall_FJVB01000001.1	1464987	1468273	:1464987-1468273
gene:g00314	14188	Ahall_FJVB01000001.1	1468577	1471411	:1468577-1471411
gene:g00315	14189	Ahall_FJVB01000001.1	1471727	1472815	:1471727-1472815
gene:g00316	14190	Ahall_FJVB01000001.1	1473702	1475212	:1473702-1475212
gene:g00317	14191	Ahall_FJVB01000001.1	1481632	1484942	:1481632-1484942
gene:g00318	14192	Ahall_FJVB01000001.1	1490046	1492802	:1490046-1492802
gene:g00319	14193	Ahall_FJVB01000001.1	1492919	1495732	:1492919-1495732
gene:g00320	14194	Ahall_FJVB01000001.1	1495947	1499759	:1495947-1499759
gene:g00321	14195	Ahall_FJVB01000001.1	1499981	1501272	:1499981-1501272
gene:g00322	14196	Ahall_FJVB01000001.1	1500727	1504270	:1500727-1504270
gene:g00323	14197	Ahall_FJVB01000001.1	1504677	1506531	:1504677-1506531
gene:g00324	14198	Ahall_FJVB01000001.1	1506633	1509942	:1506633-1509942
gene:g00325	14199	Ahall_FJVB01000001.1	1511163	1512842	:1511163-1512842
gene:g00326	14200	Ahall_FJVB01000001.1	1518497	1523835	:1518497-1523835
gene:g00327	14201	Ahall_FJVB01000001.1	1523894	1525532	:1523894-1525532
gene:g00328	14202	Ahall_FJVB01000001.1	1527307	1529262	:1527307-1529262
gene:g00329	14203	Ahall_FJVB01000001.1	1530087	1537633	:1530087-1537633
gene:g00330	14204	Ahall_FJVB01000001.1	1538317	1542691	:1538317-1542691
gene:g00331	14205	Ahall_FJVB01000001.1	1543057	1545397	:1543057-1545397
gene:g00332	14206	Ahall_FJVB01000001.1	1544777	1545397	:1544777-1545397
gene:g00333	14207	Ahall_FJVB01000001.1	1548967	1552799	:1548967-1552799
gene:g00334	14208	Ahall_FJVB01000001.1	1552820	1553892	:1552820-1553892
gene:g00335	14209	Ahall_FJVB01000001.1	1554277	1556594	:1554277-1556594
gene:g00336	14210	Ahall_FJVB01000001.1	1557167	1558449	:1557167-1558449
gene:g00337	14211	Ahall_FJVB01000001.1	1558658	1562932	:1558658-1562932
gene:g00338	14212	Ahall_FJVB01000001.1	1563176	1564462	:1563176-1564462
gene:g00339	14213	Ahall_FJVB01000001.1	1565149	1567552	:1565149-1567552
gene:g00340	14214	Ahall_FJVB01000001.1	1573293	1574537	:1573293-1574537
gene:g00341	14215	Ahall_FJVB01000001.1	1580269	1581337	:1580269-1581337
gene:g00342	14216	Ahall_FJVB01000001.1	1582288	1583407	:1582288-1583407
gene:g00343	14217	Ahall_FJVB01000001.1	1583916	1584967	:1583916-1584967
gene:g00344	14218	Ahall_FJVB01000001.1	1585842	1587346	:1585842-1587346
gene:g00345	14219	Ahall_FJVB01000001.1	1588992	1589896	:1588992-1589896
gene:g00346	14220	Ahall_FJVB01000001.1	1590146	1591267	:1590146-1591267
gene:g00347	14221	Ahall_FJVB01000001.1	1595390	1596497	:1595390-1596497
gene:g00348	14222	Ahall_FJVB01000001.1	1597967	1598507	:1597967-1598507
gene:g00349	14223	Ahall_FJVB01000001.1	1598897	1600597	:1598897-1600597
gene:g00350	14224	Ahall_FJVB01000001.1	1600942	1603828	:1600942-1603828
gene:g00351	14225	Ahall_FJVB01000001.1	1603848	1605297	:1603848-1605297
gene:g00352	14226	Ahall_FJVB01000001.1	1605511	1607877	:1605511-1607877
gene:g00353	14227	Ahall_FJVB01000001.1	1609282	1610376	:1609282-1610376
gene:g00354	14228	Ahall_FJVB01000001.1	1610609	1617147	:1610609-1617147
