gene_ID	OF_ID	seqname	start	end	gea_gene
gene-EucgrC_p041	12853	Egrand_NC_014570.1	72225	72425	Egrand_NC_014570.1:72225-72425
gene-EucgrC_p042	12854	Egrand_NC_014570.1	72631	72936	Egrand_NC_014570.1:72631-72936
gene-EucgrC_p043	12855	Egrand_NC_014570.1	73215	73568	Egrand_NC_014570.1:73215-73568
gene-EucgrC_p044	12875	Egrand_NC_014570.1	145633	145863	Egrand_NC_014570.1:145633-145863
gene-EucgrC_p045	12874	Egrand_NC_014570.1	103147	103377	Egrand_NC_014570.1:103147-103377
gene-EucgrC_p046	12856	Egrand_NC_014570.1	75430	75720	Egrand_NC_014570.1:75430-75720
gene-EucgrC_p047	12857	Egrand_NC_014570.1	77076	78602	Egrand_NC_014570.1:77076-78602
gene-EucgrC_p048	12858	Egrand_NC_014570.1	78708	78824	Egrand_NC_014570.1:78708-78824
gene-EucgrC_p049	12859	Egrand_NC_014570.1	78890	79021	Egrand_NC_014570.1:78890-79021
gene-EucgrC_p050	12860	Egrand_NC_014570.1	79126	79347	Egrand_NC_014570.1:79126-79347
gene-EucgrC_p051	12861	Egrand_NC_014570.1	80263	80904	Egrand_NC_014570.1:80263-80904
gene-EucgrC_p052	12862	Egrand_NC_014570.1	81873	82349	Egrand_NC_014570.1:81873-82349
gene-EucgrC_p053	12863	Egrand_NC_014570.1	82557	83570	Egrand_NC_014570.1:82557-83570
gene-EucgrC_p054	12864	Egrand_NC_014570.1	83636	84052	Egrand_NC_014570.1:83636-84052
gene-EucgrC_p055	12865	Egrand_NC_014570.1	84168	84281	Egrand_NC_014570.1:84168-84281
gene-EucgrC_p057	12866	Egrand_NC_014570.1	84762	85166	Egrand_NC_014570.1:84762-85166
gene-EucgrC_p058	12867	Egrand_NC_014570.1	85354	85722	Egrand_NC_014570.1:85354-85722
gene-EucgrC_p059	12868	Egrand_NC_014570.1	85852	86250	Egrand_NC_014570.1:85852-86250
gene-EucgrC_p060	12869	Egrand_NC_014570.1	87412	88062	Egrand_NC_014570.1:87412-88062
gene-EucgrC_p061	12870	Egrand_NC_014570.1	88047	88529	Egrand_NC_014570.1:88047-88529
gene-EucgrC_p062	12871	Egrand_NC_014570.1	88593	88871	Egrand_NC_014570.1:88593-88871
gene-EucgrC_p063	12872	Egrand_NC_014570.1	90445	90726	Egrand_NC_014570.1:90445-90726
gene-EucgrC_p064	12873	Egrand_NC_014570.1	91058	97900	Egrand_NC_014570.1:91058-97900
gene-EucgrC_p066	12876	Egrand_NC_014570.1	100952	101728	Egrand_NC_014570.1:100952-101728
gene-EucgrC_p067	12877	Egrand_NC_014570.1	102054	102521	Egrand_NC_014570.1:102054-102521
gene-EucgrC_p069	12878	Egrand_NC_014570.1	115474	117679	Egrand_NC_014570.1:115474-117679
gene-EucgrC_p070	12879	Egrand_NC_014570.1	118598	118771	Egrand_NC_014570.1:118598-118771
gene-EucgrC_p071	12880	Egrand_NC_014570.1	119540	120499	Egrand_NC_014570.1:119540-120499
gene-EucgrC_p072	12881	Egrand_NC_014570.1	120818	122320	Egrand_NC_014570.1:120818-122320
gene-EucgrC_p073	12882	Egrand_NC_014570.1	122469	122714	Egrand_NC_014570.1:122469-122714
gene-EucgrC_p074	12883	Egrand_NC_014570.1	122980	123285	Egrand_NC_014570.1:122980-123285
gene-EucgrC_p075	12884	Egrand_NC_014570.1	123522	124052	Egrand_NC_014570.1:123522-124052
gene-EucgrC_p076	12885	Egrand_NC_014570.1	124454	124957	Egrand_NC_014570.1:124454-124957
gene-EucgrC_p077	12886	Egrand_NC_014570.1	127211	128392	Egrand_NC_014570.1:127211-128392
gene-EucgrC_p078	12887	Egrand_NC_014570.1	128499	128774	Egrand_NC_014570.1:128499-128774
gene-EucgrC_p080	12888	Egrand_NC_014570.1	146489	146956	Egrand_NC_014570.1:146489-146956
gene-EucgrC_p081	12889	Egrand_NC_014570.1	147282	148058	Egrand_NC_014570.1:147282-148058
gene-EucgrC_p083	12890	Egrand_NC_014570.1	151110	157952	Egrand_NC_014570.1:151110-157952
gene-EucgrC_p084	12891	Egrand_NC_014570.1	158284	158565	Egrand_NC_014570.1:158284-158565
gene-ISU1	15935	Egrand_NW_010092439.1	4374652	4377258	Egrand_NW_010092439.1:4374652-4377258
gene-LOC104414021	33264	Egrand_NW_010092438.1	11974	17630	Egrand_NW_010092438.1:11974-17630
gene-LOC104414022	33291	Egrand_NW_010092438.1	352413	357541	Egrand_NW_010092438.1:352413-357541
gene-LOC104414023	7614	Egrand_NW_010092445.1	30924178	30929205	Egrand_NW_010092445.1:30924178-30929205
gene-LOC104414024	7616	Egrand_NW_010092445.1	30936335	30942353	Egrand_NW_010092445.1:30936335-30942353
gene-LOC104414025	7618	Egrand_NW_010092445.1	30977715	30987062	Egrand_NW_010092445.1:30977715-30987062
gene-LOC104414026	7619	Egrand_NW_010092445.1	30990344	30997088	Egrand_NW_010092445.1:30990344-30997088
gene-LOC104414028	7620	Egrand_NW_010092445.1	31000912	31007913	Egrand_NW_010092445.1:31000912-31007913
gene-LOC104414029	7621	Egrand_NW_010092445.1	31014735	31018735	Egrand_NW_010092445.1:31014735-31018735
gene-LOC104414030	7622	Egrand_NW_010092445.1	31040967	31041768	Egrand_NW_010092445.1:31040967-31041768
gene-LOC104414031	7626	Egrand_NW_010092445.1	31115850	31120289	Egrand_NW_010092445.1:31115850-31120289
gene-LOC104414032	7627	Egrand_NW_010092445.1	31148300	31150654	Egrand_NW_010092445.1:31148300-31150654
gene-LOC104414033	7628	Egrand_NW_010092445.1	31155826	31162779	Egrand_NW_010092445.1:31155826-31162779
gene-LOC104414034	7630	Egrand_NW_010092445.1	31191873	31192533	Egrand_NW_010092445.1:31191873-31192533
gene-LOC104414036	7629	Egrand_NW_010092445.1	31170451	31171143	Egrand_NW_010092445.1:31170451-31171143
gene-LOC104414037	7632	Egrand_NW_010092445.1	31324605	31325898	Egrand_NW_010092445.1:31324605-31325898
gene-LOC104414038	7633	Egrand_NW_010092445.1	31340131	31354527	Egrand_NW_010092445.1:31340131-31354527
gene-LOC104414039	7635	Egrand_NW_010092445.1	31362663	31363505	Egrand_NW_010092445.1:31362663-31363505
gene-LOC104414040	7636	Egrand_NW_010092445.1	31366777	31370382	Egrand_NW_010092445.1:31366777-31370382
gene-LOC104414041	7637	Egrand_NW_010092445.1	31407769	31415385	Egrand_NW_010092445.1:31407769-31415385
gene-LOC104414042	7638	Egrand_NW_010092445.1	31416213	31425099	Egrand_NW_010092445.1:31416213-31425099
gene-LOC104414043	7639	Egrand_NW_010092445.1	31426812	31431753	Egrand_NW_010092445.1:31426812-31431753
gene-LOC104414044	34945	Egrand_NW_010092438.1	31339127	31342460	Egrand_NW_010092438.1:31339127-31342460
gene-LOC104414045	7641	Egrand_NW_010092445.1	31478424	31484317	Egrand_NW_010092445.1:31478424-31484317
gene-LOC104414046	7643	Egrand_NW_010092445.1	31527818	31537989	Egrand_NW_010092445.1:31527818-31537989
gene-LOC104414047	7644	Egrand_NW_010092445.1	31549655	31552356	Egrand_NW_010092445.1:31549655-31552356
gene-LOC104414048	7645	Egrand_NW_010092445.1	31568590	31574496	Egrand_NW_010092445.1:31568590-31574496
gene-LOC104414049	7646	Egrand_NW_010092445.1	31577996	31581822	Egrand_NW_010092445.1:31577996-31581822
gene-LOC104414051	7647	Egrand_NW_010092445.1	31584413	31589309	Egrand_NW_010092445.1:31584413-31589309
gene-LOC104414052	7648	Egrand_NW_010092445.1	31615731	31618146	Egrand_NW_010092445.1:31615731-31618146
gene-LOC104414057	7651	Egrand_NW_010092445.1	31849935	31853886	Egrand_NW_010092445.1:31849935-31853886
gene-LOC104414058	7652	Egrand_NW_010092445.1	31879024	31887261	Egrand_NW_010092445.1:31879024-31887261
gene-LOC104414059	7654	Egrand_NW_010092445.1	31916527	31920683	Egrand_NW_010092445.1:31916527-31920683
gene-LOC104414060	7655	Egrand_NW_010092445.1	31926275	31931652	Egrand_NW_010092445.1:31926275-31931652
gene-LOC104414062	7656	Egrand_NW_010092445.1	31948986	32005438	Egrand_NW_010092445.1:31948986-32005438
gene-LOC104414063	7661	Egrand_NW_010092445.1	32115081	32257034	Egrand_NW_010092445.1:32115081-32257034
gene-LOC104414067	7658	Egrand_NW_010092445.1	32042056	32052469	Egrand_NW_010092445.1:32042056-32052469
gene-LOC104414068	7664	Egrand_NW_010092445.1	32190706	32198913	Egrand_NW_010092445.1:32190706-32198913
gene-LOC104414069	7665	Egrand_NW_010092445.1	32201116	32206057	Egrand_NW_010092445.1:32201116-32206057
gene-LOC104414070	34947	Egrand_NW_010092438.1	31428568	31431543	Egrand_NW_010092438.1:31428568-31431543
gene-LOC104414071	7667	Egrand_NW_010092445.1	32289282	32294255	Egrand_NW_010092445.1:32289282-32294255
gene-LOC104414072	7666	Egrand_NW_010092445.1	32283152	32373251	Egrand_NW_010092445.1:32283152-32373251
gene-LOC104414074	7669	Egrand_NW_010092445.1	32357564	32359819	Egrand_NW_010092445.1:32357564-32359819
gene-LOC104414077	34948	Egrand_NW_010092438.1	31441755	31445131	Egrand_NW_010092438.1:31441755-31445131
gene-LOC104414078	7673	Egrand_NW_010092445.1	32491671	32495164	Egrand_NW_010092445.1:32491671-32495164
gene-LOC104414079	34949	Egrand_NW_010092438.1	31449433	31450870	Egrand_NW_010092438.1:31449433-31450870
gene-LOC104414080	7675	Egrand_NW_010092445.1	32543773	32546657	Egrand_NW_010092445.1:32543773-32546657
gene-LOC104414081	7676	Egrand_NW_010092445.1	32569258	32571749	Egrand_NW_010092445.1:32569258-32571749
gene-LOC104414082	7677	Egrand_NW_010092445.1	32596624	32599415	Egrand_NW_010092445.1:32596624-32599415
gene-LOC104414083	7684	Egrand_NW_010092445.1	32792622	32797433	Egrand_NW_010092445.1:32792622-32797433
gene-LOC104414084	7685	Egrand_NW_010092445.1	32803013	32805418	Egrand_NW_010092445.1:32803013-32805418
gene-LOC104414085	7686	Egrand_NW_010092445.1	32818206	32829200	Egrand_NW_010092445.1:32818206-32829200
gene-LOC104414086	7687	Egrand_NW_010092445.1	32832351	32845829	Egrand_NW_010092445.1:32832351-32845829
gene-LOC104414087	7689	Egrand_NW_010092445.1	32874366	32888222	Egrand_NW_010092445.1:32874366-32888222
gene-LOC104414089	7690	Egrand_NW_010092445.1	32897031	32902070	Egrand_NW_010092445.1:32897031-32902070
gene-LOC104414090	7691	Egrand_NW_010092445.1	32904384	32911028	Egrand_NW_010092445.1:32904384-32911028
gene-LOC104414091	7692	Egrand_NW_010092445.1	32932134	32936936	Egrand_NW_010092445.1:32932134-32936936
gene-LOC104414092	7693	Egrand_NW_010092445.1	32943892	32944776	Egrand_NW_010092445.1:32943892-32944776
gene-LOC104414093	7695	Egrand_NW_010092445.1	32980986	32983371	Egrand_NW_010092445.1:32980986-32983371
gene-LOC104414095	7696	Egrand_NW_010092445.1	33003145	33005535	Egrand_NW_010092445.1:33003145-33005535
gene-LOC104414096	34956	Egrand_NW_010092438.1	31508841	31512208	Egrand_NW_010092438.1:31508841-31512208
gene-LOC104414097	7698	Egrand_NW_010092445.1	33013280	33020930	Egrand_NW_010092445.1:33013280-33020930
gene-LOC104414098	7700	Egrand_NW_010092445.1	33054408	33056360	Egrand_NW_010092445.1:33054408-33056360
gene-LOC104414099	7708	Egrand_NW_010092445.1	33183489	33185216	Egrand_NW_010092445.1:33183489-33185216
gene-LOC104414101	7711	Egrand_NW_010092445.1	33252601	33254464	Egrand_NW_010092445.1:33252601-33254464
gene-LOC104414102	7710	Egrand_NW_010092445.1	33245761	33251821	Egrand_NW_010092445.1:33245761-33251821
gene-LOC104414103	7712	Egrand_NW_010092445.1	33261257	33263068	Egrand_NW_010092445.1:33261257-33263068
gene-LOC104414104	7713	Egrand_NW_010092445.1	33274428	33277415	Egrand_NW_010092445.1:33274428-33277415
gene-LOC104414105	7714	Egrand_NW_010092445.1	33282071	33288973	Egrand_NW_010092445.1:33282071-33288973
gene-LOC104414106	7716	Egrand_NW_010092445.1	33292972	33337850	Egrand_NW_010092445.1:33292972-33337850
gene-LOC104414107	34962	Egrand_NW_010092438.1	31571086	31580006	Egrand_NW_010092438.1:31571086-31580006
gene-LOC104414108	7717	Egrand_NW_010092445.1	33316238	33317993	Egrand_NW_010092445.1:33316238-33317993
gene-LOC104414109	7718	Egrand_NW_010092445.1	33324014	33326202	Egrand_NW_010092445.1:33324014-33326202
gene-LOC104414110	7719	Egrand_NW_010092445.1	33328982	33330622	Egrand_NW_010092445.1:33328982-33330622
gene-LOC104414111	7721	Egrand_NW_010092445.1	33369202	33370817	Egrand_NW_010092445.1:33369202-33370817
gene-LOC104414112	7722	Egrand_NW_010092445.1	33376783	33378475	Egrand_NW_010092445.1:33376783-33378475
gene-LOC104414113	7723	Egrand_NW_010092445.1	33380341	33385466	Egrand_NW_010092445.1:33380341-33385466
gene-LOC104414114	7724	Egrand_NW_010092445.1	33406715	33408755	Egrand_NW_010092445.1:33406715-33408755
gene-LOC104414115	7726	Egrand_NW_010092445.1	33416114	33424441	Egrand_NW_010092445.1:33416114-33424441
gene-LOC104414116	7728	Egrand_NW_010092445.1	33434287	33438603	Egrand_NW_010092445.1:33434287-33438603
gene-LOC104414117	34963	Egrand_NW_010092438.1	31583430	31584979	Egrand_NW_010092438.1:31583430-31584979
gene-LOC104414118	7727	Egrand_NW_010092445.1	33427535	33433393	Egrand_NW_010092445.1:33427535-33433393
gene-LOC104414120	7732	Egrand_NW_010092445.1	33518095	33519774	Egrand_NW_010092445.1:33518095-33519774
gene-LOC104414121	7743	Egrand_NW_010092445.1	33793931	33798842	Egrand_NW_010092445.1:33793931-33798842
gene-LOC104414122	7744	Egrand_NW_010092445.1	33800104	33804986	Egrand_NW_010092445.1:33800104-33804986
gene-LOC104414123	7745	Egrand_NW_010092445.1	33806305	33810700	Egrand_NW_010092445.1:33806305-33810700
gene-LOC104414124	7746	Egrand_NW_010092445.1	33810818	33812290	Egrand_NW_010092445.1:33810818-33812290
gene-LOC104414125	7747	Egrand_NW_010092445.1	33814120	33817974	Egrand_NW_010092445.1:33814120-33817974
gene-LOC104414127	7748	Egrand_NW_010092445.1	33820135	33826674	Egrand_NW_010092445.1:33820135-33826674
gene-LOC104414128	7749	Egrand_NW_010092445.1	33830234	33837585	Egrand_NW_010092445.1:33830234-33837585
gene-LOC104414129	7750	Egrand_NW_010092445.1	33858756	33860596	Egrand_NW_010092445.1:33858756-33860596
gene-LOC104414130	7751	Egrand_NW_010092445.1	33872442	33877678	Egrand_NW_010092445.1:33872442-33877678
gene-LOC104414131	33633	Egrand_NW_010092438.1	6854978	6855722	Egrand_NW_010092438.1:6854978-6855722
gene-LOC104414132	7776	Egrand_NW_010092445.1	34391757	34396894	Egrand_NW_010092445.1:34391757-34396894
gene-LOC104414133	7777	Egrand_NW_010092445.1	34397403	34398294	Egrand_NW_010092445.1:34397403-34398294
gene-LOC104414134	7778	Egrand_NW_010092445.1	34403163	34406967	Egrand_NW_010092445.1:34403163-34406967
gene-LOC104414135	7779	Egrand_NW_010092445.1	34407031	34407985	Egrand_NW_010092445.1:34407031-34407985
gene-LOC104414136	7780	Egrand_NW_010092445.1	34428140	34431105	Egrand_NW_010092445.1:34428140-34431105
gene-LOC104414137	7781	Egrand_NW_010092445.1	34464588	34469088	Egrand_NW_010092445.1:34464588-34469088
gene-LOC104414139	34981	Egrand_NW_010092438.1	31779760	31781743	Egrand_NW_010092438.1:31779760-31781743
gene-LOC104414140	7783	Egrand_NW_010092445.1	34559310	34562360	Egrand_NW_010092445.1:34559310-34562360
gene-LOC104414141	7784	Egrand_NW_010092445.1	34571357	34577176	Egrand_NW_010092445.1:34571357-34577176
gene-LOC104414142	7785	Egrand_NW_010092445.1	34577558	34585580	Egrand_NW_010092445.1:34577558-34585580
gene-LOC104414143	7787	Egrand_NW_010092445.1	34601471	34603847	Egrand_NW_010092445.1:34601471-34603847
gene-LOC104414145	7789	Egrand_NW_010092445.1	34612917	34614189	Egrand_NW_010092445.1:34612917-34614189
gene-LOC104414147	7791	Egrand_NW_010092445.1	34624094	34625077	Egrand_NW_010092445.1:34624094-34625077
gene-LOC104414148	7792	Egrand_NW_010092445.1	34626736	34630243	Egrand_NW_010092445.1:34626736-34630243
gene-LOC104414150	7793	Egrand_NW_010092445.1	34632615	34639012	Egrand_NW_010092445.1:34632615-34639012
gene-LOC104414151	7797	Egrand_NW_010092445.1	34714964	34723195	Egrand_NW_010092445.1:34714964-34723195
gene-LOC104414152	7798	Egrand_NW_010092445.1	34727435	34732673	Egrand_NW_010092445.1:34727435-34732673
gene-LOC104414153	7799	Egrand_NW_010092445.1	34735054	34739774	Egrand_NW_010092445.1:34735054-34739774
gene-LOC104414154	7802	Egrand_NW_010092445.1	34768867	34774070	Egrand_NW_010092445.1:34768867-34774070
gene-LOC104414155	7804	Egrand_NW_010092445.1	34810959	34814919	Egrand_NW_010092445.1:34810959-34814919
gene-LOC104414156	7805	Egrand_NW_010092445.1	34825455	34828414	Egrand_NW_010092445.1:34825455-34828414
gene-LOC104414157	7806	Egrand_NW_010092445.1	34834472	34840498	Egrand_NW_010092445.1:34834472-34840498
gene-LOC104414158	7807	Egrand_NW_010092445.1	34858240	34859345	Egrand_NW_010092445.1:34858240-34859345
gene-LOC104414159	34996	Egrand_NW_010092438.1	31931499	31933006	Egrand_NW_010092438.1:31931499-31933006
gene-LOC104414161	7808	Egrand_NW_010092445.1	34879477	34880224	Egrand_NW_010092445.1:34879477-34880224
gene-LOC104414162	7813	Egrand_NW_010092445.1	35016446	35034270	Egrand_NW_010092445.1:35016446-35034270
gene-LOC104414163	7814	Egrand_NW_010092445.1	35043061	35044313	Egrand_NW_010092445.1:35043061-35044313
gene-LOC104414164	7815	Egrand_NW_010092445.1	35053060	35055578	Egrand_NW_010092445.1:35053060-35055578
gene-LOC104414165	7816	Egrand_NW_010092445.1	35163284	35169269	Egrand_NW_010092445.1:35163284-35169269
gene-LOC104414166	7818	Egrand_NW_010092445.1	35193105	35196440	Egrand_NW_010092445.1:35193105-35196440
gene-LOC104414167	7817	Egrand_NW_010092445.1	35186955	35193074	Egrand_NW_010092445.1:35186955-35193074
gene-LOC104414168	34997	Egrand_NW_010092438.1	31933732	31936868	Egrand_NW_010092438.1:31933732-31936868
gene-LOC104414169	7820	Egrand_NW_010092445.1	35257031	35268886	Egrand_NW_010092445.1:35257031-35268886
gene-LOC104414170	7821	Egrand_NW_010092445.1	35310275	35312614	Egrand_NW_010092445.1:35310275-35312614
gene-LOC104414171	7822	Egrand_NW_010092445.1	35321320	35325717	Egrand_NW_010092445.1:35321320-35325717
gene-LOC104414172	7824	Egrand_NW_010092445.1	35340457	35346610	Egrand_NW_010092445.1:35340457-35346610
gene-LOC104414173	7826	Egrand_NW_010092445.1	35395458	35397060	Egrand_NW_010092445.1:35395458-35397060
gene-LOC104414174	7827	Egrand_NW_010092445.1	35423037	35426224	Egrand_NW_010092445.1:35423037-35426224
gene-LOC104414175	7829	Egrand_NW_010092445.1	35442640	35446125	Egrand_NW_010092445.1:35442640-35446125
gene-LOC104414176	35002	Egrand_NW_010092438.1	31978337	31983069	Egrand_NW_010092438.1:31978337-31983069
gene-LOC104414177	7830	Egrand_NW_010092445.1	35457988	35462061	Egrand_NW_010092445.1:35457988-35462061
gene-LOC104414178	7832	Egrand_NW_010092445.1	35470294	35473246	Egrand_NW_010092445.1:35470294-35473246
gene-LOC104414179	7835	Egrand_NW_010092445.1	35505824	35515620	Egrand_NW_010092445.1:35505824-35515620
gene-LOC104414180	7836	Egrand_NW_010092445.1	35522164	35529989	Egrand_NW_010092445.1:35522164-35529989
gene-LOC104414181	7837	Egrand_NW_010092445.1	35566013	35575080	Egrand_NW_010092445.1:35566013-35575080
gene-LOC104414183	7839	Egrand_NW_010092445.1	35613670	35616845	Egrand_NW_010092445.1:35613670-35616845
gene-LOC104414186	7843	Egrand_NW_010092445.1	35798520	35801724	Egrand_NW_010092445.1:35798520-35801724
gene-LOC104414187	7842	Egrand_NW_010092445.1	35767518	35775543	Egrand_NW_010092445.1:35767518-35775543
gene-LOC104414188	7841	Egrand_NW_010092445.1	35653550	35743431	Egrand_NW_010092445.1:35653550-35743431
gene-LOC104414189	7844	Egrand_NW_010092445.1	35932189	35939915	Egrand_NW_010092445.1:35932189-35939915
gene-LOC104414191	7845	Egrand_NW_010092445.1	35961432	35964832	Egrand_NW_010092445.1:35961432-35964832
gene-LOC104414192	7846	Egrand_NW_010092445.1	35967705	35979863	Egrand_NW_010092445.1:35967705-35979863
gene-LOC104414194	7847	Egrand_NW_010092445.1	35992056	35993529	Egrand_NW_010092445.1:35992056-35993529
gene-LOC104414195	7848	Egrand_NW_010092445.1	36011642	36012840	Egrand_NW_010092445.1:36011642-36012840
gene-LOC104414196	7851	Egrand_NW_010092445.1	36050718	36052204	Egrand_NW_010092445.1:36050718-36052204
gene-LOC104414197	7853	Egrand_NW_010092445.1	36062824	36063959	Egrand_NW_010092445.1:36062824-36063959
gene-LOC104414198	7854	Egrand_NW_010092445.1	36073205	36077502	Egrand_NW_010092445.1:36073205-36077502
gene-LOC104414200	7857	Egrand_NW_010092445.1	36093270	36183324	Egrand_NW_010092445.1:36093270-36183324
gene-LOC104414202	7859	Egrand_NW_010092445.1	36205321	36209020	Egrand_NW_010092445.1:36205321-36209020
gene-LOC104414203	7860	Egrand_NW_010092445.1	36223456	36226002	Egrand_NW_010092445.1:36223456-36226002
gene-LOC104414204	7861	Egrand_NW_010092445.1	36226541	36232203	Egrand_NW_010092445.1:36226541-36232203
gene-LOC104414205	7862	Egrand_NW_010092445.1	36234656	36238280	Egrand_NW_010092445.1:36234656-36238280
gene-LOC104414206	35034	Egrand_NW_010092438.1	32335442	32342300	Egrand_NW_010092438.1:32335442-32342300
gene-LOC104414207	7865	Egrand_NW_010092445.1	36267958	36270923	Egrand_NW_010092445.1:36267958-36270923
gene-LOC104414208	7864	Egrand_NW_010092445.1	36264729	36267436	Egrand_NW_010092445.1:36264729-36267436
gene-LOC104414210	7867	Egrand_NW_010092445.1	36330387	36333424	Egrand_NW_010092445.1:36330387-36333424
gene-LOC104414211	33640	Egrand_NW_010092438.1	7052893	7056546	Egrand_NW_010092438.1:7052893-7056546
gene-LOC104414213	7870	Egrand_NW_010092445.1	36354487	36366085	Egrand_NW_010092445.1:36354487-36366085
gene-LOC104414214	7871	Egrand_NW_010092445.1	36374740	36381579	Egrand_NW_010092445.1:36374740-36381579
gene-LOC104414216	7872	Egrand_NW_010092445.1	36386034	36388864	Egrand_NW_010092445.1:36386034-36388864
gene-LOC104414217	7873	Egrand_NW_010092445.1	36390514	36393036	Egrand_NW_010092445.1:36390514-36393036
gene-LOC104414218	7874	Egrand_NW_010092445.1	36400700	36401517	Egrand_NW_010092445.1:36400700-36401517
gene-LOC104414220	7876	Egrand_NW_010092445.1	36435623	36436446	Egrand_NW_010092445.1:36435623-36436446
gene-LOC104414221	7878	Egrand_NW_010092445.1	36466900	36468300	Egrand_NW_010092445.1:36466900-36468300
gene-LOC104414222	7879	Egrand_NW_010092445.1	36473739	36477395	Egrand_NW_010092445.1:36473739-36477395
gene-LOC104414223	7880	Egrand_NW_010092445.1	36481897	36485888	Egrand_NW_010092445.1:36481897-36485888
gene-LOC104414224	7881	Egrand_NW_010092445.1	36489214	36494871	Egrand_NW_010092445.1:36489214-36494871
gene-LOC104414225	35036	Egrand_NW_010092438.1	32357528	32359384	Egrand_NW_010092438.1:32357528-32359384
