gene_ID	OF_ID	seqname	start	end	gea_gene
AMATA_chromosomes_00091	90	Atub_Scaffold_1	914562	915770	Atub_Scaffold_1:914562-915770
AMATA_chromosomes_00092	91	Atub_Scaffold_1	927142	928230	Atub_Scaffold_1:927142-928230
AMATA_chromosomes_00093	92	Atub_Scaffold_1	936022	937229	Atub_Scaffold_1:936022-937229
AMATA_chromosomes_00094	93	Atub_Scaffold_1	948528	949607	Atub_Scaffold_1:948528-949607
AMATA_chromosomes_00095	94	Atub_Scaffold_1	952137	956501	Atub_Scaffold_1:952137-956501
AMATA_chromosomes_00096	95	Atub_Scaffold_1	957412	958123	Atub_Scaffold_1:957412-958123
AMATA_chromosomes_00097	96	Atub_Scaffold_1	964965	969724	Atub_Scaffold_1:964965-969724
AMATA_chromosomes_00098	97	Atub_Scaffold_1	972125	978669	Atub_Scaffold_1:972125-978669
AMATA_chromosomes_00099	98	Atub_Scaffold_1	988571	989880	Atub_Scaffold_1:988571-989880
AMATA_chromosomes_00100	99	Atub_Scaffold_1	993519	994784	Atub_Scaffold_1:993519-994784
AMATA_chromosomes_00101	100	Atub_Scaffold_1	996701	999509	Atub_Scaffold_1:996701-999509
AMATA_chromosomes_00102	101	Atub_Scaffold_1	1001070	1002266	Atub_Scaffold_1:1001070-1002266
AMATA_chromosomes_00103	102	Atub_Scaffold_1	1019662	1020873	Atub_Scaffold_1:1019662-1020873
AMATA_chromosomes_00104	103	Atub_Scaffold_1	1031746	1032054	Atub_Scaffold_1:1031746-1032054
AMATA_chromosomes_00105	104	Atub_Scaffold_1	1035160	1035626	Atub_Scaffold_1:1035160-1035626
AMATA_chromosomes_00106	105	Atub_Scaffold_1	1039740	1041260	Atub_Scaffold_1:1039740-1041260
AMATA_chromosomes_00107	106	Atub_Scaffold_1	1047458	1047760	Atub_Scaffold_1:1047458-1047760
AMATA_chromosomes_00108	107	Atub_Scaffold_1	1049437	1051458	Atub_Scaffold_1:1049437-1051458
AMATA_chromosomes_00109	108	Atub_Scaffold_1	1058577	1059452	Atub_Scaffold_1:1058577-1059452
AMATA_chromosomes_00110	109	Atub_Scaffold_1	1070460	1073268	Atub_Scaffold_1:1070460-1073268
AMATA_chromosomes_00111	110	Atub_Scaffold_1	1074657	1079512	Atub_Scaffold_1:1074657-1079512
AMATA_chromosomes_00112	111	Atub_Scaffold_1	1080615	1082252	Atub_Scaffold_1:1080615-1082252
AMATA_chromosomes_00113	112	Atub_Scaffold_1	1082826	1087436	Atub_Scaffold_1:1082826-1087436
AMATA_chromosomes_00114	113	Atub_Scaffold_1	1088082	1089964	Atub_Scaffold_1:1088082-1089964
AMATA_chromosomes_00115	114	Atub_Scaffold_1	1098465	1103071	Atub_Scaffold_1:1098465-1103071
AMATA_chromosomes_00116	115	Atub_Scaffold_1	1105133	1107119	Atub_Scaffold_1:1105133-1107119
AMATA_chromosomes_00117	116	Atub_Scaffold_1	1111591	1120392	Atub_Scaffold_1:1111591-1120392
AMATA_chromosomes_00118	117	Atub_Scaffold_1	1121767	1123335	Atub_Scaffold_1:1121767-1123335
AMATA_chromosomes_00119	118	Atub_Scaffold_1	1136745	1139235	Atub_Scaffold_1:1136745-1139235
AMATA_chromosomes_00120	119	Atub_Scaffold_1	1140408	1147308	Atub_Scaffold_1:1140408-1147308
AMATA_chromosomes_00121	120	Atub_Scaffold_1	1163224	1165002	Atub_Scaffold_1:1163224-1165002
AMATA_chromosomes_00122	121	Atub_Scaffold_1	1166055	1173196	Atub_Scaffold_1:1166055-1173196
AMATA_chromosomes_00123	122	Atub_Scaffold_1	1173441	1179893	Atub_Scaffold_1:1173441-1179893
AMATA_chromosomes_00124	123	Atub_Scaffold_1	1182030	1190202	Atub_Scaffold_1:1182030-1190202
AMATA_chromosomes_00125	124	Atub_Scaffold_1	1190377	1195578	Atub_Scaffold_1:1190377-1195578
AMATA_chromosomes_00126	125	Atub_Scaffold_1	1196587	1201352	Atub_Scaffold_1:1196587-1201352
AMATA_chromosomes_00127	126	Atub_Scaffold_1	1201811	1209834	Atub_Scaffold_1:1201811-1209834
AMATA_chromosomes_00128	127	Atub_Scaffold_1	1210771	1217478	Atub_Scaffold_1:1210771-1217478
AMATA_chromosomes_00129	128	Atub_Scaffold_1	1220342	1220761	Atub_Scaffold_1:1220342-1220761
AMATA_chromosomes_00130	129	Atub_Scaffold_1	1233522	1236951	Atub_Scaffold_1:1233522-1236951
AMATA_chromosomes_00131	130	Atub_Scaffold_1	1240922	1249253	Atub_Scaffold_1:1240922-1249253
AMATA_chromosomes_00132	131	Atub_Scaffold_1	1250216	1255354	Atub_Scaffold_1:1250216-1255354
AMATA_chromosomes_00133	132	Atub_Scaffold_1	1256605	1262311	Atub_Scaffold_1:1256605-1262311
AMATA_chromosomes_00134	133	Atub_Scaffold_1	1271181	1279086	Atub_Scaffold_1:1271181-1279086
AMATA_chromosomes_00135	134	Atub_Scaffold_1	1291176	1291415	Atub_Scaffold_1:1291176-1291415
AMATA_chromosomes_00136	135	Atub_Scaffold_1	1300461	1308837	Atub_Scaffold_1:1300461-1308837
AMATA_chromosomes_00137	136	Atub_Scaffold_1	1310747	1313382	Atub_Scaffold_1:1310747-1313382
AMATA_chromosomes_00138	137	Atub_Scaffold_1	1317004	1343524	Atub_Scaffold_1:1317004-1343524
AMATA_chromosomes_00139	138	Atub_Scaffold_1	1347406	1352123	Atub_Scaffold_1:1347406-1352123
AMATA_chromosomes_00140	139	Atub_Scaffold_1	1364618	1367397	Atub_Scaffold_1:1364618-1367397
AMATA_chromosomes_00141	140	Atub_Scaffold_1	1369386	1370816	Atub_Scaffold_1:1369386-1370816
AMATA_chromosomes_00142	141	Atub_Scaffold_1	1373195	1375366	Atub_Scaffold_1:1373195-1375366
AMATA_chromosomes_00143	142	Atub_Scaffold_1	1381410	1382923	Atub_Scaffold_1:1381410-1382923
AMATA_chromosomes_00144	143	Atub_Scaffold_1	1387494	1416966	Atub_Scaffold_1:1387494-1416966
AMATA_chromosomes_00145	144	Atub_Scaffold_1	1421937	1423905	Atub_Scaffold_1:1421937-1423905
AMATA_chromosomes_00146	145	Atub_Scaffold_1	1424838	1433200	Atub_Scaffold_1:1424838-1433200
AMATA_chromosomes_00147	146	Atub_Scaffold_1	1433971	1435397	Atub_Scaffold_1:1433971-1435397
AMATA_chromosomes_00148	147	Atub_Scaffold_1	1452476	1462468	Atub_Scaffold_1:1452476-1462468
AMATA_chromosomes_00149	148	Atub_Scaffold_1	1465700	1471407	Atub_Scaffold_1:1465700-1471407
AMATA_chromosomes_00150	149	Atub_Scaffold_1	1473007	1476466	Atub_Scaffold_1:1473007-1476466
AMATA_chromosomes_00151	150	Atub_Scaffold_1	1479709	1485844	Atub_Scaffold_1:1479709-1485844
AMATA_chromosomes_00152	151	Atub_Scaffold_1	1486828	1489044	Atub_Scaffold_1:1486828-1489044
AMATA_chromosomes_00153	152	Atub_Scaffold_1	1506272	1509749	Atub_Scaffold_1:1506272-1509749
AMATA_chromosomes_00154	153	Atub_Scaffold_1	1517561	1526908	Atub_Scaffold_1:1517561-1526908
AMATA_chromosomes_00155	154	Atub_Scaffold_1	1527929	1534094	Atub_Scaffold_1:1527929-1534094
AMATA_chromosomes_00156	155	Atub_Scaffold_1	1541013	1546679	Atub_Scaffold_1:1541013-1546679
AMATA_chromosomes_00157	156	Atub_Scaffold_1	1547983	1549948	Atub_Scaffold_1:1547983-1549948
AMATA_chromosomes_00158	157	Atub_Scaffold_1	1550980	1551852	Atub_Scaffold_1:1550980-1551852
AMATA_chromosomes_00159	158	Atub_Scaffold_1	1569135	1572754	Atub_Scaffold_1:1569135-1572754
AMATA_chromosomes_00160	159	Atub_Scaffold_1	1574093	1582255	Atub_Scaffold_1:1574093-1582255
AMATA_chromosomes_00161	160	Atub_Scaffold_1	1585540	1587567	Atub_Scaffold_1:1585540-1587567
AMATA_chromosomes_00162	161	Atub_Scaffold_1	1593560	1599255	Atub_Scaffold_1:1593560-1599255
AMATA_chromosomes_00163	162	Atub_Scaffold_1	1599416	1611278	Atub_Scaffold_1:1599416-1611278
AMATA_chromosomes_00164	163	Atub_Scaffold_1	1612129	1617271	Atub_Scaffold_1:1612129-1617271
AMATA_chromosomes_00165	164	Atub_Scaffold_1	1619296	1629874	Atub_Scaffold_1:1619296-1629874
AMATA_chromosomes_00166	165	Atub_Scaffold_1	1635196	1635306	Atub_Scaffold_1:1635196-1635306
AMATA_chromosomes_00167	166	Atub_Scaffold_1	1640431	1644981	Atub_Scaffold_1:1640431-1644981
AMATA_chromosomes_00168	167	Atub_Scaffold_1	1646610	1652732	Atub_Scaffold_1:1646610-1652732
AMATA_chromosomes_00169	168	Atub_Scaffold_1	1654329	1654775	Atub_Scaffold_1:1654329-1654775
AMATA_chromosomes_00170	169	Atub_Scaffold_1	1668750	1669960	Atub_Scaffold_1:1668750-1669960
AMATA_chromosomes_00171	170	Atub_Scaffold_1	1680118	1682941	Atub_Scaffold_1:1680118-1682941
AMATA_chromosomes_00172	171	Atub_Scaffold_1	1687192	1688893	Atub_Scaffold_1:1687192-1688893
AMATA_chromosomes_00173	172	Atub_Scaffold_1	1689619	1693679	Atub_Scaffold_1:1689619-1693679
AMATA_chromosomes_00174	173	Atub_Scaffold_1	1695142	1700867	Atub_Scaffold_1:1695142-1700867
AMATA_chromosomes_00175	174	Atub_Scaffold_1	1701776	1706384	Atub_Scaffold_1:1701776-1706384
AMATA_chromosomes_00176	175	Atub_Scaffold_1	1718455	1751942	Atub_Scaffold_1:1718455-1751942
AMATA_chromosomes_00177	176	Atub_Scaffold_1	1754282	1759470	Atub_Scaffold_1:1754282-1759470
AMATA_chromosomes_00178	177	Atub_Scaffold_1	1762090	1768603	Atub_Scaffold_1:1762090-1768603
AMATA_chromosomes_00179	178	Atub_Scaffold_1	1773255	1787251	Atub_Scaffold_1:1773255-1787251
AMATA_chromosomes_00180	179	Atub_Scaffold_1	1793209	1794224	Atub_Scaffold_1:1793209-1794224
AMATA_chromosomes_00181	180	Atub_Scaffold_1	1801309	1806722	Atub_Scaffold_1:1801309-1806722
AMATA_chromosomes_00182	181	Atub_Scaffold_1	1808699	1825192	Atub_Scaffold_1:1808699-1825192
AMATA_chromosomes_00183	182	Atub_Scaffold_1	1826736	1828532	Atub_Scaffold_1:1826736-1828532
AMATA_chromosomes_00184	183	Atub_Scaffold_1	1832172	1838829	Atub_Scaffold_1:1832172-1838829
AMATA_chromosomes_00185	184	Atub_Scaffold_1	1841688	1868753	Atub_Scaffold_1:1841688-1868753
AMATA_chromosomes_00186	185	Atub_Scaffold_1	1869930	1876541	Atub_Scaffold_1:1869930-1876541
AMATA_chromosomes_00187	186	Atub_Scaffold_1	1878558	1880793	Atub_Scaffold_1:1878558-1880793
AMATA_chromosomes_00188	187	Atub_Scaffold_1	1880759	1883005	Atub_Scaffold_1:1880759-1883005
AMATA_chromosomes_00189	188	Atub_Scaffold_1	1884341	1892728	Atub_Scaffold_1:1884341-1892728
AMATA_chromosomes_00190	189	Atub_Scaffold_1	1896222	1899571	Atub_Scaffold_1:1896222-1899571
AMATA_chromosomes_00191	190	Atub_Scaffold_1	1904821	1910198	Atub_Scaffold_1:1904821-1910198
AMATA_chromosomes_00192	191	Atub_Scaffold_1	1911635	1925769	Atub_Scaffold_1:1911635-1925769
AMATA_chromosomes_00193	192	Atub_Scaffold_1	1945734	1957569	Atub_Scaffold_1:1945734-1957569
AMATA_chromosomes_00194	193	Atub_Scaffold_1	1982425	1986006	Atub_Scaffold_1:1982425-1986006
AMATA_chromosomes_00195	194	Atub_Scaffold_1	1986160	1988244	Atub_Scaffold_1:1986160-1988244
AMATA_chromosomes_00196	195	Atub_Scaffold_1	1993926	1998379	Atub_Scaffold_1:1993926-1998379
AMATA_chromosomes_00197	196	Atub_Scaffold_1	1999363	2005626	Atub_Scaffold_1:1999363-2005626
AMATA_chromosomes_00198	197	Atub_Scaffold_1	2007724	2011543	Atub_Scaffold_1:2007724-2011543
AMATA_chromosomes_00199	198	Atub_Scaffold_1	2094287	2095199	Atub_Scaffold_1:2094287-2095199
AMATA_chromosomes_00200	199	Atub_Scaffold_1	2096250	2105773	Atub_Scaffold_1:2096250-2105773
AMATA_chromosomes_00201	200	Atub_Scaffold_1	2110862	2114632	Atub_Scaffold_1:2110862-2114632
AMATA_chromosomes_00202	201	Atub_Scaffold_1	2121298	2133719	Atub_Scaffold_1:2121298-2133719
AMATA_chromosomes_00203	202	Atub_Scaffold_1	2135791	2144244	Atub_Scaffold_1:2135791-2144244
AMATA_chromosomes_00204	203	Atub_Scaffold_1	2151836	2154783	Atub_Scaffold_1:2151836-2154783
AMATA_chromosomes_00205	204	Atub_Scaffold_1	2232517	2234129	Atub_Scaffold_1:2232517-2234129
AMATA_chromosomes_00206	205	Atub_Scaffold_1	2238289	2241259	Atub_Scaffold_1:2238289-2241259
AMATA_chromosomes_00207	206	Atub_Scaffold_1	2243513	2253467	Atub_Scaffold_1:2243513-2253467
AMATA_chromosomes_00208	207	Atub_Scaffold_1	2255728	2260685	Atub_Scaffold_1:2255728-2260685
AMATA_chromosomes_00209	208	Atub_Scaffold_1	2267414	2277235	Atub_Scaffold_1:2267414-2277235
AMATA_chromosomes_00210	209	Atub_Scaffold_1	2288003	2292893	Atub_Scaffold_1:2288003-2292893
AMATA_chromosomes_00211	210	Atub_Scaffold_1	2298204	2306891	Atub_Scaffold_1:2298204-2306891
AMATA_chromosomes_00212	211	Atub_Scaffold_1	2307798	2313805	Atub_Scaffold_1:2307798-2313805
AMATA_chromosomes_00213	212	Atub_Scaffold_1	2329325	2339513	Atub_Scaffold_1:2329325-2339513
AMATA_chromosomes_00214	213	Atub_Scaffold_1	2341651	2347551	Atub_Scaffold_1:2341651-2347551
AMATA_chromosomes_00215	214	Atub_Scaffold_1	2349627	2355308	Atub_Scaffold_1:2349627-2355308
AMATA_chromosomes_00216	215	Atub_Scaffold_1	2357754	2384229	Atub_Scaffold_1:2357754-2384229
AMATA_chromosomes_00217	216	Atub_Scaffold_1	2392258	2408359	Atub_Scaffold_1:2392258-2408359
AMATA_chromosomes_00218	217	Atub_Scaffold_1	2411431	2423154	Atub_Scaffold_1:2411431-2423154
AMATA_chromosomes_00219	218	Atub_Scaffold_1	2432902	2441623	Atub_Scaffold_1:2432902-2441623
AMATA_chromosomes_00220	219	Atub_Scaffold_1	2448416	2456907	Atub_Scaffold_1:2448416-2456907
AMATA_chromosomes_00221	220	Atub_Scaffold_1	2458698	2460006	Atub_Scaffold_1:2458698-2460006
AMATA_chromosomes_00222	221	Atub_Scaffold_1	2465954	2466846	Atub_Scaffold_1:2465954-2466846
AMATA_chromosomes_00223	222	Atub_Scaffold_1	2470474	2474521	Atub_Scaffold_1:2470474-2474521
AMATA_chromosomes_00224	223	Atub_Scaffold_1	2477580	2486145	Atub_Scaffold_1:2477580-2486145
AMATA_chromosomes_00225	224	Atub_Scaffold_1	2488549	2491837	Atub_Scaffold_1:2488549-2491837
AMATA_chromosomes_00226	225	Atub_Scaffold_1	2494798	2500429	Atub_Scaffold_1:2494798-2500429
AMATA_chromosomes_00227	226	Atub_Scaffold_1	2503746	2507590	Atub_Scaffold_1:2503746-2507590
AMATA_chromosomes_00228	227	Atub_Scaffold_1	2509127	2510318	Atub_Scaffold_1:2509127-2510318
AMATA_chromosomes_00229	228	Atub_Scaffold_1	2516723	2521687	Atub_Scaffold_1:2516723-2521687
AMATA_chromosomes_00230	229	Atub_Scaffold_1	2522725	2527642	Atub_Scaffold_1:2522725-2527642
AMATA_chromosomes_00231	230	Atub_Scaffold_1	2528779	2533161	Atub_Scaffold_1:2528779-2533161
AMATA_chromosomes_00232	231	Atub_Scaffold_1	2534510	2540536	Atub_Scaffold_1:2534510-2540536
AMATA_chromosomes_00233	232	Atub_Scaffold_1	2547045	2552621	Atub_Scaffold_1:2547045-2552621
AMATA_chromosomes_00234	233	Atub_Scaffold_1	2553207	2554612	Atub_Scaffold_1:2553207-2554612
AMATA_chromosomes_00235	234	Atub_Scaffold_1	2554230	2560620	Atub_Scaffold_1:2554230-2560620
AMATA_chromosomes_00236	235	Atub_Scaffold_1	2566512	2569808	Atub_Scaffold_1:2566512-2569808
AMATA_chromosomes_00237	236	Atub_Scaffold_1	2567715	2569759	Atub_Scaffold_1:2567715-2569759
AMATA_chromosomes_00238	237	Atub_Scaffold_1	2572829	2593636	Atub_Scaffold_1:2572829-2593636
AMATA_chromosomes_00239	238	Atub_Scaffold_1	2601074	2610487	Atub_Scaffold_1:2601074-2610487
AMATA_chromosomes_00240	239	Atub_Scaffold_1	2617631	2622997	Atub_Scaffold_1:2617631-2622997
AMATA_chromosomes_00241	240	Atub_Scaffold_1	2636675	2639619	Atub_Scaffold_1:2636675-2639619
AMATA_chromosomes_00242	241	Atub_Scaffold_1	2644798	2646543	Atub_Scaffold_1:2644798-2646543
AMATA_chromosomes_00243	242	Atub_Scaffold_1	2656232	2662641	Atub_Scaffold_1:2656232-2662641
AMATA_chromosomes_00244	243	Atub_Scaffold_1	2664361	2665538	Atub_Scaffold_1:2664361-2665538
AMATA_chromosomes_00245	244	Atub_Scaffold_1	2676734	2688786	Atub_Scaffold_1:2676734-2688786
AMATA_chromosomes_00246	245	Atub_Scaffold_1	2697076	2702469	Atub_Scaffold_1:2697076-2702469
AMATA_chromosomes_00247	246	Atub_Scaffold_1	2703349	2707826	Atub_Scaffold_1:2703349-2707826
AMATA_chromosomes_00248	247	Atub_Scaffold_1	2722506	2728859	Atub_Scaffold_1:2722506-2728859
AMATA_chromosomes_00249	248	Atub_Scaffold_1	2731739	2738654	Atub_Scaffold_1:2731739-2738654
AMATA_chromosomes_00250	249	Atub_Scaffold_1	2750825	2755052	Atub_Scaffold_1:2750825-2755052
AMATA_chromosomes_00251	250	Atub_Scaffold_1	2758427	2770295	Atub_Scaffold_1:2758427-2770295
AMATA_chromosomes_00252	251	Atub_Scaffold_1	2773555	2779402	Atub_Scaffold_1:2773555-2779402
AMATA_chromosomes_00253	252	Atub_Scaffold_1	2778508	2779924	Atub_Scaffold_1:2778508-2779924
AMATA_chromosomes_00254	253	Atub_Scaffold_1	2786536	2799677	Atub_Scaffold_1:2786536-2799677
AMATA_chromosomes_00255	254	Atub_Scaffold_1	2801454	2804773	Atub_Scaffold_1:2801454-2804773
AMATA_chromosomes_00256	255	Atub_Scaffold_1	2811542	2818911	Atub_Scaffold_1:2811542-2818911
