gene_ID	OF_ID	seqname	start	end	gea_gene
Qrob_P0001520.2	54	Qrob_Chr01	25134293	25151417	Qrob_Chr01:25134293-25151417
Qrob_P0001530.2	55	Qrob_Chr01	25159510	25169438	Qrob_Chr01:25159510-25169438
Qrob_P0001700.2	56	Qrob_Chr01	25530963	25532815	Qrob_Chr01:25530963-25532815
Qrob_P0001810.2	57	Qrob_Chr01	25665967	25666921	Qrob_Chr01:25665967-25666921
Qrob_P0001820.2	58	Qrob_Chr01	25671958	25672953	Qrob_Chr01:25671958-25672953
Qrob_P0001830.2	59	Qrob_Chr01	25695812	25696843	Qrob_Chr01:25695812-25696843
Qrob_P0001880.2	60	Qrob_Chr01	25913103	25915258	Qrob_Chr01:25913103-25915258
Qrob_P0001900.2	61	Qrob_Chr01	26047775	26054559	Qrob_Chr01:26047775-26054559
Qrob_P0001910.2	62	Qrob_Chr01	26059289	26060546	Qrob_Chr01:26059289-26060546
Qrob_P0001920.2	63	Qrob_Chr01	26064776	26071656	Qrob_Chr01:26064776-26071656
Qrob_P0001940.2	64	Qrob_Chr01	26122731	26128006	Qrob_Chr01:26122731-26128006
Qrob_P0001950.2	65	Qrob_Chr01	26146939	26148139	Qrob_Chr01:26146939-26148139
Qrob_P0001970.2	66	Qrob_Chr01	26201942	26202975	Qrob_Chr01:26201942-26202975
Qrob_P0001980.2	67	Qrob_Chr01	26205206	26207538	Qrob_Chr01:26205206-26207538
Qrob_P0002010.2	68	Qrob_Chr01	26248208	26251528	Qrob_Chr01:26248208-26251528
Qrob_P0002030.2	69	Qrob_Chr01	26288158	26292626	Qrob_Chr01:26288158-26292626
Qrob_P0002050.2	70	Qrob_Chr01	26307156	26316527	Qrob_Chr01:26307156-26316527
Qrob_P0002090.2	71	Qrob_Chr01	26368289	26370494	Qrob_Chr01:26368289-26370494
Qrob_P0002100.2	72	Qrob_Chr01	26398881	26400068	Qrob_Chr01:26398881-26400068
Qrob_P0002190.2	73	Qrob_Chr08	45282264	45285769	Qrob_Chr08:45282264-45285769
Qrob_P0002200.2	74	Qrob_Chr08	45297819	45300334	Qrob_Chr08:45297819-45300334
Qrob_P0002240.2	75	Qrob_Chr08	45361987	45366023	Qrob_Chr08:45361987-45366023
Qrob_P0002410.2	76	Qrob_Chr08	45576562	45582580	Qrob_Chr08:45576562-45582580
Qrob_P0002430.2	77	Qrob_Chr08	45610960	45617253	Qrob_Chr08:45610960-45617253
Qrob_P0002450.2	78	Qrob_Chr08	45625559	45630497	Qrob_Chr08:45625559-45630497
Qrob_P0002470.2	79	Qrob_Chr08	45642963	45648007	Qrob_Chr08:45642963-45648007
Qrob_P0002490.2	80	Qrob_Chr08	45673369	45676033	Qrob_Chr08:45673369-45676033
Qrob_P0002530.2	81	Qrob_Chr08	45977649	45980038	Qrob_Chr08:45977649-45980038
Qrob_P0002540.2	82	Qrob_Chr08	46025722	46027198	Qrob_Chr08:46025722-46027198
Qrob_P0002620.2	83	Qrob_Chr08	46307477	46311529	Qrob_Chr08:46307477-46311529
Qrob_P0002630.2	84	Qrob_Chr08	46317910	46320436	Qrob_Chr08:46317910-46320436
Qrob_P0002650.2	85	Qrob_Chr08	46330288	46332876	Qrob_Chr08:46330288-46332876
Qrob_P0002670.2	86	Qrob_Chr08	46344172	46350604	Qrob_Chr08:46344172-46350604
Qrob_P0002680.2	87	Qrob_Chr08	46369741	46377007	Qrob_Chr08:46369741-46377007
Qrob_P0002710.2	88	Qrob_Chr08	46392230	46394526	Qrob_Chr08:46392230-46394526
Qrob_P0002740.2	89	Qrob_Chr08	46480858	46481682	Qrob_Chr08:46480858-46481682
Qrob_P0002750.2	90	Qrob_Chr08	46485429	46486633	Qrob_Chr08:46485429-46486633
Qrob_P0002760.2	91	Qrob_Chr08	46487448	46488801	Qrob_Chr08:46487448-46488801
Qrob_P0002790.2	92	Qrob_Chr08	46506046	46507334	Qrob_Chr08:46506046-46507334
Qrob_P0002810.2	93	Qrob_Chr08	46515471	46518136	Qrob_Chr08:46515471-46518136
Qrob_P0002820.2	94	Qrob_Chr08	46520930	46524858	Qrob_Chr08:46520930-46524858
Qrob_P0002830.2	95	Qrob_Chr08	46528848	46529862	Qrob_Chr08:46528848-46529862
Qrob_P0002840.2	96	Qrob_Chr08	46535036	46537907	Qrob_Chr08:46535036-46537907
Qrob_P0002870.2	97	Qrob_Chr08	46546909	46549697	Qrob_Chr08:46546909-46549697
Qrob_P0002880.2	98	Qrob_Chr08	46576066	46576698	Qrob_Chr08:46576066-46576698
Qrob_P0002890.2	99	Qrob_Chr08	46595648	46596916	Qrob_Chr08:46595648-46596916
Qrob_P0002900.2	100	Qrob_Chr08	46598953	46600671	Qrob_Chr08:46598953-46600671
Qrob_P0002930.2	101	Qrob_Chr08	46630052	46631347	Qrob_Chr08:46630052-46631347
Qrob_P0002940.2	102	Qrob_Chr08	46637504	46641000	Qrob_Chr08:46637504-46641000
Qrob_P0002950.2	103	Qrob_Chr08	46643731	46653394	Qrob_Chr08:46643731-46653394
Qrob_P0002960.2	104	Qrob_Chr08	46671589	46675359	Qrob_Chr08:46671589-46675359
Qrob_P0003140.2	105	Qrob_Chr08	47142151	47148344	Qrob_Chr08:47142151-47148344
Qrob_P0003160.2	106	Qrob_Chr08	47162919	47165672	Qrob_Chr08:47162919-47165672
Qrob_P0003170.2	107	Qrob_Chr08	47214138	47214771	Qrob_Chr08:47214138-47214771
Qrob_P0003210.2	108	Qrob_Chr08	47311965	47317097	Qrob_Chr08:47311965-47317097
Qrob_P0003230.2	109	Qrob_Chr08	47344954	47350379	Qrob_Chr08:47344954-47350379
Qrob_P0003410.2	110	Qrob_Chr08	47652132	47654109	Qrob_Chr08:47652132-47654109
Qrob_P0003420.2	111	Qrob_Chr08	47658668	47662974	Qrob_Chr08:47658668-47662974
Qrob_P0003460.2	112	Qrob_Chr08	47721521	47724426	Qrob_Chr08:47721521-47724426
Qrob_P0003470.2	113	Qrob_Chr08	47725075	47726192	Qrob_Chr08:47725075-47726192
Qrob_P0003480.2	114	Qrob_Chr08	47732379	47739016	Qrob_Chr08:47732379-47739016
Qrob_P0003490.2	115	Qrob_Chr08	47741851	47743512	Qrob_Chr08:47741851-47743512
Qrob_P0003500.2	116	Qrob_Chr08	47754611	47759012	Qrob_Chr08:47754611-47759012
Qrob_P0003510.2	117	Qrob_Chr08	47768933	47770405	Qrob_Chr08:47768933-47770405
Qrob_P0003530.2	118	Qrob_Chr08	47774755	47778676	Qrob_Chr08:47774755-47778676
Qrob_P0003540.2	119	Qrob_Chr08	47785304	47786893	Qrob_Chr08:47785304-47786893
Qrob_P0003550.2	120	Qrob_Chr08	47791484	47801035	Qrob_Chr08:47791484-47801035
Qrob_P0003580.2	121	Qrob_Chr08	47818779	47820287	Qrob_Chr08:47818779-47820287
Qrob_P0003590.2	122	Qrob_Chr08	47823035	47826455	Qrob_Chr08:47823035-47826455
Qrob_P0003610.2	123	Qrob_Chr08	47834700	47838173	Qrob_Chr08:47834700-47838173
Qrob_P0003630.2	124	Qrob_Chr08	47858564	47864138	Qrob_Chr08:47858564-47864138
Qrob_P0003640.2	125	Qrob_Chr08	47870920	47878706	Qrob_Chr08:47870920-47878706
Qrob_P0003650.2	126	Qrob_Chr08	47882518	47887071	Qrob_Chr08:47882518-47887071
Qrob_P0003660.2	127	Qrob_Chr08	47889675	47893201	Qrob_Chr08:47889675-47893201
Qrob_P0003670.2	128	Qrob_Chr08	47901165	47903693	Qrob_Chr08:47901165-47903693
Qrob_P0003680.2	129	Qrob_Chr08	47908944	47912742	Qrob_Chr08:47908944-47912742
Qrob_P0003690.2	130	Qrob_Chr08	47914747	47921943	Qrob_Chr08:47914747-47921943
Qrob_P0004010.2	131	Qrob_Chr08	48307478	48316344	Qrob_Chr08:48307478-48316344
Qrob_P0004030.2	132	Qrob_Chr08	48328517	48331504	Qrob_Chr08:48328517-48331504
Qrob_P0004060.2	133	Qrob_Chr08	48372731	48373819	Qrob_Chr08:48372731-48373819
Qrob_P0004080.2	134	Qrob_Chr08	48401000	48404102	Qrob_Chr08:48401000-48404102
Qrob_P0004100.2	135	Qrob_Chr08	48420694	48426528	Qrob_Chr08:48420694-48426528
Qrob_P0004110.2	136	Qrob_Chr08	48431415	48435750	Qrob_Chr08:48431415-48435750
Qrob_P0004120.2	137	Qrob_Chr08	48439475	48444324	Qrob_Chr08:48439475-48444324
Qrob_P0004130.2	138	Qrob_Chr08	48449671	48450297	Qrob_Chr08:48449671-48450297
Qrob_P0004140.2	139	Qrob_Chr08	48480860	48486771	Qrob_Chr08:48480860-48486771
Qrob_P0004150.2	140	Qrob_Chr08	48493486	48494731	Qrob_Chr08:48493486-48494731
Qrob_P0004160.2	141	Qrob_Chr08	48502493	48506383	Qrob_Chr08:48502493-48506383
Qrob_P0004170.2	142	Qrob_Chr08	48520881	48524774	Qrob_Chr08:48520881-48524774
Qrob_P0004180.2	143	Qrob_Chr08	48529029	48532492	Qrob_Chr08:48529029-48532492
Qrob_P0004190.2	144	Qrob_Chr08	48562097	48566917	Qrob_Chr08:48562097-48566917
Qrob_P0004210.2	145	Qrob_Chr08	48584086	48585295	Qrob_Chr08:48584086-48585295
Qrob_P0004240.2	146	Qrob_Chr08	48611605	48613852	Qrob_Chr08:48611605-48613852
Qrob_P0004250.2	147	Qrob_Chr08	48620299	48623959	Qrob_Chr08:48620299-48623959
Qrob_P0004270.2	148	Qrob_Chr08	48641030	48647764	Qrob_Chr08:48641030-48647764
Qrob_P0004290.2	149	Qrob_Chr08	48694639	48705034	Qrob_Chr08:48694639-48705034
Qrob_P0004300.2	150	Qrob_Chr08	48729696	48731162	Qrob_Chr08:48729696-48731162
Qrob_P0004310.2	151	Qrob_Chr08	48750076	48754275	Qrob_Chr08:48750076-48754275
Qrob_P0004320.2	152	Qrob_Chr08	48815753	48816374	Qrob_Chr08:48815753-48816374
Qrob_P0004330.2	153	Qrob_Chr08	48825078	48827203	Qrob_Chr08:48825078-48827203
Qrob_P0004340.2	154	Qrob_Chr08	48869345	48873654	Qrob_Chr08:48869345-48873654
Qrob_P0004350.2	155	Qrob_Chr08	48890328	48890681	Qrob_Chr08:48890328-48890681
Qrob_P0004360.2	156	Qrob_Chr08	48894088	48899153	Qrob_Chr08:48894088-48899153
Qrob_P0004380.2	157	Qrob_Chr08	48955346	48955765	Qrob_Chr08:48955346-48955765
Qrob_P0004390.2	158	Qrob_Chr08	48981565	48987164	Qrob_Chr08:48981565-48987164
Qrob_P0004400.2	159	Qrob_Chr08	49009041	49012286	Qrob_Chr08:49009041-49012286
Qrob_P0004410.2	160	Qrob_Chr08	49023529	49025827	Qrob_Chr08:49023529-49025827
Qrob_P0004420.2	161	Qrob_Chr08	49058244	49068170	Qrob_Chr08:49058244-49068170
Qrob_P0004450.2	162	Qrob_Chr11	47768154	47768675	Qrob_Chr11:47768154-47768675
Qrob_P0004460.2	163	Qrob_Chr11	47822928	47824847	Qrob_Chr11:47822928-47824847
Qrob_P0004470.2	164	Qrob_Chr11	47826645	47827794	Qrob_Chr11:47826645-47827794
Qrob_P0004480.2	165	Qrob_Chr11	47828662	47829775	Qrob_Chr11:47828662-47829775
Qrob_P0004490.2	166	Qrob_Chr11	47841327	47845958	Qrob_Chr11:47841327-47845958
Qrob_P0004500.2	167	Qrob_Chr11	47855245	47859894	Qrob_Chr11:47855245-47859894
Qrob_P0004560.2	168	Qrob_Chr11	47935163	47935837	Qrob_Chr11:47935163-47935837
Qrob_P0004570.2	169	Qrob_Chr11	47966785	47967937	Qrob_Chr11:47966785-47967937
Qrob_P0004580.2	170	Qrob_Chr11	47979958	47984966	Qrob_Chr11:47979958-47984966
Qrob_P0004620.2	171	Qrob_Chr03	39224690	39233917	Qrob_Chr03:39224690-39233917
Qrob_P0004640.2	172	Qrob_Chr06	23838497	23841063	Qrob_Chr06:23838497-23841063
Qrob_P0004680.2	173	Qrob_Chr06	23776396	23781375	Qrob_Chr06:23776396-23781375
Qrob_P0004690.2	174	Qrob_Chr06	23760916	23768145	Qrob_Chr06:23760916-23768145
Qrob_P0004890.2	175	Qrob_Chr06	23144267	23147194	Qrob_Chr06:23144267-23147194
Qrob_P0004910.2	176	Qrob_Chr06	23077706	23082049	Qrob_Chr06:23077706-23082049
Qrob_P0004920.2	177	Qrob_Chr06	23064611	23071205	Qrob_Chr06:23064611-23071205
Qrob_P0004940.2	178	Qrob_Chr06	23009173	23013188	Qrob_Chr06:23009173-23013188
Qrob_P0004950.2	179	Qrob_Chr06	22990603	22994696	Qrob_Chr06:22990603-22994696
Qrob_P0005000.2	180	Qrob_Chr06	22940267	22940872	Qrob_Chr06:22940267-22940872
Qrob_P0005010.2	181	Qrob_Chr06	22921289	22929198	Qrob_Chr06:22921289-22929198
Qrob_P0005020.2	182	Qrob_Chr06	22907822	22916254	Qrob_Chr06:22907822-22916254
Qrob_P0005030.2	183	Qrob_Chr06	22878025	22880711	Qrob_Chr06:22878025-22880711
Qrob_P0005060.2	184	Qrob_Chr06	22853612	22862527	Qrob_Chr06:22853612-22862527
Qrob_P0005090.2	185	Qrob_Chr06	22801391	22802353	Qrob_Chr06:22801391-22802353
Qrob_P0005100.2	186	Qrob_Chr06	22780492	22786944	Qrob_Chr06:22780492-22786944
Qrob_P0005110.2	187	Qrob_Chr06	22772133	22776757	Qrob_Chr06:22772133-22776757
Qrob_P0005150.2	188	Qrob_Chr06	22626500	22628910	Qrob_Chr06:22626500-22628910
Qrob_P0005160.2	189	Qrob_Chr06	22589702	22591278	Qrob_Chr06:22589702-22591278
Qrob_P0005170.2	190	Qrob_Chr06	22569522	22577803	Qrob_Chr06:22569522-22577803
Qrob_P0005180.2	191	Qrob_Chr06	22544842	22551417	Qrob_Chr06:22544842-22551417
Qrob_P0005190.2	192	Qrob_Chr06	22536239	22540385	Qrob_Chr06:22536239-22540385
Qrob_P0005690.2	193	Qrob_Chr06	21333098	21340389	Qrob_Chr06:21333098-21340389
Qrob_P0005700.2	194	Qrob_Chr06	21317992	21329481	Qrob_Chr06:21317992-21329481
Qrob_P0005720.2	195	Qrob_Chr06	21292642	21295011	Qrob_Chr06:21292642-21295011
Qrob_P0005730.2	196	Qrob_Chr06	21276266	21277960	Qrob_Chr06:21276266-21277960
Qrob_P0005740.2	197	Qrob_Chr06	21260908	21264170	Qrob_Chr06:21260908-21264170
Qrob_P0005750.2	198	Qrob_Chr06	21251042	21254774	Qrob_Chr06:21251042-21254774
Qrob_P0005760.2	199	Qrob_Chr06	21243299	21248629	Qrob_Chr06:21243299-21248629
Qrob_P0005790.2	200	Qrob_Chr06	21187434	21189100	Qrob_Chr06:21187434-21189100
Qrob_P0005800.2	201	Qrob_Chr06	21162094	21165894	Qrob_Chr06:21162094-21165894
Qrob_P0005810.2	202	Qrob_Chr06	21151952	21153210	Qrob_Chr06:21151952-21153210
Qrob_P0005830.2	203	Qrob_Chr06	21105182	21110491	Qrob_Chr06:21105182-21110491
Qrob_P0005840.2	204	Qrob_Chr06	21087227	21090664	Qrob_Chr06:21087227-21090664
Qrob_P0005850.2	205	Qrob_Chr06	21074076	21076790	Qrob_Chr06:21074076-21076790
Qrob_P0005860.2	206	Qrob_Chr06	21067403	21070285	Qrob_Chr06:21067403-21070285
Qrob_P0005870.2	207	Qrob_Chr06	21055273	21060191	Qrob_Chr06:21055273-21060191
Qrob_P0005880.2	208	Qrob_Chr06	21037376	21039993	Qrob_Chr06:21037376-21039993
Qrob_P0005890.2	209	Qrob_Chr06	21028082	21034753	Qrob_Chr06:21028082-21034753
Qrob_P0005900.2	210	Qrob_Chr06	21018867	21023248	Qrob_Chr06:21018867-21023248
Qrob_P0005910.2	211	Qrob_Chr06	21006372	21009070	Qrob_Chr06:21006372-21009070
Qrob_P0005920.2	212	Qrob_Chr06	20997434	20999491	Qrob_Chr06:20997434-20999491
Qrob_P0005940.2	213	Qrob_Chr06	20967724	20970094	Qrob_Chr06:20967724-20970094
Qrob_P0005950.2	214	Qrob_Chr06	20930525	20936230	Qrob_Chr06:20930525-20936230
Qrob_P0006050.2	215	Qrob_Chr06	20541914	20548112	Qrob_Chr06:20541914-20548112
Qrob_P0006070.2	216	Qrob_Chr06	20516287	20516877	Qrob_Chr06:20516287-20516877
Qrob_P0006080.2	217	Qrob_Chr06	20498481	20500946	Qrob_Chr06:20498481-20500946
Qrob_P0006100.2	218	Qrob_Chr06	20428841	20431536	Qrob_Chr06:20428841-20431536
Qrob_P0006120.2	219	Qrob_Chr06	20421206	20422462	Qrob_Chr06:20421206-20422462
Qrob_P0006130.2	220	Qrob_Chr06	20394024	20402792	Qrob_Chr06:20394024-20402792
Qrob_P0006150.2	221	Qrob_Chr06	20353652	20359423	Qrob_Chr06:20353652-20359423
Qrob_P0006160.2	222	Qrob_Chr06	20349438	20350231	Qrob_Chr06:20349438-20350231
Qrob_P0006180.2	223	Qrob_Chr06	20335812	20336580	Qrob_Chr06:20335812-20336580
Qrob_P0006190.2	224	Qrob_Chr06	20332650	20333836	Qrob_Chr06:20332650-20333836
Qrob_P0006200.2	225	Qrob_Chr06	20318945	20325507	Qrob_Chr06:20318945-20325507
Qrob_P0006210.2	226	Qrob_Chr06	20315497	20317430	Qrob_Chr06:20315497-20317430
Qrob_P0006220.2	227	Qrob_Chr06	20308468	20312617	Qrob_Chr06:20308468-20312617
Qrob_P0006230.2	228	Qrob_Chr06	20292751	20298421	Qrob_Chr06:20292751-20298421
Qrob_P0006260.2	229	Qrob_Chr06	20219649	20221356	Qrob_Chr06:20219649-20221356
Qrob_P0006280.2	230	Qrob_Chr06	20187340	20188162	Qrob_Chr06:20187340-20188162
Qrob_P0006370.2	231	Qrob_Chr01	3046014	3052005	Qrob_Chr01:3046014-3052005
Qrob_P0006400.2	232	Qrob_Chr01	3029728	3031897	Qrob_Chr01:3029728-3031897
Qrob_P0006640.2	233	Qrob_Chr02	87944786	87946149	Qrob_Chr02:87944786-87946149
Qrob_P0006650.2	234	Qrob_Chr02	87939077	87941492	Qrob_Chr02:87939077-87941492
Qrob_P0006660.2	235	Qrob_Chr02	87934316	87936879	Qrob_Chr02:87934316-87936879
Qrob_P0006670.2	236	Qrob_Chr02	87928008	87930199	Qrob_Chr02:87928008-87930199
Qrob_P0006680.2	237	Qrob_Chr02	87923619	87924383	Qrob_Chr02:87923619-87924383
Qrob_P0006690.2	238	Qrob_Chr02	87912818	87913917	Qrob_Chr02:87912818-87913917
Qrob_P0006770.2	239	Qrob_Chr02	87770810	87772960	Qrob_Chr02:87770810-87772960
Qrob_P0007320.2	240	Qrob_Chr02	85817578	85826407	Qrob_Chr02:85817578-85826407
Qrob_P0007330.2	241	Qrob_Chr02	85794140	85797949	Qrob_Chr02:85794140-85797949
Qrob_P0007340.2	242	Qrob_Chr02	85781549	85783173	Qrob_Chr02:85781549-85783173
Qrob_P0007350.2	243	Qrob_Chr02	85775588	85777243	Qrob_Chr02:85775588-85777243
Qrob_P0007360.2	244	Qrob_Chr02	85771408	85773329	Qrob_Chr02:85771408-85773329
Qrob_P0007370.2	245	Qrob_Chr02	85747777	85750105	Qrob_Chr02:85747777-85750105
Qrob_P0007390.2	246	Qrob_Chr02	85723251	85724008	Qrob_Chr02:85723251-85724008
Qrob_P0007460.2	247	Qrob_Chr02	85627185	85627690	Qrob_Chr02:85627185-85627690
Qrob_P0007750.2	248	Qrob_Chr02	85075794	85077772	Qrob_Chr02:85075794-85077772
Qrob_P0007770.2	249	Qrob_Chr02	85056785	85059874	Qrob_Chr02:85056785-85059874
Qrob_P0007780.2	250	Qrob_Chr02	85040529	85041047	Qrob_Chr02:85040529-85041047
Qrob_P0007800.2	251	Qrob_Chr02	84998664	85002167	Qrob_Chr02:84998664-85002167
Qrob_P0007810.2	252	Qrob_Chr02	84991219	84994273	Qrob_Chr02:84991219-84994273
Qrob_P0007820.2	253	Qrob_Chr02	84988244	84988807	Qrob_Chr02:84988244-84988807
Qrob_P0007830.2	254	Qrob_Chr02	84969872	84977298	Qrob_Chr02:84969872-84977298
Qrob_P0007840.2	255	Qrob_Chr02	84961825	84962340	Qrob_Chr02:84961825-84962340
Qrob_P0007850.2	256	Qrob_Chr02	84944820	84948156	Qrob_Chr02:84944820-84948156
Qrob_P0007860.2	257	Qrob_Chr02	84933163	84936454	Qrob_Chr02:84933163-84936454
Qrob_P0007870.2	258	Qrob_Chr02	84928744	84929271	Qrob_Chr02:84928744-84929271
Qrob_P0007880.2	259	Qrob_Chr02	84876511	84881899	Qrob_Chr02:84876511-84881899
Qrob_P0007890.2	260	Qrob_Chr02	84864409	84868928	Qrob_Chr02:84864409-84868928
Qrob_P0007900.2	261	Qrob_Chr02	84852586	84853893	Qrob_Chr02:84852586-84853893
Qrob_P0007910.2	262	Qrob_Chr02	84825337	84827335	Qrob_Chr02:84825337-84827335
Qrob_P0007920.2	263	Qrob_Chr02	84808644	84809327	Qrob_Chr02:84808644-84809327
Qrob_P0007930.2	264	Qrob_Chr02	84798629	84799368	Qrob_Chr02:84798629-84799368
Qrob_P0007940.2	265	Qrob_Chr02	84791753	84792310	Qrob_Chr02:84791753-84792310
Qrob_P0007950.2	266	Qrob_Chr02	84781413	84782098	Qrob_Chr02:84781413-84782098
Qrob_P0007960.2	267	Qrob_Chr02	84763629	84764477	Qrob_Chr02:84763629-84764477
Qrob_P0007970.2	268	Qrob_Chr02	84743328	84743815	Qrob_Chr02:84743328-84743815
Qrob_P0007980.2	269	Qrob_Chr02	84739410	84742126	Qrob_Chr02:84739410-84742126
Qrob_P0007990.2	270	Qrob_Chr02	84725631	84733104	Qrob_Chr02:84725631-84733104
Qrob_P0008000.2	271	Qrob_Chr02	84705046	84712083	Qrob_Chr02:84705046-84712083
Qrob_P0008010.2	272	Qrob_Chr02	84698349	84701803	Qrob_Chr02:84698349-84701803
Qrob_P0008020.2	273	Qrob_Chr02	84686100	84687805	Qrob_Chr02:84686100-84687805
Qrob_P0008030.2	274	Qrob_Chr02	84680563	84682921	Qrob_Chr02:84680563-84682921
Qrob_P0008040.2	275	Qrob_Chr02	84658668	84663869	Qrob_Chr02:84658668-84663869
Qrob_P0008070.2	276	Qrob_Chr02	84633561	84636328	Qrob_Chr02:84633561-84636328
Qrob_P0008080.2	277	Qrob_Chr02	84626805	84627286	Qrob_Chr02:84626805-84627286
