## METRICS CLASS	picard.analysis.CollectWgsMetricsWithNonZeroCoverage$WgsMetricsWithNonZeroCoverage
CATEGORY	GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
WHOLE_GENOME	653587999	9.006013	11.374805	7	7	0	0.056154	0	0.005525	0.029622	0.022791	0.059981	0.174073	0.72087	0.568538	0.420518	0.260085	0.115578	0.047655	0.025555	0.0109	0.005527	0.003197	0.002065	0.001485	0.001168	0.000984	?	?	?	0.652385	5	Atuberculatus_15_7
NON_ZERO_REGIONS	471151732	12.493263	11.658436	11	6	0	0.056154	0	0.005525	0.029622	0.022791	0.059981	0.174073	1	0.788684	0.583348	0.360793	0.160331	0.066107	0.03545	0.015121	0.007667	0.004435	0.002864	0.002061	0.001621	0.001365	3.123316	6.246631	12.493263	0.902018	10	Atuberculatus_15_7
WHOLE_GENOME	653587999	5.514888	13.599137	0	0	0	0.090518	0	0.018123	0.022605	0.031343	0.11701	0.279598	0.37991	0.269188	0.221061	0.167643	0.097874	0.04461	0.023344	0.012943	0.008523	0.00623	0.0048	0.003853	0.003186	0.002704	?	?	?	0.331683	2	Atuberculatus_16_1
NON_ZERO_REGIONS	248304583	14.516303	18.871226	13	8	0	0.090518	0	0.018123	0.022605	0.031343	0.11701	0.279598	1	0.708558	0.581878	0.44127	0.257623	0.117423	0.061446	0.034068	0.022435	0.0164	0.012635	0.010142	0.008387	0.007117	7.258151	14.516303	14.516303	0.868281	9	Atuberculatus_16_1
WHOLE_GENOME	653587999	6.127985	9.143509	4	4	0	0.059743	0	0.005956	0.028353	0.023646	0.051149	0.168848	0.691787	0.491789	0.267724	0.092911	0.031947	0.015866	0.009317	0.004018	0.002145	0.001404	0.001074	0.000912	0.000813	0.000751	?	?	?	0.602173	4	Atuberculatus_16_2
NON_ZERO_REGIONS	452143702	8.858196	9.831944	8	4	0	0.059743	0	0.005956	0.028353	0.023646	0.051149	0.168848	1	0.710896	0.387004	0.134306	0.046181	0.022935	0.013468	0.005809	0.003101	0.00203	0.001552	0.001318	0.001176	0.001086	2.952732	4.429098	8.858196	0.867308	9	Atuberculatus_16_2
WHOLE_GENOME	653587999	7.971775	10.852455	6	6	0	0.059523	0	0.00621	0.030296	0.024795	0.064235	0.185058	0.702558	0.538617	0.374246	0.199402	0.07843	0.035058	0.020403	0.009005	0.004732	0.002873	0.001962	0.001466	0.001184	0.001013	?	?	?	0.628667	4	Atuberculatus_16_3
NON_ZERO_REGIONS	459183520	11.346785	11.372906	10	5	0	0.059523	0	0.00621	0.030296	0.024795	0.064235	0.185058	1	0.766652	0.53269	0.283822	0.111635	0.049901	0.029041	0.012817	0.006735	0.00409	0.002793	0.002086	0.001685	0.001442	2.836696	5.673392	11.346785	0.891631	10	Atuberculatus_16_3
WHOLE_GENOME	653587999	5.836803	14.149755	0	0	0	0.094199	0	0.022156	0.025036	0.028864	0.109876	0.280131	0.3872	0.271689	0.225543	0.178357	0.114095	0.056025	0.027728	0.014395	0.009449	0.006862	0.005265	0.00421	0.003475	0.002943	?	?	?	0.336909	2	Atuberculatus_16_5
NON_ZERO_REGIONS	253069471	15.074376	19.437969	13	9	0	0.094199	0	0.022156	0.025036	0.028864	0.109876	0.280131	1	0.701675	0.582497	0.460633	0.294666	0.144692	0.071612	0.037178	0.024403	0.017723	0.013598	0.010872	0.008976	0.007601	7.537188	15.074376	15.074376	0.864411	9	Atuberculatus_16_5
WHOLE_GENOME	653587999	5.12261	12.876341	0	0	0	0.09548	0	0.023806	0.027623	0.027514	0.102142	0.276564	0.382794	0.263378	0.212047	0.151273	0.079748	0.035075	0.019701	0.011202	0.007435	0.00543	0.004179	0.003366	0.0028	0.002388	?	?	?	0.329772	2	Atuberculatus_16_6
NON_ZERO_REGIONS	250189500	13.382162	17.961097	11	8	0	0.09548	0	0.023806	0.027623	0.027514	0.102142	0.276564	1	0.688042	0.553947	0.395181	0.208331	0.091629	0.051467	0.029263	0.019423	0.014185	0.010918	0.008794	0.007314	0.006238	6.691081	13.382162	13.382162	0.855161	8	Atuberculatus_16_6
WHOLE_GENOME	653587999	7.513982	10.433689	5	5	0	0.057713	0	0.004932	0.032942	0.03121	0.063104	0.189902	0.698759	0.528698	0.353528	0.173387	0.064011	0.028916	0.016838	0.007327	0.003871	0.002394	0.001671	0.001274	0.001058	0.00093	?	?	?	0.621898	4	Atuberculatus_16_7
NON_ZERO_REGIONS	456700796	10.753317	10.998157	10	5	0	0.057713	0	0.004932	0.032942	0.03121	0.063104	0.189902	1	0.756624	0.505937	0.248135	0.091607	0.041382	0.024098	0.010486	0.005539	0.003426	0.002391	0.001824	0.001514	0.001331	2.688329	5.376659	10.753317	0.886584	9	Atuberculatus_16_7
WHOLE_GENOME	653587999	12.488652	13.409808	11	10	0	0.047209	0	0.003603	0.034012	0.030254	0.042747	0.157826	0.755577	0.634583	0.530469	0.41664	0.284434	0.145461	0.062992	0.019845	0.009485	0.005157	0.003128	0.00207	0.001499	0.001173	?	?	?	0.701776	5	Atuberculatus_16_8
NON_ZERO_REGIONS	493836114	16.528627	13.085065	16	7	0	0.047209	0	0.003603	0.034012	0.030254	0.042747	0.157826	1	0.839866	0.702071	0.551419	0.376446	0.192517	0.083369	0.026265	0.012554	0.006826	0.00414	0.00274	0.001983	0.001552	2.754771	8.264313	16.528627	0.926017	11	Atuberculatus_16_8
WHOLE_GENOME	653587999	4.976727	12.597284	0	0	0	0.093723	0	0.021963	0.030128	0.028593	0.09045	0.264858	0.375011	0.261588	0.209274	0.145872	0.07377	0.031913	0.018438	0.010494	0.006957	0.005054	0.0039	0.003146	0.002619	0.00224	?	?	?	0.324571	2	Atuberculatus_16_9
NON_ZERO_REGIONS	245102849	13.270873	17.69447	11	7	0	0.093723	0	0.021963	0.030128	0.028593	0.09045	0.264858	1	0.697547	0.558048	0.38898	0.196713	0.0851	0.049166	0.027983	0.018552	0.013478	0.0104	0.008388	0.006985	0.005972	6.635437	13.270873	13.270873	0.859077	9	Atuberculatus_16_9
WHOLE_GENOME	653587999	6.580898	10.035677	5	5	0	0.057118	0	0.00516	0.034409	0.032158	0.04338	0.172225	0.70364	0.509723	0.286992	0.105383	0.037685	0.019661	0.012441	0.006451	0.004147	0.003028	0.002384	0.00195	0.0016	0.001306	?	?	?	0.616567	4	Atuberculatus_17_10
NON_ZERO_REGIONS	459890828	9.352646	10.826392	8	4	0	0.057118	0	0.00516	0.034409	0.032158	0.04338	0.172225	1	0.724409	0.407868	0.149768	0.053557	0.027942	0.017681	0.009167	0.005893	0.004304	0.003388	0.002772	0.002274	0.001856	3.117549	4.676323	9.352646	0.872732	9	Atuberculatus_17_10
WHOLE_GENOME	653587999	7.279611	10.28971	5	5	0	0.061156	0	0.006181	0.033963	0.026265	0.070371	0.197936	0.695687	0.519962	0.339147	0.158763	0.058537	0.027602	0.016457	0.007328	0.00391	0.002405	0.001668	0.001267	0.001043	0.000904	?	?	?	0.615941	4	Atuberculatus_17_11
NON_ZERO_REGIONS	454692857	10.463913	10.902838	9	5	0	0.061156	0	0.006181	0.033963	0.026265	0.070371	0.197936	1	0.747407	0.487499	0.22821	0.084142	0.039676	0.023656	0.010533	0.00562	0.003456	0.002398	0.001821	0.001499	0.001299	3.487971	5.231956	10.463913	0.881723	9	Atuberculatus_17_11
WHOLE_GENOME	653587999	8.009868	11.176543	6	6	0	0.058025	0	0.005213	0.034498	0.030609	0.0576	0.185945	0.708822	0.543456	0.371135	0.192774	0.074707	0.034409	0.020877	0.010169	0.006038	0.004045	0.002856	0.002108	0.001637	0.001319	?	?	?	0.634136	4	Atuberculatus_17_1
NON_ZERO_REGIONS	463277450	11.300255	11.791819	10	5	0	0.058025	0	0.005213	0.034498	0.030609	0.0576	0.185945	1	0.766703	0.523594	0.271964	0.105396	0.048544	0.029454	0.014346	0.008518	0.005706	0.00403	0.002974	0.00231	0.001861	2.825064	5.650128	11.300255	0.891214	10	Atuberculatus_17_1
WHOLE_GENOME	653587999	7.483513	10.907911	5	5	0	0.060149	0	0.00612	0.034112	0.025525	0.069385	0.195291	0.690667	0.520161	0.346506	0.165402	0.062662	0.030893	0.019255	0.009459	0.005555	0.003679	0.002605	0.001958	0.001542	0.001265	?	?	?	0.613456	4	Atuberculatus_17_3
NON_ZERO_REGIONS	451411594	10.835199	11.660006	10	5	0	0.060149	0	0.00612	0.034112	0.025525	0.069385	0.195291	1	0.753129	0.501697	0.239482	0.090727	0.044729	0.027879	0.013695	0.008043	0.005326	0.003772	0.002835	0.002233	0.001831	2.7088	5.417599	10.835199	0.884561	9	Atuberculatus_17_3
WHOLE_GENOME	653587999	7.28243	10.506209	5	5	0	0.057393	0	0.005679	0.035133	0.028289	0.06557	0.192064	0.712192	0.529566	0.331878	0.146961	0.052926	0.025547	0.015767	0.007864	0.004856	0.003396	0.002567	0.00202	0.0016	0.001288	?	?	?	0.629248	4	Atuberculatus_17_4
NON_ZERO_REGIONS	465480212	10.225373	11.175607	9	5	0	0.057393	0	0.005679	0.035133	0.028289	0.06557	0.192064	1	0.743572	0.465994	0.206351	0.074314	0.035871	0.022139	0.011043	0.006818	0.004769	0.003604	0.002836	0.002247	0.001808	3.408458	5.112687	10.225373	0.879949	9	Atuberculatus_17_4
WHOLE_GENOME	653587999	8.221328	11.639657	6	6	0	0.061521	0	0.006618	0.034139	0.024623	0.059099	0.185999	0.704889	0.540221	0.377583	0.205537	0.083577	0.038587	0.023545	0.011737	0.006972	0.004656	0.003404	0.002614	0.002053	0.001643	?	?	?	0.63023	4	Atuberculatus_17_6
NON_ZERO_REGIONS	460706914	11.663297	12.331184	10	5	0	0.061521	0	0.006618	0.034139	0.024623	0.059099	0.185999	1	0.766392	0.535663	0.291588	0.118568	0.054742	0.033402	0.01665	0.00989	0.006606	0.004829	0.003708	0.002913	0.002331	2.915824	5.831648	11.663297	0.890521	10	Atuberculatus_17_6
WHOLE_GENOME	653587999	8.721289	12.120862	6	6	0	0.05727	0	0.00506	0.027722	0.033357	0.053237	0.176645	0.716952	0.558586	0.396352	0.229076	0.099202	0.044302	0.025943	0.012643	0.007495	0.005034	0.003715	0.00294	0.002417	0.002008	?	?	?	0.646698	5	Atuberculatus_17_7
NON_ZERO_REGIONS	468590926	12.164405	12.768445	11	5	0	0.05727	0	0.00506	0.027722	0.033357	0.053237	0.176645	1	0.779113	0.552829	0.319515	0.138366	0.061792	0.036185	0.017635	0.010454	0.007022	0.005181	0.0041	0.003371	0.002801	3.041101	6.082203	12.164405	0.899234	10	Atuberculatus_17_7
WHOLE_GENOME	653587999	9.220157	13.548935	7	7	0	0.056598	0	0.005765	0.028419	0.032294	0.068066	0.191142	0.721191	0.564313	0.410686	0.249831	0.11366	0.050695	0.029357	0.014477	0.008792	0.006153	0.004736	0.003887	0.003308	0.002899	?	?	?	0.651379	5	Atuberculatus_17_9
NON_ZERO_REGIONS	471361689	12.784629	14.455862	11	6	0	0.056598	0	0.005765	0.028419	0.032294	0.068066	0.191142	1	0.782473	0.569456	0.346414	0.157601	0.070294	0.040706	0.020073	0.012191	0.008532	0.006567	0.005389	0.004587	0.004019	3.196157	6.392314	12.784629	0.9003	10	Atuberculatus_17_9
WHOLE_GENOME	653587999	10.083694	12.235137	8	8	0	0.052302	0	0.004156	0.026657	0.034152	0.066045	0.183312	0.735812	0.594562	0.455411	0.308303	0.16087	0.070065	0.035436	0.014901	0.007623	0.004346	0.002723	0.00188	0.001419	0.001154	?	?	?	0.673252	5	Atuberculatus_18_11
NON_ZERO_REGIONS	480917932	13.704171	12.402868	13	6	0	0.052302	0	0.004156	0.026657	0.034152	0.066045	0.183312	1	0.808035	0.618923	0.418997	0.218629	0.095222	0.048159	0.020251	0.01036	0.005907	0.0037	0.002555	0.001929	0.001568	2.740834	6.852086	13.704171	0.912535	11	Atuberculatus_18_11
WHOLE_GENOME	653587999	7.164236	12.419065	5	5	0	0.053704	0	0.004341	0.028468	0.028812	0.061628	0.176953	0.702296	0.521934	0.313817	0.12561	0.045625	0.023676	0.015085	0.007954	0.0053	0.004105	0.003474	0.003099	0.002846	0.002653	?	?	?	0.621015	4	Atuberculatus_18_15
NON_ZERO_REGIONS	459012085	10.201166	13.734359	9	4	0	0.053704	0	0.004341	0.028468	0.028812	0.061628	0.176953	1	0.743182	0.446844	0.178856	0.064966	0.033713	0.021479	0.011325	0.007546	0.005845	0.004946	0.004413	0.004053	0.003777	3.400389	5.100583	10.201166	0.881358	9	Atuberculatus_18_15
WHOLE_GENOME	653587999	12.343692	14.350119	10	10	0	0.054361	0	0.005611	0.029983	0.021339	0.041769	0.153063	0.741506	0.610386	0.507986	0.399246	0.272841	0.145342	0.069266	0.02616	0.014081	0.00841	0.005406	0.00366	0.002589	0.001913	?	?	?	0.683593	5	Atuberculatus_18_16
NON_ZERO_REGIONS	484639527	16.646783	14.355501	16	8	0	0.054361	0	0.005611	0.029983	0.021339	0.041769	0.153063	1	0.823171	0.685074	0.538426	0.367956	0.196009	0.093412	0.03528	0.01899	0.011342	0.00729	0.004936	0.003492	0.00258	3.329357	8.323391	16.646783	0.918923	11	Atuberculatus_18_16
WHOLE_GENOME	653587999	13.425167	15.853944	11	10	0	0.053362	0	0.004869	0.029076	0.025246	0.064376	0.176929	0.756132	0.629337	0.529729	0.422189	0.306329	0.179184	0.088979	0.031973	0.017737	0.011091	0.007616	0.005609	0.00434	0.003482	?	?	?	0.700342	5	Atuberculatus_18_1
NON_ZERO_REGIONS	494198713	17.755061	15.985455	17	8	0	0.053362	0	0.004869	0.029076	0.025246	0.064376	0.176929	1	0.832311	0.700577	0.558353	0.405127	0.236974	0.117677	0.042285	0.023458	0.014668	0.010073	0.007418	0.005739	0.004605	2.959177	8.87753	17.755061	0.923428	11	Atuberculatus_18_1
WHOLE_GENOME	653587999	7.016261	10.496664	5	5	0	0.050745	0	0.003965	0.026246	0.033883	0.087443	0.202282	0.720333	0.529086	0.313023	0.12448	0.043957	0.021798	0.013391	0.00671	0.004316	0.003232	0.00263	0.002239	0.001937	0.001669	?	?	?	0.634442	4	Atuberculatus_18_2
NON_ZERO_REGIONS	470800709	9.740308	11.243843	8	4	0	0.050745	0	0.003965	0.026246	0.033883	0.087443	0.202282	1	0.734503	0.434554	0.17281	0.061023	0.03026	0.018591	0.009315	0.005992	0.004487	0.003651	0.003109	0.002689	0.002317	3.246769	4.870154	9.740308	0.877996	9	Atuberculatus_18_2
WHOLE_GENOME	653587999	13.226615	15.388793	10	10	0	0.056864	0	0.005421	0.029774	0.021152	0.070919	0.184129	0.74779	0.617517	0.519163	0.415429	0.305571	0.183765	0.093296	0.033111	0.01781	0.010489	0.006667	0.004495	0.00319	0.002387	?	?	?	0.690389	5	Atuberculatus_18_3
NON_ZERO_REGIONS	488746565	17.687607	15.420187	16	8	0	0.056864	0	0.005421	0.029774	0.021152	0.070919	0.184129	1	0.825789	0.694263	0.555543	0.408632	0.245744	0.124762	0.044279	0.023817	0.014026	0.008916	0.006011	0.004266	0.003192	3.537521	8.843803	17.687607	0.92022	11	Atuberculatus_18_3
WHOLE_GENOME	653587999	5.983599	8.790088	4	4	0	0.052678	0	0.0043	0.026498	0.037404	0.071139	0.192019	0.703749	0.49522	0.252212	0.08216	0.028554	0.014131	0.008081	0.003286	0.001743	0.001166	0.000914	0.000793	0.000725	0.000681	?	?	?	0.611734	4	Atuberculatus_19_1_1
NON_ZERO_REGIONS	459962203	8.502456	9.400795	7	4	0	0.052678	0	0.0043	0.026498	0.037404	0.071139	0.192019	1	0.703687	0.358383	0.116747	0.040574	0.020079	0.011483	0.00467	0.002477	0.001657	0.001299	0.001127	0.00103	0.000967	2.834152	4.251228	8.502456	0.866472	9	Atuberculatus_19_1_1
WHOLE_GENOME	653587999	6.255981	9.084448	5	5	0	0.053874	0	0.004499	0.028164	0.030272	0.066435	0.183244	0.704149	0.504169	0.273155	0.095588	0.032771	0.016088	0.009321	0.003878	0.002048	0.001342	0.001032	0.000872	0.000775	0.000718	?	?	?	0.614702	4	Atuberculatus_19_1_3
NON_ZERO_REGIONS	460223470	8.884454	9.687557	8	4	0	0.053874	0	0.004499	0.028164	0.030272	0.066435	0.183244	1	0.715997	0.387922	0.135749	0.046539	0.022847	0.013237	0.005507	0.002908	0.001906	0.001466	0.001239	0.0011	0.00102	2.961485	4.442227	8.884454	0.870029	9	Atuberculatus_19_1_3
WHOLE_GENOME	653587999	7.200358	13.372075	5	5	0	0.057367	0	0.00514	0.030844	0.023955	0.059098	0.176403	0.699112	0.515136	0.311516	0.126593	0.046076	0.023848	0.015309	0.008276	0.005652	0.004437	0.003759	0.003341	0.003066	0.002865	?	?	?	0.615979	4	Atuberculatus_19_3
NON_ZERO_REGIONS	456931116	10.299293	14.96175	9	4	0	0.057367	0	0.00514	0.030844	0.023955	0.059098	0.176403	1	0.736844	0.445588	0.181076	0.065906	0.034111	0.021898	0.011837	0.008085	0.006346	0.005377	0.004779	0.004385	0.004097	3.433098	5.149646	10.299293	0.877761	9	Atuberculatus_19_3
WHOLE_GENOME	653587999	9.595192	12.248644	7	7	0	0.055358	0	0.004888	0.030086	0.027203	0.065208	0.182743	0.7309	0.581992	0.4362	0.28129	0.135219	0.057907	0.031159	0.014195	0.007899	0.005004	0.003475	0.002542	0.001926	0.001519	?	?	?	0.664559	5	Atuberculatus_19_4
NON_ZERO_REGIONS	477707549	13.127911	12.605128	12	6	0	0.055358	0	0.004888	0.030086	0.027203	0.065208	0.182743	1	0.796267	0.596798	0.384854	0.185003	0.079227	0.042631	0.019421	0.010808	0.006846	0.004754	0.003478	0.002636	0.002079	3.281978	6.563955	13.127911	0.906289	10	Atuberculatus_19_4
WHOLE_GENOME	653587999	8.438997	11.575342	6	6	0	0.053827	0	0.004611	0.031959	0.026686	0.068617	0.1857	0.724331	0.563968	0.395638	0.212146	0.081977	0.035711	0.020849	0.009842	0.005856	0.004094	0.003162	0.002588	0.002179	0.001848	?	?	?	0.652237	5	Atuberculatus_19_5
NON_ZERO_REGIONS	473413945	11.650749	12.14756	10	5	0	0.053827	0	0.004611	0.031959	0.026686	0.068617	0.1857	1	0.778605	0.546212	0.292885	0.113176	0.049302	0.028784	0.013588	0.008084	0.005652	0.004365	0.003574	0.003008	0.002551	2.912687	5.825375	11.650749	0.897309	10	Atuberculatus_19_5
WHOLE_GENOME	653587999	7.883505	17.656395	0	0	0	0.093877	0	0.021476	0.035524	0.026501	0.109419	0.286797	0.431902	0.289034	0.247524	0.216895	0.182582	0.136721	0.084827	0.026996	0.016473	0.011843	0.008881	0.007082	0.005787	0.004831	?	?	?	0.366668	2	Atuberculatus_19_6
NON_ZERO_REGIONS	282286155	18.252981	23.076588	15	13	0	0.093877	0	0.021476	0.035524	0.026501	0.109419	0.286797	1	0.669213	0.573101	0.502185	0.422739	0.316554	0.196404	0.062504	0.038141	0.02742	0.020562	0.016397	0.013398	0.011185	9.126491	18.252981	18.252981	0.838799	8	Atuberculatus_19_6
WHOLE_GENOME	653587999	10.75295	12.713313	9	9	0	0.055359	0	0.005594	0.030147	0.022096	0.073931	0.187126	0.745429	0.602669	0.476387	0.340889	0.193954	0.087342	0.042121	0.016995	0.00868	0.00497	0.003136	0.002168	0.001616	0.001274	?	?	?	0.681766	5	Atuberculatus_27_10
NON_ZERO_REGIONS	487203724	14.425175	12.80052	13	7	0	0.055359	0	0.005594	0.030147	0.022096	0.073931	0.187126	1	0.808485	0.639077	0.457306	0.26019	0.117169	0.056506	0.0228	0.011645	0.006667	0.004207	0.002909	0.002168	0.00171	2.885035	7.212588	14.425175	0.91157	11	Atuberculatus_27_10
WHOLE_GENOME	653587999	8.587883	10.997202	7	7	0	0.054731	0	0.004703	0.030385	0.024815	0.075676	0.190311	0.727065	0.568339	0.405033	0.230004	0.093629	0.039547	0.022076	0.009459	0.004856	0.002867	0.001883	0.001369	0.001092	0.000939	?	?	?	0.655402	5	Atuberculatus_27_2
NON_ZERO_REGIONS	475201144	11.811708	11.325146	11	5	0	0.054731	0	0.004703	0.030385	0.024815	0.075676	0.190311	1	0.781689	0.557079	0.316346	0.128777	0.054393	0.030364	0.013009	0.006679	0.003944	0.002589	0.001882	0.001502	0.001292	2.952927	5.905854	11.811708	0.898398	10	Atuberculatus_27_2
WHOLE_GENOME	653587999	9.747732	12.490679	7	7	0	0.05662	0	0.005637	0.030084	0.022951	0.045553	0.160845	0.737181	0.586741	0.440125	0.285954	0.139408	0.059828	0.031999	0.014746	0.00838	0.005389	0.003807	0.002876	0.002279	0.001855	?	?	?	0.669743	5	Atuberculatus_27_3
NON_ZERO_REGIONS	481812601	13.222985	12.871943	12	6	0	0.05662	0	0.005637	0.030084	0.022951	0.045553	0.160845	1	0.795925	0.597039	0.387901	0.189109	0.081157	0.043408	0.020003	0.011368	0.007311	0.005164	0.003902	0.003091	0.002516	3.305746	6.611492	13.222985	0.905513	10	Atuberculatus_27_3
WHOLE_GENOME	653587999	6.821183	9.453559	5	5	0	0.055417	0	0.005119	0.031516	0.0246	0.043329	0.15998	0.706065	0.525267	0.317336	0.12428	0.042022	0.019864	0.011398	0.004667	0.00239	0.001498	0.001107	0.000913	0.00081	0.000751	?	?	?	0.623954	4	Atuberculatus_27_4
NON_ZERO_REGIONS	461475904	9.660836	9.956954	9	4	0	0.055417	0	0.005119	0.031516	0.0246	0.043329	0.15998	1	0.743935	0.449443	0.176018	0.059516	0.028133	0.016144	0.00661	0.003385	0.002121	0.001568	0.001293	0.001148	0.001063	3.220279	4.830418	9.660836	0.880436	9	Atuberculatus_27_4
WHOLE_GENOME	653587999	6.899799	9.470378	5	5	0	0.055103	0	0.00518	0.032295	0.022939	0.048835	0.164352	0.71035	0.529074	0.32202	0.129735	0.042913	0.019653	0.011213	0.004561	0.002323	0.001449	0.001066	0.000883	0.000792	0.000738	?	?	?	0.628265	4	Atuberculatus_27_5
NON_ZERO_REGIONS	464276109	9.713241	9.946425	9	4	0	0.055103	0	0.00518	0.032295	0.022939	0.048835	0.164352	1	0.744808	0.453326	0.182635	0.060411	0.027666	0.015785	0.006421	0.00327	0.00204	0.0015	0.001243	0.001115	0.001039	3.237747	4.85662	9.713241	0.881171	9	Atuberculatus_27_5
WHOLE_GENOME	653587999	6.824812	9.779267	5	5	0	0.052864	0	0.004562	0.031179	0.03022	0.06251	0.181335	0.71037	0.525741	0.309405	0.117204	0.040918	0.020654	0.01264	0.00612	0.003682	0.002524	0.001833	0.001398	0.001114	0.000927	?	?	?	0.627263	4	Atuberculatus_27_6
NON_ZERO_REGIONS	464289345	9.607403	10.387118	8	4	0	0.052864	0	0.004562	0.031179	0.03022	0.06251	0.181335	1	0.740095	0.435554	0.16499	0.057601	0.029074	0.017793	0.008615	0.005184	0.003554	0.00258	0.001968	0.001568	0.001304	3.202468	4.803702	9.607403	0.879864	9	Atuberculatus_27_6
WHOLE_GENOME	653587999	6.983551	9.872431	5	5	0	0.053369	0	0.003545	0.021521	0.095071	0.051157	0.224664	0.702388	0.524909	0.323118	0.131142	0.047227	0.02382	0.014303	0.006251	0.003331	0.002049	0.001431	0.001113	0.000939	0.000837	?	?	?	0.628513	4	Atuberculatus_27_8
