## METRICS CLASS	picard.analysis.CollectWgsMetricsWithNonZeroCoverage$WgsMetricsWithNonZeroCoverage
CATEGORY	GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
NON_ZERO_REGIONS	89972772	4.00274	6.156189	2	1	0	0.015576	0	0.000385	0.019839	0.051148	0.019235	0.106184	1	0.245221	0.11786	0.05887	0.027145	0.011714	0.005028	0.001451	0.000749	0.000496	0.000379	0.000312	0.000262	0.000224	4.00274	4.00274	4.00274	0.650076	5	Pabies_BRI_5
WHOLE_GENOME	12018808399	0.033159	0.718963	0	0	0	0.015858	0	0.000303	0.017921	0.073135	0.014251	0.121468	0.007661	0.001925	0.001012	0.000574	0.000307	0.00015	0.000069	0.000017	0.000008	0.000005	0.000004	0.000003	0.000003	0.000002	?	?	?	0.005086	0	Pabies_BRI_7
NON_ZERO_REGIONS	92076385	4.328243	6.991584	2	1	0	0.015858	0	0.000303	0.017921	0.073135	0.014251	0.121468	1	0.251262	0.132045	0.074982	0.040079	0.01957	0.009034	0.002205	0.000998	0.00067	0.000516	0.000418	0.000356	0.000314	4.328243	4.328243	4.328243	0.65674	5	Pabies_BRI_7
WHOLE_GENOME	12018808399	0.033281	0.707606	0	0	0	0.017235	0	0.000306	0.018229	0.067866	0.013541	0.117178	0.0082	0.001939	0.000994	0.000544	0.000278	0.000128	0.000057	0.000015	0.000008	0.000005	0.000004	0.000003	0.000003	0.000003	?	?	?	0.005359	0	Pabies_BRI_8
NON_ZERO_REGIONS	98548223	4.058884	6.687748	1	0	0	0.017235	0	0.000306	0.018229	0.067866	0.013541	0.117178	1	0.236497	0.121263	0.066372	0.033847	0.015581	0.00693	0.001829	0.000921	0.000633	0.0005	0.000418	0.000354	0.000311	4.058884	4.058884	4.058884	0.646194	5	Pabies_BRI_8
WHOLE_GENOME	12018808399	0.026636	0.553833	0	0	0	0.019386	0	0.000405	0.020293	0.052897	0.006039	0.09902	0.007924	0.001655	0.000682	0.000275	0.000099	0.000036	0.000017	0.000007	0.000005	0.000004	0.000003	0.000002	0.000002	0.000002	?	?	?	0.005046	0	Pabies_FIPA17_12
NON_ZERO_REGIONS	95239876	3.361279	5.243972	1	0	0	0.019386	0	0.000405	0.020293	0.052897	0.006039	0.09902	1	0.208866	0.086097	0.034694	0.012546	0.004583	0.002132	0.000932	0.000594	0.000443	0.000362	0.000303	0.00026	0.000227	3.361279	3.361279	3.361279	0.628142	4	Pabies_FIPA17_12
WHOLE_GENOME	12018808399	0.017428	0.4196	0	0	0	0.024376	0	0.000315	0.01136	0.066388	0.006559	0.108998	0.005214	0.001148	0.000408	0.00014	0.000046	0.000017	0.000008	0.000003	0.000002	0.000002	0.000001	0.000001	0.000001	0.000001	?	?	?	0.003442	0	Pabies_FIPA17_17
NON_ZERO_REGIONS	62664787	3.342614	4.759557	2	1	0	0.024376	0	0.000315	0.01136	0.066388	0.006559	0.108998	1	0.220268	0.078238	0.026886	0.008914	0.003256	0.001533	0.000667	0.000436	0.00033	0.00026	0.000215	0.000187	0.000166	3.342614	3.342614	3.342614	0.655127	5	Pabies_FIPA17_17
WHOLE_GENOME	12018808399	0.01587	0.376696	0	0	0	0.025948	0	0.000309	0.01052	0.069381	0.002741	0.108899	0.004909	0.001058	0.000357	0.000113	0.000034	0.000012	0.000006	0.000003	0.000002	0.000001	0.000001	0.000001	0.000001	0	?	?	?	0.003228	0	Pabies_FIPA17_18
NON_ZERO_REGIONS	59002714	3.232621	4.301897	1	0	0	0.025948	0	0.000309	0.01052	0.069381	0.002741	0.108899	1	0.215453	0.072708	0.022966	0.007001	0.002545	0.001205	0.00051	0.000313	0.000217	0.000173	0.000136	0.000112	0.000097	3.232621	3.232621	3.232621	0.653148	5	Pabies_FIPA17_18
WHOLE_GENOME	12018808399	0.013366	0.32763	0	0	0	0.039505	0	0.000395	0.010212	0.070191	0.008514	0.128818	0.005232	0.000787	0.000143	0.000037	0.000017	0.00001	0.000006	0.000003	0.000002	0.000002	0.000001	0.000001	0.000001	0.000001	?	?	?	0.003308	0	Pabies_FIPA17_20
NON_ZERO_REGIONS	62885067	2.554543	3.744847	1	0	0	0.039505	0	0.000395	0.010212	0.070191	0.008514	0.128818	1	0.15039	0.02738	0.007094	0.003264	0.001858	0.001215	0.000649	0.000422	0.000319	0.000244	0.000195	0.000167	0.000147	2.554543	2.554543	2.554543	0.627727	4	Pabies_FIPA17_20
WHOLE_GENOME	12018808399	0.019481	0.45609	0	0	0	0.027764	0	0.000347	0.010804	0.064852	0.007405	0.111171	0.0057	0.001279	0.000483	0.000175	0.00006	0.000023	0.000011	0.000005	0.000003	0.000002	0.000002	0.000001	0.000001	0.000001	?	?	?	0.003764	0	Pabies_FIPA17_21
NON_ZERO_REGIONS	68502897	3.418011	4.988035	1	0	0	0.027764	0	0.000347	0.010804	0.064852	0.007405	0.111171	1	0.224431	0.0848	0.030656	0.01046	0.003949	0.001887	0.000794	0.000497	0.000374	0.000302	0.000255	0.000214	0.000184	3.418011	3.418011	3.418011	0.655573	5	Pabies_FIPA17_21
WHOLE_GENOME	12018808399	0.016172	0.383228	0	0	0	0.030882	0	0.000356	0.01111	0.058999	0.003923	0.10527	0.005402	0.001051	0.000306	0.000083	0.000025	0.000011	0.000006	0.000003	0.000002	0.000002	0.000001	0.000001	0.000001	0.000001	?	?	?	0.003496	0	Pabies_FIPA17_22
NON_ZERO_REGIONS	64927922	2.993655	4.274619	1	0	0	0.030882	0	0.000356	0.01111	0.058999	0.003923	0.10527	1	0.19454	0.056679	0.015441	0.004696	0.002048	0.001195	0.000629	0.000424	0.00032	0.000261	0.000218	0.000185	0.000161	2.993655	2.993655	2.993655	0.642338	4	Pabies_FIPA17_22
WHOLE_GENOME	12018808399	0.015375	0.358713	0	0	0	0.037092	0	0.000376	0.00984	0.07076	0.003373	0.121441	0.005563	0.00097	0.000224	0.000055	0.000022	0.000012	0.000007	0.000004	0.000003	0.000002	0.000001	0.000001	0.000001	0.000001	?	?	?	0.003583	0	Pabies_FIPA17_23
NON_ZERO_REGIONS	66858484	2.763886	3.941409	1	0	0	0.037092	0	0.000376	0.00984	0.07076	0.003373	0.121441	1	0.174283	0.040189	0.009904	0.003952	0.002106	0.001319	0.000712	0.000476	0.000346	0.000263	0.000219	0.000178	0.000152	2.763886	2.763886	2.763886	0.639881	4	Pabies_FIPA17_23
WHOLE_GENOME	12018808399	0.014793	0.362666	0	0	0	0.031804	0	0.000399	0.010429	0.068942	0.006827	0.1184	0.005142	0.000955	0.000242	0.000058	0.000019	0.00001	0.000006	0.000003	0.000002	0.000002	0.000001	0.000001	0.000001	0.000001	?	?	?	0.003319	0	Pabies_FIPA17_24
NON_ZERO_REGIONS	61806259	2.876626	4.164629	1	0	0	0.031804	0	0.000399	0.010429	0.068942	0.006827	0.1184	1	0.18576	0.046985	0.011365	0.003677	0.001857	0.001205	0.000669	0.000472	0.000354	0.000283	0.000239	0.000204	0.000179	2.876626	2.876626	2.876626	0.640799	4	Pabies_FIPA17_24
WHOLE_GENOME	12018808399	0.023565	0.485829	0	0	0	0.025554	0	0.000421	0.015713	0.059159	0.005415	0.106262	0.008185	0.001465	0.00043	0.000112	0.000038	0.000019	0.000012	0.000007	0.000005	0.000004	0.000003	0.000003	0.000002	0.000002	?	?	?	0.005197	0	Pabies_FIPA17_3
NON_ZERO_REGIONS	98373199	2.879012	4.540511	1	0	0	0.025554	0	0.000421	0.015713	0.059159	0.005415	0.106262	1	0.179017	0.052516	0.01364	0.004591	0.002348	0.001517	0.000849	0.000592	0.000453	0.000366	0.000307	0.00026	0.000228	2.879012	2.879012	2.879012	0.62753	4	Pabies_FIPA17_3
WHOLE_GENOME	12018808399	0.030448	0.622936	0	0	0	0.018485	0	0.000367	0.02007	0.054651	0.006357	0.09993	0.008315	0.001852	0.000849	0.000402	0.000173	0.000069	0.00003	0.00001	0.000006	0.000004	0.000003	0.000003	0.000002	0.000002	?	?	?	0.005372	0	Pabies_FIPA17_4
NON_ZERO_REGIONS	99934277	3.661842	5.776847	1	0	0	0.018485	0	0.000367	0.02007	0.054651	0.006357	0.09993	1	0.222693	0.102075	0.048293	0.020815	0.00835	0.003589	0.001233	0.000723	0.000502	0.000388	0.000322	0.000273	0.000234	3.661842	3.661842	3.661842	0.637743	4	Pabies_FIPA17_4
WHOLE_GENOME	12018808399	0.014011	0.324993	0	0	0	0.02721	0	0.000437	0.014219	0.069574	0.005404	0.116844	0.006264	0.000693	0.000091	0.000024	0.000012	0.000007	0.000005	0.000003	0.000002	0.000002	0.000001	0.000001	0.000001	0.000001	?	?	?	0.003832	0	Pabies_FIPA17_6
NON_ZERO_REGIONS	75286295	2.236685	3.448185	1	0	0	0.02721	0	0.000437	0.014219	0.069574	0.005404	0.116844	1	0.110658	0.014574	0.003832	0.001838	0.001174	0.000821	0.000498	0.000362	0.000288	0.000239	0.0002	0.000177	0.000155	2.236685	2.236685	2.236685	0.605175	4	Pabies_FIPA17_6
WHOLE_GENOME	12018808399	0.038055	0.770376	0	0	0	0.019358	0	0.000357	0.017086	0.062118	0.010737	0.109656	0.009073	0.002208	0.001138	0.000636	0.000337	0.000162	0.000075	0.000021	0.000011	0.000007	0.000005	0.000004	0.000003	0.000003	?	?	?	0.005986	0	Pabies_FIPA17_9
NON_ZERO_REGIONS	109047759	4.194323	6.926633	1	0	0	0.019358	0	0.000357	0.017086	0.062118	0.010737	0.109656	1	0.243364	0.125412	0.070079	0.037134	0.017888	0.008239	0.002342	0.001208	0.000775	0.000571	0.000457	0.000384	0.000332	4.194323	4.194323	4.194323	0.652495	5	Pabies_FIPA17_9
WHOLE_GENOME	12018808399	0.027825	0.636183	0	0	0	0.015946	0	0.000288	0.016304	0.102828	0.009547	0.144913	0.006718	0.001662	0.000845	0.000447	0.000216	0.000096	0.000041	0.000012	0.000006	0.000004	0.000003	0.000003	0.000002	0.000002	?	?	?	0.004475	0	Pabies_GERH_10
NON_ZERO_REGIONS	80738983	4.142093	6.573144	2	1	0	0.015946	0	0.000288	0.016304	0.102828	0.009547	0.144913	1	0.247366	0.12574	0.06649	0.032209	0.014241	0.006139	0.001769	0.000924	0.000623	0.000477	0.000386	0.000321	0.000281	4.142093	4.142093	4.142093	0.659837	5	Pabies_GERH_10
WHOLE_GENOME	12018808399	0.021759	0.494903	0	0	0	0.015748	0	0.000414	0.019734	0.053003	0.016517	0.105416	0.006227	0.001411	0.000562	0.000211	0.00007	0.000025	0.000011	0.000005	0.000003	0.000003	0.000002	0.000002	0.000002	0.000001	?	?	?	0.004052	0	Pabies_GERH_1
NON_ZERO_REGIONS	74836734	3.494445	5.215414	2	1	0	0.015748	0	0.000414	0.019734	0.053003	0.016517	0.105416	1	0.226662	0.090195	0.033881	0.011316	0.003945	0.001789	0.000799	0.00053	0.000406	0.000332	0.000287	0.000254	0.000229	3.494445	3.494445	3.494445	0.643189	4	Pabies_GERH_1
WHOLE_GENOME	12018808399	0.019629	0.4436	0	0	0	0.018914	0	0.000411	0.018602	0.060211	0.010724	0.108862	0.006511	0.00126	0.000392	0.000102	0.000028	0.000012	0.000008	0.000005	0.000003	0.000002	0.000002	0.000002	0.000002	0.000001	?	?	?	0.004155	0	Pabies_GERH_2
NON_ZERO_REGIONS	78259606	3.014512	4.603553	1	0	0	0.018914	0	0.000411	0.018602	0.060211	0.010724	0.108862	1	0.193464	0.060241	0.015632	0.004294	0.001863	0.001177	0.000696	0.000491	0.000382	0.000316	0.000273	0.000241	0.000218	3.014512	3.014512	3.014512	0.630325	4	Pabies_GERH_2
WHOLE_GENOME	12018808399	0.026954	0.579737	0	0	0	0.017156	0	0.000412	0.019287	0.056469	0.016104	0.109428	0.007285	0.001695	0.000749	0.000329	0.000128	0.000047	0.00002	0.000008	0.000005	0.000004	0.000003	0.000002	0.000002	0.000002	?	?	?	0.004778	0	Pabies_GERH_3
NON_ZERO_REGIONS	87551113	3.700116	5.705021	2	1	0	0.017156	0	0.000412	0.019287	0.056469	0.016104	0.109428	1	0.232739	0.102803	0.045173	0.017601	0.006495	0.002768	0.001086	0.000672	0.000503	0.000397	0.000324	0.000277	0.000244	3.700116	3.700116	3.700116	0.648037	5	Pabies_GERH_3
WHOLE_GENOME	12018808399	0.036139	0.746942	0	0	0	0.0169	0	0.00035	0.017197	0.066844	0.011324	0.112615	0.008312	0.002107	0.001104	0.000629	0.000337	0.000165	0.000075	0.00002	0.000009	0.000006	0.000004	0.000003	0.000003	0.000002	?	?	?	0.00552	0	Pabies_GERH_4
NON_ZERO_REGIONS	99904147	4.347657	6.955215	2	1	0	0.0169	0	0.00035	0.017197	0.066844	0.011324	0.112615	1	0.253458	0.132772	0.07564	0.0405	0.019821	0.009067	0.002365	0.001097	0.000706	0.000517	0.00041	0.000342	0.000294	4.347657	4.347657	4.347657	0.656989	5	Pabies_GERH_4
WHOLE_GENOME	12018808399	0.032043	0.650319	0	0	0	0.017915	0	0.000429	0.020413	0.043368	0.007454	0.08958	0.008094	0.001985	0.000935	0.000456	0.000203	0.000083	0.000035	0.000011	0.000006	0.000004	0.000003	0.000003	0.000002	0.000002	?	?	?	0.00531	0	Pabies_GERH_5
NON_ZERO_REGIONS	97277218	3.958994	6.058489	2	1	0	0.017915	0	0.000429	0.020413	0.043368	0.007454	0.08958	1	0.245234	0.115576	0.056294	0.025123	0.010274	0.004281	0.001367	0.000762	0.000528	0.000407	0.000337	0.000281	0.000241	3.958994	3.958994	3.958994	0.647815	5	Pabies_GERH_5
WHOLE_GENOME	12018808399	0.034028	0.707112	0	0	0	0.017485	0	0.000359	0.01848	0.063193	0.011697	0.111214	0.008348	0.001998	0.001023	0.000556	0.000279	0.000126	0.000055	0.000015	0.000008	0.000005	0.000004	0.000003	0.000003	0.000002	?	?	?	0.005445	0	Pabies_GERH_6
NON_ZERO_REGIONS	100336518	4.076072	6.589212	1	0	0	0.017485	0	0.000359	0.01848	0.063193	0.011697	0.111214	1	0.239386	0.122499	0.066604	0.033427	0.015114	0.00656	0.001774	0.000913	0.000609	0.000453	0.00037	0.000317	0.000278	4.076072	4.076072	4.076072	0.644792	4	Pabies_GERH_6
WHOLE_GENOME	12018808399	0.028781	0.63644	0	0	0	0.016631	0	0.000315	0.017827	0.078773	0.010855	0.1244	0.007197	0.001735	0.00085	0.000433	0.000203	0.000088	0.000038	0.000011	0.000006	0.000004	0.000003	0.000002	0.000002	0.000002	?	?	?	0.004762	0	Pabies_GERH_7
NON_ZERO_REGIONS	86495097	3.999204	6.356533	2	1	0	0.016631	0	0.000315	0.017827	0.078773	0.010855	0.1244	1	0.241043	0.118071	0.060177	0.028203	0.012214	0.005321	0.001543	0.000808	0.000539	0.000409	0.000345	0.000296	0.000261	3.999204	3.999204	3.999204	0.654847	5	Pabies_GERH_7
WHOLE_GENOME	12018808399	0.038542	0.817267	0	0	0	0.016442	0	0.000285	0.017051	0.082307	0.012233	0.128318	0.008252	0.002121	0.001186	0.000736	0.000445	0.000251	0.000131	0.000034	0.000012	0.000007	0.000005	0.000004	0.000003	0.000003	?	?	?	0.005504	0	Pabies_GERH_8
NON_ZERO_REGIONS	99184627	4.670312	7.700965	1	0	0	0.016442	0	0.000285	0.017051	0.082307	0.012233	0.128318	1	0.25703	0.143703	0.08919	0.053933	0.03042	0.015892	0.004127	0.001502	0.000855	0.000583	0.000451	0.000368	0.000312	4.670312	4.670312	4.670312	0.660347	5	Pabies_GERH_8
WHOLE_GENOME	12018808399	0.033541	0.689846	0	0	0	0.020657	0	0.000309	0.015193	0.081269	0.020826	0.138253	0.0087	0.002008	0.000971	0.000491	0.000219	0.000089	0.00004	0.000015	0.000009	0.000006	0.000004	0.000004	0.000003	0.000003	?	?	?	0.005725	0	Pabies_GERH_9
NON_ZERO_REGIONS	104567388	3.855126	6.321796	1	0	0	0.020657	0	0.000309	0.015193	0.081269	0.020826	0.138253	1	0.230751	0.111614	0.056421	0.025221	0.010283	0.004596	0.001739	0.000986	0.000676	0.00051	0.000416	0.000357	0.000307	3.855126	3.855126	3.855126	0.651451	5	Pabies_GERH_9
WHOLE_GENOME	12018808399	0.025513	0.567694	0	0	0	0.015035	0	0.000355	0.020602	0.074483	0.008829	0.119304	0.006645	0.001602	0.000739	0.000338	0.000136	0.00005	0.00002	0.000007	0.000004	0.000003	0.000003	0.000002	0.000002	0.000002	?	?	?	0.004366	0	Pabies_GERL_10
NON_ZERO_REGIONS	79860422	3.839689	5.81865	2	1	0	0.015035	0	0.000355	0.020602	0.074483	0.008829	0.119304	1	0.241162	0.111233	0.050899	0.02042	0.007592	0.003081	0.001053	0.000649	0.000472	0.000379	0.000319	0.000272	0.00024	3.839689	3.839689	3.839689	0.649406	5	Pabies_GERL_10
WHOLE_GENOME	12018808399	0.030917	0.6528	0	0	0	0.018282	0	0.000336	0.017023	0.068853	0.011384	0.115879	0.008021	0.001839	0.000908	0.000468	0.000219	0.000093	0.000039	0.000011	0.000006	0.000004	0.000003	0.000003	0.000002	0.000002	?	?	?	0.005221	0	Pabies_GERL_1
NON_ZERO_REGIONS	96404552	3.854381	6.196046	1	0	0	0.018282	0	0.000336	0.017023	0.068853	0.011384	0.115879	1	0.229298	0.113228	0.058307	0.027306	0.011634	0.004825	0.001371	0.000743	0.000506	0.00039	0.000329	0.000283	0.00025	3.854381	3.854381	3.854381	0.644109	4	Pabies_GERL_1
WHOLE_GENOME	12018808399	0.024706	0.554966	0	0	0	0.01637	0	0.000312	0.019489	0.077097	0.01368	0.126948	0.006626	0.001548	0.00071	0.000316	0.000122	0.000044	0.000018	0.000006	0.000004	0.000003	0.000002	0.000002	0.000002	0.000001	?	?	?	0.004336	0	Pabies_GERL_2
NON_ZERO_REGIONS	79641493	3.728379	5.715769	1	0	0	0.01637	0	0.000312	0.019489	0.077097	0.01368	0.126948	1	0.233613	0.107191	0.04767	0.018428	0.006628	0.002706	0.000958	0.000595	0.000426	0.00034	0.000281	0.000241	0.000213	3.728379	3.728379	3.728379	0.646676	5	Pabies_GERL_2
WHOLE_GENOME	12018808399	0.031479	0.668849	0	0	0	0.01655	0	0.000366	0.018186	0.064304	0.02554	0.124947	0.007752	0.001898	0.000926	0.000478	0.000229	0.0001	0.000044	0.000013	0.000007	0.000005	0.000004	0.000003	0.000002	0.000002	?	?	?	0.005128	0	Pabies_GERL_3
NON_ZERO_REGIONS	93170085	4.0607	6.430181	2	1	0	0.01655	0	0.000366	0.018186	0.064304	0.02554	0.124947	1	0.244862	0.119478	0.061703	0.029493	0.012951	0.005729	0.001706	0.000905	0.000597	0.000454	0.000372	0.000314	0.000274	4.0607	4.0607	4.0607	0.653979	5	Pabies_GERL_3
WHOLE_GENOME	12018808399	0.041288	0.849927	0	0	0	0.017512	0	0.000352	0.018062	0.063263	0.021475	0.120664	0.009214	0.002286	0.001238	0.000748	0.000443	0.000245	0.000128	0.000036	0.000015	0.000009	0.000006	0.000005	0.000004	0.000004	?	?	?	0.006059	0	Pabies_GERL_5
NON_ZERO_REGIONS	110744619	4.480921	7.64878	1	0	0	0.017512	0	0.000352	0.018062	0.063263	0.021475	0.120664	1	0.248131	0.134407	0.081232	0.048086	0.026634	0.013867	0.003871	0.001637	0.000986	0.000697	0.00054	0.000442	0.00038	4.480921	4.480921	4.480921	0.649978	5	Pabies_GERL_5
WHOLE_GENOME	12018808399	0.033524	0.673902	0	0	0	0.017783	0	0.000431	0.018141	0.055083	0.014189	0.105628	0.00843	0.002044	0.000984	0.000497	0.000228	0.000094	0.000039	0.000012	0.000007	0.000004	0.000003	0.000003	0.000002	0.000002	?	?	?	0.005566	0	Pabies_GERL_6
NON_ZERO_REGIONS	101321229	3.976588	6.179879	2	1	0	0.017783	0	0.000431	0.018141	0.055083	0.014189	0.105628	1	0.242404	0.116755	0.058962	0.027007	0.011149	0.004634	0.001427	0.000784	0.000525	0.0004	0.000332	0.000283	0.000244	3.976588	3.976588	3.976588	0.65242	5	Pabies_GERL_6
WHOLE_GENOME	12018808399	0.021869	0.481084	0	0	0	0.016317	0	0.000388	0.020515	0.054297	0.006502	0.098019	0.006459	0.00141	0.000553	0.000202	0.000065	0.000022	0.00001	0.000004	0.000003	0.000002	0.000002	0.000002	0.000001	0.000001	?	?	?	0.004165	0	Pabies_GERL_8
