gene_ID	OF_ID	seqname	start	end	gea_gene
gene10017	9113	Crub_NW_006238921.1_scaff_3	8123734	8126611	Crub_NW_006238921.1_scaff_3:8123734-8126611
gene10018	9114	Crub_NW_006238921.1_scaff_3	8126858	8128333	Crub_NW_006238921.1_scaff_3:8126858-8128333
gene10019	9115	Crub_NW_006238921.1_scaff_3	8129957	8131174	Crub_NW_006238921.1_scaff_3:8129957-8131174
gene1002	926	Crub_NW_006238923.1_scaff_1	3420426	3423688	Crub_NW_006238923.1_scaff_1:3420426-3423688
gene10020	9116	Crub_NW_006238921.1_scaff_3	8132145	8134137	Crub_NW_006238921.1_scaff_3:8132145-8134137
gene10021	9117	Crub_NW_006238921.1_scaff_3	8138187	8144174	Crub_NW_006238921.1_scaff_3:8138187-8144174
gene10022	9118	Crub_NW_006238921.1_scaff_3	8149293	8153719	Crub_NW_006238921.1_scaff_3:8149293-8153719
gene10023	9119	Crub_NW_006238921.1_scaff_3	8158569	8160347	Crub_NW_006238921.1_scaff_3:8158569-8160347
gene10025	9120	Crub_NW_006238921.1_scaff_3	8164312	8165677	Crub_NW_006238921.1_scaff_3:8164312-8165677
gene10026	9121	Crub_NW_006238921.1_scaff_3	8166032	8168722	Crub_NW_006238921.1_scaff_3:8166032-8168722
gene10027	9122	Crub_NW_006238921.1_scaff_3	8173417	8174247	Crub_NW_006238921.1_scaff_3:8173417-8174247
gene10029	9123	Crub_NW_006238921.1_scaff_3	8177498	8180159	Crub_NW_006238921.1_scaff_3:8177498-8180159
gene10030	9124	Crub_NW_006238921.1_scaff_3	8180274	8182483	Crub_NW_006238921.1_scaff_3:8180274-8182483
gene10031	9125	Crub_NW_006238921.1_scaff_3	8182569	8187121	Crub_NW_006238921.1_scaff_3:8182569-8187121
gene10032	9126	Crub_NW_006238921.1_scaff_3	8188899	8191307	Crub_NW_006238921.1_scaff_3:8188899-8191307
gene10033	9127	Crub_NW_006238921.1_scaff_3	8191362	8193059	Crub_NW_006238921.1_scaff_3:8191362-8193059
gene10034	9128	Crub_NW_006238921.1_scaff_3	8193067	8194595	Crub_NW_006238921.1_scaff_3:8193067-8194595
gene10035	9129	Crub_NW_006238921.1_scaff_3	8194478	8195755	Crub_NW_006238921.1_scaff_3:8194478-8195755
gene10036	9130	Crub_NW_006238921.1_scaff_3	8196676	8197615	Crub_NW_006238921.1_scaff_3:8196676-8197615
gene10037	9131	Crub_NW_006238921.1_scaff_3	8198184	8199020	Crub_NW_006238921.1_scaff_3:8198184-8199020
gene10038	9132	Crub_NW_006238921.1_scaff_3	8199425	8202531	Crub_NW_006238921.1_scaff_3:8199425-8202531
gene10039	9133	Crub_NW_006238921.1_scaff_3	8202591	8203583	Crub_NW_006238921.1_scaff_3:8202591-8203583
gene1004	927	Crub_NW_006238923.1_scaff_1	3425581	3427224	Crub_NW_006238923.1_scaff_1:3425581-3427224
gene10040	9134	Crub_NW_006238921.1_scaff_3	8206672	8207249	Crub_NW_006238921.1_scaff_3:8206672-8207249
gene10041	9135	Crub_NW_006238921.1_scaff_3	8212075	8212369	Crub_NW_006238921.1_scaff_3:8212075-8212369
gene10042	9136	Crub_NW_006238921.1_scaff_3	8214293	8216329	Crub_NW_006238921.1_scaff_3:8214293-8216329
gene10043	9137	Crub_NW_006238921.1_scaff_3	8223042	8223928	Crub_NW_006238921.1_scaff_3:8223042-8223928
gene10044	9138	Crub_NW_006238921.1_scaff_3	8224029	8225698	Crub_NW_006238921.1_scaff_3:8224029-8225698
gene10045	9139	Crub_NW_006238921.1_scaff_3	8226513	8227517	Crub_NW_006238921.1_scaff_3:8226513-8227517
gene10046	9140	Crub_NW_006238921.1_scaff_3	8228526	8229583	Crub_NW_006238921.1_scaff_3:8228526-8229583
gene10047	9141	Crub_NW_006238921.1_scaff_3	8229620	8231503	Crub_NW_006238921.1_scaff_3:8229620-8231503
gene10048	9142	Crub_NW_006238921.1_scaff_3	8231848	8233336	Crub_NW_006238921.1_scaff_3:8231848-8233336
gene10049	9143	Crub_NW_006238921.1_scaff_3	8234152	8236311	Crub_NW_006238921.1_scaff_3:8234152-8236311
gene1005	928	Crub_NW_006238923.1_scaff_1	3429253	3430336	Crub_NW_006238923.1_scaff_1:3429253-3430336
gene10050	9144	Crub_NW_006238921.1_scaff_3	8237236	8238393	Crub_NW_006238921.1_scaff_3:8237236-8238393
gene10051	9145	Crub_NW_006238921.1_scaff_3	8238721	8240242	Crub_NW_006238921.1_scaff_3:8238721-8240242
gene10052	9146	Crub_NW_006238921.1_scaff_3	8241274	8243750	Crub_NW_006238921.1_scaff_3:8241274-8243750
gene10053	9147	Crub_NW_006238921.1_scaff_3	8244073	8246174	Crub_NW_006238921.1_scaff_3:8244073-8246174
gene10054	9148	Crub_NW_006238921.1_scaff_3	8246254	8247091	Crub_NW_006238921.1_scaff_3:8246254-8247091
gene10055	9149	Crub_NW_006238921.1_scaff_3	8247096	8249767	Crub_NW_006238921.1_scaff_3:8247096-8249767
gene10056	9150	Crub_NW_006238921.1_scaff_3	8250586	8251755	Crub_NW_006238921.1_scaff_3:8250586-8251755
gene10057	9151	Crub_NW_006238921.1_scaff_3	8252314	8253012	Crub_NW_006238921.1_scaff_3:8252314-8253012
gene10058	9152	Crub_NW_006238921.1_scaff_3	8254601	8257159	Crub_NW_006238921.1_scaff_3:8254601-8257159
gene10059	9153	Crub_NW_006238921.1_scaff_3	8258042	8260515	Crub_NW_006238921.1_scaff_3:8258042-8260515
gene1006	929	Crub_NW_006238923.1_scaff_1	3431330	3431815	Crub_NW_006238923.1_scaff_1:3431330-3431815
gene10060	9154	Crub_NW_006238921.1_scaff_3	8267378	8270657	Crub_NW_006238921.1_scaff_3:8267378-8270657
gene10061	9155	Crub_NW_006238921.1_scaff_3	8270904	8274270	Crub_NW_006238921.1_scaff_3:8270904-8274270
gene10062	9156	Crub_NW_006238921.1_scaff_3	8274376	8281123	Crub_NW_006238921.1_scaff_3:8274376-8281123
gene10063	9157	Crub_NW_006238921.1_scaff_3	8285240	8286955	Crub_NW_006238921.1_scaff_3:8285240-8286955
gene10064	9158	Crub_NW_006238921.1_scaff_3	8291147	8295002	Crub_NW_006238921.1_scaff_3:8291147-8295002
gene10065	9159	Crub_NW_006238921.1_scaff_3	8295158	8296535	Crub_NW_006238921.1_scaff_3:8295158-8296535
gene10066	9160	Crub_NW_006238921.1_scaff_3	8301295	8303631	Crub_NW_006238921.1_scaff_3:8301295-8303631
gene10067	9161	Crub_NW_006238921.1_scaff_3	8306848	8308169	Crub_NW_006238921.1_scaff_3:8306848-8308169
gene10068	9162	Crub_NW_006238921.1_scaff_3	8311583	8313032	Crub_NW_006238921.1_scaff_3:8311583-8313032
gene10069	9163	Crub_NW_006238921.1_scaff_3	8313284	8314896	Crub_NW_006238921.1_scaff_3:8313284-8314896
gene1007	930	Crub_NW_006238923.1_scaff_1	3432179	3433074	Crub_NW_006238923.1_scaff_1:3432179-3433074
gene10070	9164	Crub_NW_006238921.1_scaff_3	8315186	8318019	Crub_NW_006238921.1_scaff_3:8315186-8318019
gene10071	9165	Crub_NW_006238921.1_scaff_3	8319614	8322766	Crub_NW_006238921.1_scaff_3:8319614-8322766
gene10072	9166	Crub_NW_006238921.1_scaff_3	8332337	8334720	Crub_NW_006238921.1_scaff_3:8332337-8334720
gene10073	9167	Crub_NW_006238921.1_scaff_3	8334877	8335960	Crub_NW_006238921.1_scaff_3:8334877-8335960
gene10074	9168	Crub_NW_006238921.1_scaff_3	8336028	8339126	Crub_NW_006238921.1_scaff_3:8336028-8339126
gene10075	9169	Crub_NW_006238921.1_scaff_3	8341619	8342344	Crub_NW_006238921.1_scaff_3:8341619-8342344
gene10076	9170	Crub_NW_006238921.1_scaff_3	8347742	8349589	Crub_NW_006238921.1_scaff_3:8347742-8349589
gene10077	9171	Crub_NW_006238921.1_scaff_3	8352406	8354644	Crub_NW_006238921.1_scaff_3:8352406-8354644
gene10078	9172	Crub_NW_006238921.1_scaff_3	8355549	8356597	Crub_NW_006238921.1_scaff_3:8355549-8356597
gene10079	9173	Crub_NW_006238921.1_scaff_3	8356822	8358737	Crub_NW_006238921.1_scaff_3:8356822-8358737
gene1008	931	Crub_NW_006238923.1_scaff_1	3434079	3437627	Crub_NW_006238923.1_scaff_1:3434079-3437627
gene10080	9174	Crub_NW_006238921.1_scaff_3	8359718	8362708	Crub_NW_006238921.1_scaff_3:8359718-8362708
gene10081	9175	Crub_NW_006238921.1_scaff_3	8363020	8363625	Crub_NW_006238921.1_scaff_3:8363020-8363625
gene10082	9176	Crub_NW_006238921.1_scaff_3	8372695	8374610	Crub_NW_006238921.1_scaff_3:8372695-8374610
gene10083	9177	Crub_NW_006238921.1_scaff_3	8381286	8384906	Crub_NW_006238921.1_scaff_3:8381286-8384906
gene10084	9178	Crub_NW_006238921.1_scaff_3	8385144	8387947	Crub_NW_006238921.1_scaff_3:8385144-8387947
gene10085	9179	Crub_NW_006238921.1_scaff_3	8395503	8396930	Crub_NW_006238921.1_scaff_3:8395503-8396930
gene10086	9180	Crub_NW_006238921.1_scaff_3	8398882	8401356	Crub_NW_006238921.1_scaff_3:8398882-8401356
gene10087	9181	Crub_NW_006238921.1_scaff_3	8401408	8404162	Crub_NW_006238921.1_scaff_3:8401408-8404162
gene10088	9182	Crub_NW_006238921.1_scaff_3	8404305	8408638	Crub_NW_006238921.1_scaff_3:8404305-8408638
gene10089	9183	Crub_NW_006238921.1_scaff_3	8409198	8410209	Crub_NW_006238921.1_scaff_3:8409198-8410209
gene1009	932	Crub_NW_006238923.1_scaff_1	3437783	3440657	Crub_NW_006238923.1_scaff_1:3437783-3440657
gene10090	9184	Crub_NW_006238921.1_scaff_3	8423381	8425580	Crub_NW_006238921.1_scaff_3:8423381-8425580
gene10091	9185	Crub_NW_006238921.1_scaff_3	8428451	8429637	Crub_NW_006238921.1_scaff_3:8428451-8429637
gene10092	9186	Crub_NW_006238921.1_scaff_3	8432466	8435204	Crub_NW_006238921.1_scaff_3:8432466-8435204
gene10093	9187	Crub_NW_006238921.1_scaff_3	8435209	8439516	Crub_NW_006238921.1_scaff_3:8435209-8439516
gene10094	9188	Crub_NW_006238921.1_scaff_3	8439529	8441935	Crub_NW_006238921.1_scaff_3:8439529-8441935
gene10095	9189	Crub_NW_006238921.1_scaff_3	8443777	8446445	Crub_NW_006238921.1_scaff_3:8443777-8446445
gene10096	9190	Crub_NW_006238921.1_scaff_3	8449085	8454323	Crub_NW_006238921.1_scaff_3:8449085-8454323
gene10097	9191	Crub_NW_006238921.1_scaff_3	8451480	8453969	Crub_NW_006238921.1_scaff_3:8451480-8453969
gene10098	9192	Crub_NW_006238921.1_scaff_3	8456073	8457472	Crub_NW_006238921.1_scaff_3:8456073-8457472
gene10099	9193	Crub_NW_006238921.1_scaff_3	8470758	8470961	Crub_NW_006238921.1_scaff_3:8470758-8470961
gene101	95	Crub_NW_006238923.1_scaff_1	343581	344370	Crub_NW_006238923.1_scaff_1:343581-344370
gene1010	933	Crub_NW_006238923.1_scaff_1	3440759	3443678	Crub_NW_006238923.1_scaff_1:3440759-3443678
gene10100	9194	Crub_NW_006238921.1_scaff_3	8477396	8478013	Crub_NW_006238921.1_scaff_3:8477396-8478013
gene10101	9195	Crub_NW_006238921.1_scaff_3	8483462	8484040	Crub_NW_006238921.1_scaff_3:8483462-8484040
gene10102	9196	Crub_NW_006238921.1_scaff_3	8486285	8494202	Crub_NW_006238921.1_scaff_3:8486285-8494202
gene10103	9197	Crub_NW_006238921.1_scaff_3	8498990	8502432	Crub_NW_006238921.1_scaff_3:8498990-8502432
gene10104	9198	Crub_NW_006238921.1_scaff_3	8504513	8506660	Crub_NW_006238921.1_scaff_3:8504513-8506660
gene10105	9199	Crub_NW_006238921.1_scaff_3	8509361	8510168	Crub_NW_006238921.1_scaff_3:8509361-8510168
gene10106	9200	Crub_NW_006238921.1_scaff_3	8510767	8511535	Crub_NW_006238921.1_scaff_3:8510767-8511535
gene10107	9201	Crub_NW_006238921.1_scaff_3	8513819	8515266	Crub_NW_006238921.1_scaff_3:8513819-8515266
gene10108	9202	Crub_NW_006238921.1_scaff_3	8520594	8522294	Crub_NW_006238921.1_scaff_3:8520594-8522294
gene10109	9203	Crub_NW_006238921.1_scaff_3	8524906	8526179	Crub_NW_006238921.1_scaff_3:8524906-8526179
gene1011	934	Crub_NW_006238923.1_scaff_1	3445735	3457728	Crub_NW_006238923.1_scaff_1:3445735-3457728
gene10110	9204	Crub_NW_006238921.1_scaff_3	8527102	8528612	Crub_NW_006238921.1_scaff_3:8527102-8528612
gene10111	9205	Crub_NW_006238921.1_scaff_3	8528929	8530994	Crub_NW_006238921.1_scaff_3:8528929-8530994
gene10112	9206	Crub_NW_006238921.1_scaff_3	8534216	8534641	Crub_NW_006238921.1_scaff_3:8534216-8534641
gene10113	9207	Crub_NW_006238921.1_scaff_3	8536323	8536958	Crub_NW_006238921.1_scaff_3:8536323-8536958
gene10114	9208	Crub_NW_006238921.1_scaff_3	8544275	8545333	Crub_NW_006238921.1_scaff_3:8544275-8545333
gene10115	9209	Crub_NW_006238921.1_scaff_3	8557158	8558414	Crub_NW_006238921.1_scaff_3:8557158-8558414
gene10116	9210	Crub_NW_006238921.1_scaff_3	8559049	8561947	Crub_NW_006238921.1_scaff_3:8559049-8561947
gene10117	9211	Crub_NW_006238921.1_scaff_3	8561997	8563473	Crub_NW_006238921.1_scaff_3:8561997-8563473
gene10118	9212	Crub_NW_006238921.1_scaff_3	8564732	8568673	Crub_NW_006238921.1_scaff_3:8564732-8568673
gene10119	9213	Crub_NW_006238921.1_scaff_3	8572666	8574126	Crub_NW_006238921.1_scaff_3:8572666-8574126
gene1012	935	Crub_NW_006238923.1_scaff_1	3452705	3457728	Crub_NW_006238923.1_scaff_1:3452705-3457728
gene10120	9214	Crub_NW_006238921.1_scaff_3	8576420	8579903	Crub_NW_006238921.1_scaff_3:8576420-8579903
gene10121	9215	Crub_NW_006238921.1_scaff_3	8580785	8581404	Crub_NW_006238921.1_scaff_3:8580785-8581404
gene10123	9216	Crub_NW_006238921.1_scaff_3	8589263	8593943	Crub_NW_006238921.1_scaff_3:8589263-8593943
gene10124	9217	Crub_NW_006238921.1_scaff_3	8594116	8595587	Crub_NW_006238921.1_scaff_3:8594116-8595587
gene10125	9218	Crub_NW_006238921.1_scaff_3	8596092	8598537	Crub_NW_006238921.1_scaff_3:8596092-8598537
gene10126	9219	Crub_NW_006238921.1_scaff_3	8599964	8603665	Crub_NW_006238921.1_scaff_3:8599964-8603665
gene10127	9220	Crub_NW_006238921.1_scaff_3	8603761	8605171	Crub_NW_006238921.1_scaff_3:8603761-8605171
gene10128	9221	Crub_NW_006238921.1_scaff_3	8605164	8606488	Crub_NW_006238921.1_scaff_3:8605164-8606488
gene10129	9222	Crub_NW_006238921.1_scaff_3	8607848	8611240	Crub_NW_006238921.1_scaff_3:8607848-8611240
gene1013	936	Crub_NW_006238923.1_scaff_1	3458544	3460501	Crub_NW_006238923.1_scaff_1:3458544-3460501
gene10130	9223	Crub_NW_006238921.1_scaff_3	8617495	8618823	Crub_NW_006238921.1_scaff_3:8617495-8618823
gene10131	9224	Crub_NW_006238921.1_scaff_3	8619442	8620428	Crub_NW_006238921.1_scaff_3:8619442-8620428
gene10132	9225	Crub_NW_006238921.1_scaff_3	8620580	8622313	Crub_NW_006238921.1_scaff_3:8620580-8622313
gene10133	9226	Crub_NW_006238921.1_scaff_3	8627816	8630982	Crub_NW_006238921.1_scaff_3:8627816-8630982
gene10134	9227	Crub_NW_006238921.1_scaff_3	8631108	8637048	Crub_NW_006238921.1_scaff_3:8631108-8637048
gene10135	9228	Crub_NW_006238921.1_scaff_3	8637974	8639085	Crub_NW_006238921.1_scaff_3:8637974-8639085
gene10136	9229	Crub_NW_006238921.1_scaff_3	8655986	8657049	Crub_NW_006238921.1_scaff_3:8655986-8657049
gene10137	9230	Crub_NW_006238921.1_scaff_3	8659643	8660974	Crub_NW_006238921.1_scaff_3:8659643-8660974
gene10138	9231	Crub_NW_006238921.1_scaff_3	8661606	8664652	Crub_NW_006238921.1_scaff_3:8661606-8664652
gene10139	9232	Crub_NW_006238921.1_scaff_3	8664652	8666118	Crub_NW_006238921.1_scaff_3:8664652-8666118
gene1014	937	Crub_NW_006238923.1_scaff_1	3463412	3466003	Crub_NW_006238923.1_scaff_1:3463412-3466003
gene10140	9233	Crub_NW_006238921.1_scaff_3	8667473	8673456	Crub_NW_006238921.1_scaff_3:8667473-8673456
gene10141	9234	Crub_NW_006238921.1_scaff_3	8674495	8679431	Crub_NW_006238921.1_scaff_3:8674495-8679431
gene10142	9235	Crub_NW_006238921.1_scaff_3	8679553	8682355	Crub_NW_006238921.1_scaff_3:8679553-8682355
gene10143	9236	Crub_NW_006238921.1_scaff_3	8684305	8687305	Crub_NW_006238921.1_scaff_3:8684305-8687305
gene10144	9237	Crub_NW_006238921.1_scaff_3	8688339	8689077	Crub_NW_006238921.1_scaff_3:8688339-8689077
gene10145	9238	Crub_NW_006238921.1_scaff_3	8689624	8692207	Crub_NW_006238921.1_scaff_3:8689624-8692207
gene10146	9239	Crub_NW_006238921.1_scaff_3	8693419	8694606	Crub_NW_006238921.1_scaff_3:8693419-8694606
gene10147	9240	Crub_NW_006238921.1_scaff_3	8695174	8697769	Crub_NW_006238921.1_scaff_3:8695174-8697769
gene10148	9241	Crub_NW_006238921.1_scaff_3	8701321	8707427	Crub_NW_006238921.1_scaff_3:8701321-8707427
gene10149	9242	Crub_NW_006238921.1_scaff_3	8707553	8709632	Crub_NW_006238921.1_scaff_3:8707553-8709632
gene1015	938	Crub_NW_006238923.1_scaff_1	3466079	3470909	Crub_NW_006238923.1_scaff_1:3466079-3470909
gene10150	9243	Crub_NW_006238921.1_scaff_3	8709757	8711951	Crub_NW_006238921.1_scaff_3:8709757-8711951
gene10151	9244	Crub_NW_006238921.1_scaff_3	8712348	8713072	Crub_NW_006238921.1_scaff_3:8712348-8713072
gene10152	9245	Crub_NW_006238921.1_scaff_3	8713817	8715571	Crub_NW_006238921.1_scaff_3:8713817-8715571
gene10153	9246	Crub_NW_006238921.1_scaff_3	8715775	8717845	Crub_NW_006238921.1_scaff_3:8715775-8717845
gene10154	9247	Crub_NW_006238921.1_scaff_3	8725545	8726778	Crub_NW_006238921.1_scaff_3:8725545-8726778
gene10156	9248	Crub_NW_006238921.1_scaff_3	8731168	8731484	Crub_NW_006238921.1_scaff_3:8731168-8731484
gene10157	9249	Crub_NW_006238921.1_scaff_3	8733088	8733414	Crub_NW_006238921.1_scaff_3:8733088-8733414
gene10158	9250	Crub_NW_006238921.1_scaff_3	8736189	8744544	Crub_NW_006238921.1_scaff_3:8736189-8744544
gene10159	9251	Crub_NW_006238921.1_scaff_3	8746135	8752249	Crub_NW_006238921.1_scaff_3:8746135-8752249
gene1016	939	Crub_NW_006238923.1_scaff_1	3470749	3472981	Crub_NW_006238923.1_scaff_1:3470749-3472981
gene10160	9252	Crub_NW_006238921.1_scaff_3	8753145	8753658	Crub_NW_006238921.1_scaff_3:8753145-8753658
gene10161	9253	Crub_NW_006238921.1_scaff_3	8757455	8757933	Crub_NW_006238921.1_scaff_3:8757455-8757933
gene10162	9254	Crub_NW_006238921.1_scaff_3	8759530	8760188	Crub_NW_006238921.1_scaff_3:8759530-8760188
gene10163	9255	Crub_NW_006238921.1_scaff_3	8761195	8762568	Crub_NW_006238921.1_scaff_3:8761195-8762568
gene10164	9256	Crub_NW_006238921.1_scaff_3	8769154	8771582	Crub_NW_006238921.1_scaff_3:8769154-8771582
gene10165	9257	Crub_NW_006238921.1_scaff_3	8773558	8776320	Crub_NW_006238921.1_scaff_3:8773558-8776320
gene10166	9258	Crub_NW_006238921.1_scaff_3	8785593	8790734	Crub_NW_006238921.1_scaff_3:8785593-8790734
gene10167	9259	Crub_NW_006238921.1_scaff_3	8791726	8798256	Crub_NW_006238921.1_scaff_3:8791726-8798256
gene10168	9260	Crub_NW_006238921.1_scaff_3	8798602	8799738	Crub_NW_006238921.1_scaff_3:8798602-8799738
gene10169	9261	Crub_NW_006238921.1_scaff_3	8800186	8802599	Crub_NW_006238921.1_scaff_3:8800186-8802599
gene1017	940	Crub_NW_006238923.1_scaff_1	3472883	3475553	Crub_NW_006238923.1_scaff_1:3472883-3475553
gene10170	9262	Crub_NW_006238921.1_scaff_3	8803332	8805775	Crub_NW_006238921.1_scaff_3:8803332-8805775
gene10171	9263	Crub_NW_006238921.1_scaff_3	8806119	8808778	Crub_NW_006238921.1_scaff_3:8806119-8808778
gene10172	9264	Crub_NW_006238921.1_scaff_3	8810460	8810879	Crub_NW_006238921.1_scaff_3:8810460-8810879
gene10173	9265	Crub_NW_006238921.1_scaff_3	8819342	8820506	Crub_NW_006238921.1_scaff_3:8819342-8820506
gene10174	9266	Crub_NW_006238921.1_scaff_3	8820933	8823984	Crub_NW_006238921.1_scaff_3:8820933-8823984
gene10175	9267	Crub_NW_006238921.1_scaff_3	8824479	8827157	Crub_NW_006238921.1_scaff_3:8824479-8827157
gene10176	9268	Crub_NW_006238921.1_scaff_3	8829684	8832966	Crub_NW_006238921.1_scaff_3:8829684-8832966
gene10177	9269	Crub_NW_006238921.1_scaff_3	8834617	8836409	Crub_NW_006238921.1_scaff_3:8834617-8836409
gene10178	9270	Crub_NW_006238921.1_scaff_3	8837181	8838840	Crub_NW_006238921.1_scaff_3:8837181-8838840
gene10179	9271	Crub_NW_006238921.1_scaff_3	8839769	8846013	Crub_NW_006238921.1_scaff_3:8839769-8846013
gene10180	9272	Crub_NW_006238921.1_scaff_3	8846793	8848942	Crub_NW_006238921.1_scaff_3:8846793-8848942
gene10181	9273	Crub_NW_006238921.1_scaff_3	8849690	8850373	Crub_NW_006238921.1_scaff_3:8849690-8850373
gene10182	9274	Crub_NW_006238921.1_scaff_3	8851263	8853281	Crub_NW_006238921.1_scaff_3:8851263-8853281
gene10183	9275	Crub_NW_006238921.1_scaff_3	8866261	8867923	Crub_NW_006238921.1_scaff_3:8866261-8867923
gene10184	9276	Crub_NW_006238921.1_scaff_3	8869160	8870720	Crub_NW_006238921.1_scaff_3:8869160-8870720
gene10185	9277	Crub_NW_006238921.1_scaff_3	8877009	8878963	Crub_NW_006238921.1_scaff_3:8877009-8878963
gene10186	9278	Crub_NW_006238921.1_scaff_3	8881877	8883407	Crub_NW_006238921.1_scaff_3:8881877-8883407
gene10187	9279	Crub_NW_006238921.1_scaff_3	8884789	8887576	Crub_NW_006238921.1_scaff_3:8884789-8887576
gene10188	9280	Crub_NW_006238921.1_scaff_3	8888070	8889419	Crub_NW_006238921.1_scaff_3:8888070-8889419
gene10189	9281	Crub_NW_006238921.1_scaff_3	8893966	8899552	Crub_NW_006238921.1_scaff_3:8893966-8899552
gene1019	941	Crub_NW_006238923.1_scaff_1	3475723	3477453	Crub_NW_006238923.1_scaff_1:3475723-3477453
gene10190	9282	Crub_NW_006238921.1_scaff_3	8900085	8901457	Crub_NW_006238921.1_scaff_3:8900085-8901457
gene10191	9283	Crub_NW_006238921.1_scaff_3	8901834	8902581	Crub_NW_006238921.1_scaff_3:8901834-8902581
gene10192	9284	Crub_NW_006238921.1_scaff_3	8902669	8903522	Crub_NW_006238921.1_scaff_3:8902669-8903522
gene10193	9285	Crub_NW_006238921.1_scaff_3	8903746	8907897	Crub_NW_006238921.1_scaff_3:8903746-8907897
gene10194	9286	Crub_NW_006238921.1_scaff_3	8908018	8911526	Crub_NW_006238921.1_scaff_3:8908018-8911526
gene10195	9287	Crub_NW_006238921.1_scaff_3	8912241	8913527	Crub_NW_006238921.1_scaff_3:8912241-8913527
gene10196	9288	Crub_NW_006238921.1_scaff_3	8913938	8914565	Crub_NW_006238921.1_scaff_3:8913938-8914565
gene10197	9289	Crub_NW_006238921.1_scaff_3	8916403	8917824	Crub_NW_006238921.1_scaff_3:8916403-8917824
gene10198	9290	Crub_NW_006238921.1_scaff_3	8919185	8923416	Crub_NW_006238921.1_scaff_3:8919185-8923416
gene10199	9291	Crub_NW_006238921.1_scaff_3	8925815	8928842	Crub_NW_006238921.1_scaff_3:8925815-8928842
gene102	96	Crub_NW_006238923.1_scaff_1	347044	349006	Crub_NW_006238923.1_scaff_1:347044-349006
gene1020	942	Crub_NW_006238923.1_scaff_1	3478003	3479105	Crub_NW_006238923.1_scaff_1:3478003-3479105
gene10200	9292	Crub_NW_006238921.1_scaff_3	8932359	8932710	Crub_NW_006238921.1_scaff_3:8932359-8932710
gene10201	9293	Crub_NW_006238921.1_scaff_3	8937294	8939381	Crub_NW_006238921.1_scaff_3:8937294-8939381
gene10202	9294	Crub_NW_006238921.1_scaff_3	8941091	8942822	Crub_NW_006238921.1_scaff_3:8941091-8942822
gene10203	9295	Crub_NW_006238921.1_scaff_3	8942937	8943822	Crub_NW_006238921.1_scaff_3:8942937-8943822
gene10204	9296	Crub_NW_006238921.1_scaff_3	8944076	8946132	Crub_NW_006238921.1_scaff_3:8944076-8946132
