gene_ID	OF_ID	seqname	start	end	gea_gene
gene10104	11017	Alyr_NW_003302553.1	4547705	4550176	Alyr_NW_003302553.1:4547705-4550176
gene10105	11018	Alyr_NW_003302553.1	4552195	4554835	Alyr_NW_003302553.1:4552195-4554835
gene10108	11019	Alyr_NW_003302553.1	4559732	4561912	Alyr_NW_003302553.1:4559732-4561912
gene10109	11020	Alyr_NW_003302553.1	4562202	4564164	Alyr_NW_003302553.1:4562202-4564164
gene1011	25373	Alyr_NW_003302555.1	3676025	3677483	Alyr_NW_003302555.1:3676025-3677483
gene10110	11021	Alyr_NW_003302553.1	4564384	4565047	Alyr_NW_003302553.1:4564384-4565047
gene10111	11022	Alyr_NW_003302553.1	4567229	4569179	Alyr_NW_003302553.1:4567229-4569179
gene10112	11023	Alyr_NW_003302553.1	4577420	4580455	Alyr_NW_003302553.1:4577420-4580455
gene10113	11024	Alyr_NW_003302553.1	4581868	4583970	Alyr_NW_003302553.1:4581868-4583970
gene10114	11025	Alyr_NW_003302553.1	4589643	4592719	Alyr_NW_003302553.1:4589643-4592719
gene10115	11026	Alyr_NW_003302553.1	4592878	4596337	Alyr_NW_003302553.1:4592878-4596337
gene10116	11027	Alyr_NW_003302553.1	4596381	4598377	Alyr_NW_003302553.1:4596381-4598377
gene10117	11028	Alyr_NW_003302553.1	4598350	4600518	Alyr_NW_003302553.1:4598350-4600518
gene10118	11029	Alyr_NW_003302553.1	4602952	4605591	Alyr_NW_003302553.1:4602952-4605591
gene10119	11030	Alyr_NW_003302553.1	4605680	4608373	Alyr_NW_003302553.1:4605680-4608373
gene1012	25374	Alyr_NW_003302555.1	3678560	3681995	Alyr_NW_003302555.1:3678560-3681995
gene10120	11031	Alyr_NW_003302553.1	4609837	4610953	Alyr_NW_003302553.1:4609837-4610953
gene10122	11032	Alyr_NW_003302553.1	4611893	4613343	Alyr_NW_003302553.1:4611893-4613343
gene10123	11033	Alyr_NW_003302553.1	4613664	4615834	Alyr_NW_003302553.1:4613664-4615834
gene10124	11034	Alyr_NW_003302553.1	4617816	4619685	Alyr_NW_003302553.1:4617816-4619685
gene10125	11035	Alyr_NW_003302553.1	4622794	4628490	Alyr_NW_003302553.1:4622794-4628490
gene10126	11036	Alyr_NW_003302553.1	4628590	4630103	Alyr_NW_003302553.1:4628590-4630103
gene10127	11037	Alyr_NW_003302553.1	4630006	4636561	Alyr_NW_003302553.1:4630006-4636561
gene10128	11038	Alyr_NW_003302553.1	4636216	4638417	Alyr_NW_003302553.1:4636216-4638417
gene10129	11039	Alyr_NW_003302553.1	4640012	4642851	Alyr_NW_003302553.1:4640012-4642851
gene1013	25375	Alyr_NW_003302555.1	3683419	3684619	Alyr_NW_003302555.1:3683419-3684619
gene10130	11040	Alyr_NW_003302553.1	4652997	4656287	Alyr_NW_003302553.1:4652997-4656287
gene10131	11041	Alyr_NW_003302553.1	4656105	4656575	Alyr_NW_003302553.1:4656105-4656575
gene10132	11042	Alyr_NW_003302553.1	4659588	4660518	Alyr_NW_003302553.1:4659588-4660518
gene10133	11043	Alyr_NW_003302553.1	4661678	4664617	Alyr_NW_003302553.1:4661678-4664617
gene10134	11044	Alyr_NW_003302553.1	4664620	4666597	Alyr_NW_003302553.1:4664620-4666597
gene10135	11045	Alyr_NW_003302553.1	4666686	4668046	Alyr_NW_003302553.1:4666686-4668046
gene10136	11046	Alyr_NW_003302553.1	4669016	4670198	Alyr_NW_003302553.1:4669016-4670198
gene10137	11047	Alyr_NW_003302553.1	4672143	4674038	Alyr_NW_003302553.1:4672143-4674038
gene10138	11048	Alyr_NW_003302553.1	4674298	4678034	Alyr_NW_003302553.1:4674298-4678034
gene10139	11049	Alyr_NW_003302553.1	4680639	4681952	Alyr_NW_003302553.1:4680639-4681952
gene1014	25376	Alyr_NW_003302555.1	3684746	3687476	Alyr_NW_003302555.1:3684746-3687476
gene10140	11050	Alyr_NW_003302553.1	4684579	4687264	Alyr_NW_003302553.1:4684579-4687264
gene10141	11051	Alyr_NW_003302553.1	4691712	4693160	Alyr_NW_003302553.1:4691712-4693160
gene10142	11052	Alyr_NW_003302553.1	4695498	4698110	Alyr_NW_003302553.1:4695498-4698110
gene10143	11053	Alyr_NW_003302553.1	4699815	4703349	Alyr_NW_003302553.1:4699815-4703349
gene10144	11054	Alyr_NW_003302553.1	4703535	4706984	Alyr_NW_003302553.1:4703535-4706984
gene10145	11055	Alyr_NW_003302553.1	4707061	4709329	Alyr_NW_003302553.1:4707061-4709329
gene10146	11056	Alyr_NW_003302553.1	4710203	4711317	Alyr_NW_003302553.1:4710203-4711317
gene10147	11057	Alyr_NW_003302553.1	4711638	4712805	Alyr_NW_003302553.1:4711638-4712805
gene10148	11058	Alyr_NW_003302553.1	4712936	4714020	Alyr_NW_003302553.1:4712936-4714020
gene10149	11059	Alyr_NW_003302553.1	4715514	4718901	Alyr_NW_003302553.1:4715514-4718901
gene1015	25377	Alyr_NW_003302555.1	3687558	3688946	Alyr_NW_003302555.1:3687558-3688946
gene10150	11060	Alyr_NW_003302553.1	4718952	4720416	Alyr_NW_003302553.1:4718952-4720416
gene10151	11061	Alyr_NW_003302553.1	4720851	4721953	Alyr_NW_003302553.1:4720851-4721953
gene10152	11062	Alyr_NW_003302553.1	4722033	4723403	Alyr_NW_003302553.1:4722033-4723403
gene10153	11063	Alyr_NW_003302553.1	4723809	4725586	Alyr_NW_003302553.1:4723809-4725586
gene10154	11064	Alyr_NW_003302553.1	4726023	4727855	Alyr_NW_003302553.1:4726023-4727855
gene10155	11065	Alyr_NW_003302553.1	4728611	4732667	Alyr_NW_003302553.1:4728611-4732667
gene10156	11066	Alyr_NW_003302553.1	4732721	4734614	Alyr_NW_003302553.1:4732721-4734614
gene10157	11067	Alyr_NW_003302553.1	4736126	4737434	Alyr_NW_003302553.1:4736126-4737434
gene10158	11068	Alyr_NW_003302553.1	4737832	4741057	Alyr_NW_003302553.1:4737832-4741057
gene10159	11069	Alyr_NW_003302553.1	4751332	4752066	Alyr_NW_003302553.1:4751332-4752066
gene1016	25378	Alyr_NW_003302555.1	3689026	3691365	Alyr_NW_003302555.1:3689026-3691365
gene10160	11070	Alyr_NW_003302553.1	4753049	4753770	Alyr_NW_003302553.1:4753049-4753770
gene10161	11071	Alyr_NW_003302553.1	4753945	4756111	Alyr_NW_003302553.1:4753945-4756111
gene10163	11072	Alyr_NW_003302553.1	4774024	4778321	Alyr_NW_003302553.1:4774024-4778321
gene10164	11073	Alyr_NW_003302553.1	4783107	4785670	Alyr_NW_003302553.1:4783107-4785670
gene10165	11074	Alyr_NW_003302553.1	4785843	4788098	Alyr_NW_003302553.1:4785843-4788098
gene10166	11075	Alyr_NW_003302553.1	4788523	4790524	Alyr_NW_003302553.1:4788523-4790524
gene10167	11076	Alyr_NW_003302553.1	4790818	4800066	Alyr_NW_003302553.1:4790818-4800066
gene10168	11077	Alyr_NW_003302553.1	4802844	4806107	Alyr_NW_003302553.1:4802844-4806107
gene10169	11078	Alyr_NW_003302553.1	4806957	4808394	Alyr_NW_003302553.1:4806957-4808394
gene1017	25379	Alyr_NW_003302555.1	3691478	3695011	Alyr_NW_003302555.1:3691478-3695011
gene10170	11079	Alyr_NW_003302553.1	4808592	4810257	Alyr_NW_003302553.1:4808592-4810257
gene10171	11080	Alyr_NW_003302553.1	4811575	4814504	Alyr_NW_003302553.1:4811575-4814504
gene10172	11081	Alyr_NW_003302553.1	4814653	4817120	Alyr_NW_003302553.1:4814653-4817120
gene10173	11082	Alyr_NW_003302553.1	4817990	4825597	Alyr_NW_003302553.1:4817990-4825597
gene10174	11083	Alyr_NW_003302553.1	4825726	4838174	Alyr_NW_003302553.1:4825726-4838174
gene10175	11084	Alyr_NW_003302553.1	4838324	4840463	Alyr_NW_003302553.1:4838324-4840463
gene10176	11085	Alyr_NW_003302553.1	4841288	4844170	Alyr_NW_003302553.1:4841288-4844170
gene10177	11086	Alyr_NW_003302553.1	4844362	4845207	Alyr_NW_003302553.1:4844362-4845207
gene10178	11087	Alyr_NW_003302553.1	4845232	4846676	Alyr_NW_003302553.1:4845232-4846676
gene10179	11088	Alyr_NW_003302553.1	4849165	4854977	Alyr_NW_003302553.1:4849165-4854977
gene1018	25380	Alyr_NW_003302555.1	3695071	3698272	Alyr_NW_003302555.1:3695071-3698272
gene10181	11089	Alyr_NW_003302553.1	4855615	4864149	Alyr_NW_003302553.1:4855615-4864149
gene10182	11090	Alyr_NW_003302553.1	4864399	4865155	Alyr_NW_003302553.1:4864399-4865155
gene10183	11091	Alyr_NW_003302553.1	4865192	4866940	Alyr_NW_003302553.1:4865192-4866940
gene10184	11092	Alyr_NW_003302553.1	4868049	4870469	Alyr_NW_003302553.1:4868049-4870469
gene10185	11093	Alyr_NW_003302553.1	4872218	4874584	Alyr_NW_003302553.1:4872218-4874584
gene10186	11094	Alyr_NW_003302553.1	4874477	4876738	Alyr_NW_003302553.1:4874477-4876738
gene10189	11095	Alyr_NW_003302553.1	4880688	4884981	Alyr_NW_003302553.1:4880688-4884981
gene1019	25381	Alyr_NW_003302555.1	3698384	3705253	Alyr_NW_003302555.1:3698384-3705253
gene10190	11096	Alyr_NW_003302553.1	4884981	4886512	Alyr_NW_003302553.1:4884981-4886512
gene10191	11097	Alyr_NW_003302553.1	4887120	4890272	Alyr_NW_003302553.1:4887120-4890272
gene10192	11098	Alyr_NW_003302553.1	4890914	4893049	Alyr_NW_003302553.1:4890914-4893049
gene10193	11099	Alyr_NW_003302553.1	4893538	4896426	Alyr_NW_003302553.1:4893538-4896426
gene10194	11100	Alyr_NW_003302553.1	4898345	4900909	Alyr_NW_003302553.1:4898345-4900909
gene10195	11101	Alyr_NW_003302553.1	4900983	4902862	Alyr_NW_003302553.1:4900983-4902862
gene10197	11102	Alyr_NW_003302553.1	4903846	4907008	Alyr_NW_003302553.1:4903846-4907008
gene10198	11103	Alyr_NW_003302553.1	4908025	4908772	Alyr_NW_003302553.1:4908025-4908772
gene10199	11104	Alyr_NW_003302553.1	4908642	4910145	Alyr_NW_003302553.1:4908642-4910145
gene102	24529	Alyr_NW_003302555.1	358380	361702	Alyr_NW_003302555.1:358380-361702
gene1020	25382	Alyr_NW_003302555.1	3705283	3707542	Alyr_NW_003302555.1:3705283-3707542
gene10200	11105	Alyr_NW_003302553.1	4910557	4911908	Alyr_NW_003302553.1:4910557-4911908
gene10201	11106	Alyr_NW_003302553.1	4913305	4916099	Alyr_NW_003302553.1:4913305-4916099
gene10202	11107	Alyr_NW_003302553.1	4916721	4918260	Alyr_NW_003302553.1:4916721-4918260
gene10203	11108	Alyr_NW_003302553.1	4918396	4920578	Alyr_NW_003302553.1:4918396-4920578
gene10204	11109	Alyr_NW_003302553.1	4922499	4923923	Alyr_NW_003302553.1:4922499-4923923
gene10205	11110	Alyr_NW_003302553.1	4924859	4926132	Alyr_NW_003302553.1:4924859-4926132
gene10206	11111	Alyr_NW_003302553.1	4926133	4930007	Alyr_NW_003302553.1:4926133-4930007
gene10207	11112	Alyr_NW_003302553.1	4930616	4933174	Alyr_NW_003302553.1:4930616-4933174
gene10208	11113	Alyr_NW_003302553.1	4933311	4934616	Alyr_NW_003302553.1:4933311-4934616
gene10209	11114	Alyr_NW_003302553.1	4934723	4937611	Alyr_NW_003302553.1:4934723-4937611
gene1021	25383	Alyr_NW_003302555.1	3708491	3710537	Alyr_NW_003302555.1:3708491-3710537
gene10210	11115	Alyr_NW_003302553.1	4937786	4940591	Alyr_NW_003302553.1:4937786-4940591
gene10211	11116	Alyr_NW_003302553.1	4940944	4944544	Alyr_NW_003302553.1:4940944-4944544
gene10212	11117	Alyr_NW_003302553.1	4944536	4946061	Alyr_NW_003302553.1:4944536-4946061
gene10213	11118	Alyr_NW_003302553.1	4946079	4948905	Alyr_NW_003302553.1:4946079-4948905
gene10214	11119	Alyr_NW_003302553.1	4949136	4955011	Alyr_NW_003302553.1:4949136-4955011
gene10215	11120	Alyr_NW_003302553.1	4955125	4956979	Alyr_NW_003302553.1:4955125-4956979
gene10216	11121	Alyr_NW_003302553.1	4957066	4958714	Alyr_NW_003302553.1:4957066-4958714
gene10217	11122	Alyr_NW_003302553.1	4959098	4961050	Alyr_NW_003302553.1:4959098-4961050
gene10218	11123	Alyr_NW_003302553.1	4961075	4965007	Alyr_NW_003302553.1:4961075-4965007
gene10219	11124	Alyr_NW_003302553.1	4965795	4966634	Alyr_NW_003302553.1:4965795-4966634
gene1022	25384	Alyr_NW_003302555.1	3710546	3712934	Alyr_NW_003302555.1:3710546-3712934
gene10220	11125	Alyr_NW_003302553.1	4967854	4969649	Alyr_NW_003302553.1:4967854-4969649
gene10221	11126	Alyr_NW_003302553.1	4970420	4973211	Alyr_NW_003302553.1:4970420-4973211
gene10222	11127	Alyr_NW_003302553.1	4973752	4974714	Alyr_NW_003302553.1:4973752-4974714
gene10223	11128	Alyr_NW_003302553.1	4974737	4978528	Alyr_NW_003302553.1:4974737-4978528
gene10225	11129	Alyr_NW_003302553.1	4978826	4980397	Alyr_NW_003302553.1:4978826-4980397
gene10226	11130	Alyr_NW_003302553.1	4981082	4982641	Alyr_NW_003302553.1:4981082-4982641
gene10227	11131	Alyr_NW_003302553.1	4982876	4983849	Alyr_NW_003302553.1:4982876-4983849
gene1023	25385	Alyr_NW_003302555.1	3713066	3716523	Alyr_NW_003302555.1:3713066-3716523
gene10230	11132	Alyr_NW_003302553.1	4995214	4996138	Alyr_NW_003302553.1:4995214-4996138
gene10231	11133	Alyr_NW_003302553.1	4996896	4999494	Alyr_NW_003302553.1:4996896-4999494
gene10232	11134	Alyr_NW_003302553.1	4999455	5001007	Alyr_NW_003302553.1:4999455-5001007
gene10233	11135	Alyr_NW_003302553.1	5001407	5003251	Alyr_NW_003302553.1:5001407-5003251
gene10234	11136	Alyr_NW_003302553.1	5004618	5005385	Alyr_NW_003302553.1:5004618-5005385
gene10235	11137	Alyr_NW_003302553.1	5005411	5009724	Alyr_NW_003302553.1:5005411-5009724
gene10236	11138	Alyr_NW_003302553.1	5009716	5011986	Alyr_NW_003302553.1:5009716-5011986
gene10237	11139	Alyr_NW_003302553.1	5012447	5015166	Alyr_NW_003302553.1:5012447-5015166
gene10238	11140	Alyr_NW_003302553.1	5015302	5016367	Alyr_NW_003302553.1:5015302-5016367
gene10239	11141	Alyr_NW_003302553.1	5015890	5019643	Alyr_NW_003302553.1:5015890-5019643
gene1024	25386	Alyr_NW_003302555.1	3716616	3719147	Alyr_NW_003302555.1:3716616-3719147
gene10240	11142	Alyr_NW_003302553.1	5019734	5023510	Alyr_NW_003302553.1:5019734-5023510
gene10241	11143	Alyr_NW_003302553.1	5026925	5029205	Alyr_NW_003302553.1:5026925-5029205
gene10242	11144	Alyr_NW_003302553.1	5029265	5031740	Alyr_NW_003302553.1:5029265-5031740
gene10243	11145	Alyr_NW_003302553.1	5032561	5033668	Alyr_NW_003302553.1:5032561-5033668
gene10245	11146	Alyr_NW_003302553.1	5033855	5042354	Alyr_NW_003302553.1:5033855-5042354
gene10246	11147	Alyr_NW_003302553.1	5043055	5044756	Alyr_NW_003302553.1:5043055-5044756
gene10247	11148	Alyr_NW_003302553.1	5049431	5050856	Alyr_NW_003302553.1:5049431-5050856
gene10248	11149	Alyr_NW_003302553.1	5052486	5054748	Alyr_NW_003302553.1:5052486-5054748
gene10249	11150	Alyr_NW_003302553.1	5055814	5056734	Alyr_NW_003302553.1:5055814-5056734
gene1025	25387	Alyr_NW_003302555.1	3721048	3722446	Alyr_NW_003302555.1:3721048-3722446
gene10250	11151	Alyr_NW_003302553.1	5057711	5061603	Alyr_NW_003302553.1:5057711-5061603
gene10251	11152	Alyr_NW_003302553.1	5061575	5062430	Alyr_NW_003302553.1:5061575-5062430
gene10252	11153	Alyr_NW_003302553.1	5062556	5063870	Alyr_NW_003302553.1:5062556-5063870
gene10253	11154	Alyr_NW_003302553.1	5063992	5068232	Alyr_NW_003302553.1:5063992-5068232
gene10254	11155	Alyr_NW_003302553.1	5068978	5072944	Alyr_NW_003302553.1:5068978-5072944
gene10255	11156	Alyr_NW_003302553.1	5073012	5074269	Alyr_NW_003302553.1:5073012-5074269
gene10256	11157	Alyr_NW_003302553.1	5074353	5077299	Alyr_NW_003302553.1:5074353-5077299
gene10257	11158	Alyr_NW_003302553.1	5085312	5087510	Alyr_NW_003302553.1:5085312-5087510
gene10258	11159	Alyr_NW_003302553.1	5088782	5090588	Alyr_NW_003302553.1:5088782-5090588
gene10259	11160	Alyr_NW_003302553.1	5091761	5093714	Alyr_NW_003302553.1:5091761-5093714
